Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,56.578681,[159  76] ; [ 43 108],[122.97927461 112.02072539] ; [79.02072539 71.97927461],1
p6,1,0.0,51.174336,[101 132] ; [ 14 138],[ 69.5974026 163.4025974] ; [ 45.4025974 106.5974026],1
p4,1,0.0,36.730502,[163  73] ; [58 95],[134.07712082 101.92287918] ; [86.92287918 66.07712082],1
p3,1,0.0,33.847275,[138  98] ; [ 43 109],[110.09278351 125.90721649] ; [70.90721649 81.09278351],1
p2,1,7.9e-05,15.57893,[214  20] ; [118  35],[200.74418605  33.25581395] ; [131.25581395  21.74418605],1
s7,1,0.000824,11.186214,[ 76 148] ; [ 27 122],[ 61.85522788 162.14477212] ; [ 41.14477212 107.85522788],1
a2,1,0.001007,10.81397,[ 58 178] ; [ 17 136],[ 45.50128535 190.49871465] ; [ 29.49871465 123.50128535],0
a3,1,0.001281,10.369929,[168  67] ; [85 68],[153.23453608  81.76546392] ; [99.76546392 53.23453608],0
d5,1,0.002996,8.809804,[197  38] ; [109  44],[185.33505155  49.66494845] ; [120.66494845  32.33505155],0
r1,1,0.003366,8.597403,[190  45] ; [103  49],[177.91989664  57.08010336] ; [115.08010336  36.91989664],0
r4,1,0.014606,5.963416,[213  23] ; [125  28],[205.05912596  30.94087404] ; [132.94087404  20.05912596],0
v2,1,0.015971,5.806077,[135  90] ; [69 77],[123.71967655 101.28032345] ; [80.28032345 65.71967655],0
v4,1,0.016982,5.698272,[225   8] ; [138  14],[219.68571429  13.31428571] ; [143.31428571   8.68571429],0
b4,1,0.018513,5.546963,[129 107] ; [102  51],[140.14395887  95.85604113] ; [90.85604113 62.14395887],0
u1,1,0.029942,4.712598,[ 38 198] ; [ 13 140],[ 30.94087404 205.05912596] ; [ 20.05912596 132.94087404],0
v3,1,0.046058,3.979482,[ 85 142] ; [ 41 108],[ 76.06914894 150.93085106] ; [49.93085106 99.06914894],0
d1,1,0.060603,3.520806,[134 102] ; [72 81],[124.97686375 111.02313625] ; [81.02313625 71.97686375],0
a8,1,0.062164,3.478699,[ 29 181] ; [ 11 136],[ 23.52941176 186.47058824] ; [ 16.47058824 130.52941176],0
s6,1,0.071251,3.253956,[131  97] ; [72 78],[122.44444444 105.55555556] ; [80.55555556 69.44444444],0
a4,1,0.079403,3.077082,[106 130] ; [55 98],[ 97.67609254 138.32390746] ; [63.32390746 89.67609254],0
s1,1,0.083324,2.998848,[  3 233] ; [  6 144],[  5.50259067 230.49740933] ; [  3.49740933 146.50259067],0
s5,1,0.091796,2.842594,[ 69 161] ; [ 32 113],[ 61.94666667 168.05333333] ; [ 39.05333333 105.94666667],0
n4,1,0.10438,2.637308,[181  55] ; [106  47],[174.11825193  61.88174807] ; [112.88174807  40.11825193],0
d4,1,0.109827,2.556708,[196  40] ; [117  36],[189.89203085  46.10796915] ; [123.10796915  29.89203085],0
d3,1,0.117194,2.454422,[169  65] ; [99 54],[162.04651163  71.95348837] ; [105.95348837  47.04651163],0
d2,1,0.131291,2.277178,[101 135] ; [53 98],[ 93.9121447 142.0878553] ; [60.0878553 90.9121447],0
n6,1,0.132444,2.263626,[204  30] ; [124  28],[198.83937824  35.16062176] ; [129.16062176  22.83937824],0
b2,1,0.140213,2.175617,[40 99] ; [24 37],[44.48 94.52] ; [19.52 41.48],0
b3,1,0.140213,2.175617,[40 99] ; [24 37],[44.48 94.52] ; [19.52 41.48],0
v1,1,0.206657,1.594693,[119 110] ; [68 82],[112.98944591 116.01055409] ; [74.01055409 75.98944591],0
n5,1,0.230058,1.440503,[178  56] ; [108  45],[172.93023256  61.06976744] ; [113.06976744  39.93023256],0
a1,1,0.230738,1.436306,[ 12 224] ; [  4 149],[  9.70694087 226.29305913] ; [  6.29305913 146.70694087],0
b5,1,0.242358,1.366824,[134 102] ; [96 57],[139.53727506  96.46272494] ; [90.46272494 62.53727506],0
n1,1,0.275199,1.190647,[10 33] ; [13 25],[12.20987654 30.79012346] ; [10.79012346 27.20987654],0
p11,1,0.283896,1.148345,[201  35] ; [124  29],[197.1722365  38.8277635] ; [127.8277635  25.1722365],0
p5,1,0.303038,1.060778,[ 26 210] ; [ 12 141],[ 23.05398458 212.94601542] ; [ 14.94601542 138.05398458],0
a6,1,0.342582,0.900746,[171  65] ; [104  49],[166.83804627  69.16195373] ; [108.16195373  44.83804627],0
n3,1,0.364804,0.821286,[34  9] ; [26 11],[32.25 10.75] ; [27.75  9.25],0
s2,1,0.365855,0.817696,[ 89 146] ; [ 50 100],[ 84.84415584 150.15584416] ; [54.15584416 95.84415584],0
u2,1,0.370632,0.801544,[40 26] ; [36 32],[37.43283582 28.56716418] ; [38.56716418 29.43283582],0
b1,1,0.371608,0.79828,[ 86 150] ; [ 49 104],[ 81.90231362 154.09768638] ; [53.09768638 99.90231362],0
a7,1,0.477012,0.505687,[181  54] ; [113  40],[178.06701031  56.93298969] ; [115.93298969  37.06701031],0
p1,1,0.496275,0.462893,[ 17 218] ; [ 14 139],[ 18.7757732 216.2242268] ; [ 12.2242268 140.7757732],0
r3,1,0.55495,0.348524,[221  12] ; [142  10],[219.68571429  13.31428571] ; [143.31428571   8.68571429],0
n2,1,0.6312,0.230436,[32 11] ; [30  8],[32.91358025 10.08641975] ; [29.08641975  8.91358025],0
s4,1,0.648893,0.207299,[ 39 192] ; [ 23 129],[ 37.39425587 193.60574413] ; [ 24.60574413 127.39425587],0
a5,1,0.687472,0.161836,[168  68] ; [106  47],[166.23136247  69.76863753] ; [107.76863753  45.23136247],0
s3,1,0.725446,0.123334,[ 97 135] ; [60 90],[ 95.35078534 136.64921466] ; [61.64921466 88.35078534],0
p12,1,0.780888,0.077374,[ 14 222] ; [  8 144],[ 13.3814433 222.6185567] ; [  8.6185567 143.3814433],0
u3,1,0.847824,0.036824,[37 29] ; [37 31],[36.44776119 29.55223881] ; [37.55223881 30.44776119],0
r2,1,0.850568,0.035492,[217  14] ; [143  10],[216.5625  14.4375] ; [143.4375   9.5625],0
p9,1,0.951967,0.003628,[220  16] ; [141  10],[220.14470284  15.85529716] ; [140.85529716  10.14470284],0
