Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.001436,10.1591,[23 30] ; [ 6 38],[15.84536082 37.15463918] ; [13.15463918 30.84536082],0
r3,1,0.007973,7.039471,[50  1] ; [37  8],[46.21875  4.78125] ; [40.78125  4.21875],0
p7,1,0.021364,5.296837,[34 17] ; [18 24],[28.51612903 22.48387097] ; [23.48387097 18.51612903],0
r1,1,0.028361,4.806014,[47  6] ; [32 13],[42.7244898 10.2755102] ; [36.2755102  8.7244898],0
p5,1,0.078754,3.09043,[ 2 51] ; [ 6 38],[ 4.37113402 48.62886598] ; [ 3.62886598 40.37113402],0
a5,1,0.101864,2.676116,[41 12] ; [28 17],[37.31632653 15.68367347] ; [31.68367347 13.31632653],0
p3,1,0.140819,2.168989,[19 34] ; [10 35],[15.68367347 37.31632653] ; [13.31632653 31.68367347],0
s7,1,0.142318,2.152711,[32 21] ; [20 24],[28.41237113 24.58762887] ; [23.58762887 20.41237113],0
s2,1,0.144616,2.128146,[37 16] ; [25 20],[33.53061224 19.46938776] ; [28.46938776 16.53061224],0
n1,1,0.151825,2.053819,[5 7] ; [11  5],[6.85714286 5.14285714] ; [9.14285714 6.85714286],0
v4,1,0.166221,1.916695,[49  2] ; [39  5],[47.24210526  3.75789474] ; [40.75789474  3.24210526],0
s8,1,0.175513,1.835216,[29 24] ; [18 26],[25.68041237 27.31958763] ; [21.31958763 22.68041237],0
u1,1,0.198041,1.65676,[11 42] ; [ 5 40],[ 8.65306122 44.34693878] ; [ 7.34693878 37.65306122],0
b1,1,0.211236,1.562937,[23 30] ; [14 31],[20.01020408 32.98979592] ; [16.98979592 28.01020408],0
a8,1,0.240559,1.377315,[10 35] ; [ 5 35],[ 7.94117647 37.05882353] ; [ 7.05882353 32.94117647],0
d5,1,0.243426,1.360644,[43 10] ; [32 13],[40.56122449 12.43877551] ; [34.43877551 10.56122449],0
b5,1,0.278657,1.173628,[26 27] ; [27 18],[28.66326531 24.33673469] ; [24.33673469 20.66326531],0
d1,1,0.294868,1.097263,[28 25] ; [19 26],[25.41836735 27.58163265] ; [21.58163265 23.41836735],0
b2,1,0.367656,0.811571,[16 18] ; [10 18],[14.25806452 19.74193548] ; [11.74193548 16.25806452],0
b3,1,0.367656,0.811571,[16 18] ; [10 18],[14.25806452 19.74193548] ; [11.74193548 16.25806452],0
v1,1,0.368807,0.807679,[29 23] ; [20 23],[26.82105263 25.17894737] ; [22.17894737 20.82105263],0
n2,1,0.377822,0.777778,[10  2] ; [15  1],[10.71428571  1.28571429] ; [14.28571429  1.71428571],0
d4,1,0.386874,0.748745,[45  7] ; [36  9],[43.42268041  8.57731959] ; [37.57731959  7.42268041],0
d3,1,0.407926,0.684836,[28 25] ; [20 25],[25.95918367 27.04081633] ; [22.04081633 22.95918367],0
a7,1,0.441793,0.59162,[34 18] ; [26 19],[32.16494845 19.83505155] ; [27.83505155 17.16494845],0
p9,1,0.449106,0.572906,[44  8] ; [33  9],[42.59574468  9.40425532] ; [34.40425532  7.59574468],0
p10,1,0.465371,0.532945,[43 10] ; [33 11],[41.5257732 11.4742268] ; [34.4742268  9.5257732],0
p2,1,0.491983,0.472186,[39 14] ; [35  9],[40.43298969 12.56701031] ; [33.56701031 10.43298969],0
a4,1,0.572798,0.318024,[23 30] ; [17 28],[21.63265306 31.36734694] ; [18.36734694 26.63265306],0
n6,1,0.580598,0.305269,[43  8] ; [36  9],[41.96875  9.03125] ; [37.03125  7.96875],0
u3,1,0.588439,0.292788,[9 6] ; [7 7],[8.27586207 6.72413793] ; [7.72413793 6.27586207],0
s4,1,0.598726,0.276921,[12 41] ; [12 32],[13.11340206 39.88659794] ; [10.88659794 33.11340206],0
b4,1,0.672723,0.178434,[34 19] ; [27 18],[32.98979592 20.01020408] ; [28.01020408 16.98979592],0
r4,1,0.74063,0.109574,[46  7] ; [38  7],[45.42857143  7.57142857] ; [38.57142857  6.42857143],0
p12,1,0.755684,0.096816,[ 5 48] ; [ 5 39],[ 5.46391753 47.53608247] ; [ 4.53608247 39.46391753],0
a3,1,0.775841,0.081078,[38 14] ; [31 13],[37.375 14.625] ; [31.625 12.375],0
