Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,25.937143,[82 15] ; [15 22],[70.21641791 26.78358209] ; [26.78358209 10.21641791],1
d3,1,0.000181,14.015215,[76 20] ; [17 20],[67.12781955 28.87218045] ; [25.87218045 11.12781955],1
b1,1,0.001652,9.900678,[44 53] ; [28  9],[52.11940299 44.88059701] ; [19.88059701 17.11940299],0
p6,1,0.01442,5.985924,[17 76] ; [13 20],[22.14285714 70.85714286] ; [ 7.85714286 25.14285714],0
s4,1,0.017197,5.676186,[12 85] ; [11 26],[16.64925373 80.35074627] ; [ 6.35074627 30.64925373],0
n1,1,0.018648,5.534217,[ 7 22] ; [10  7],[10.7173913 18.2826087] ; [ 6.2826087 10.7173913],0
p2,1,0.022736,5.188587,[72 24] ; [19 16],[66.6870229 29.3129771] ; [24.3129771 10.6870229],0
a2,1,0.041152,4.169753,[23 74] ; [ 3 34],[18.82089552 78.17910448] ; [ 7.17910448 29.82089552],0
r1,1,0.061016,3.509544,[75 21] ; [23 14],[70.73684211 25.26315789] ; [27.26315789  9.73684211],0
d2,1,0.074653,3.177626,[41 56] ; [22 15],[45.60447761 51.39552239] ; [17.39552239 19.60447761],0
p9,1,0.080669,3.051374,[65 29] ; [19 17],[60.73846154 33.26153846] ; [23.26153846 12.73846154],0
b5,1,0.08449,2.976338,[63 34] ; [18 19],[58.63432836 38.36567164] ; [22.36567164 14.63432836],0
n2,1,0.138726,2.19203,[17 13] ; [14  4],[19.375 10.625] ; [11.625  6.375],0
a5,1,0.156347,2.009203,[70 27] ; [22 15],[66.59701493 30.40298507] ; [25.40298507 11.59701493],0
s1,1,0.211185,1.563286,[ 3 91] ; [ 3 33],[ 4.33846154 89.66153846] ; [ 1.66153846 34.33846154],0
u3,1,0.237971,1.392573,[21  7] ; [8 6],[19.33333333  8.66666667] ; [9.66666667 4.33333333],0
r2,1,0.239752,1.382051,[87  9] ; [30  6],[85.09090909 10.90909091] ; [31.90909091  4.09090909],0
p12,1,0.296048,1.091912,[ 2 92] ; [ 2 33],[ 2.91472868 91.08527132] ; [ 1.08527132 33.91472868],0
n4,1,0.301371,1.068118,[48 49] ; [22 15],[50.67164179 46.32835821] ; [19.32835821 17.67164179],0
r4,1,0.304211,1.055642,[74 23] ; [25 12],[71.6641791 25.3358209] ; [27.3358209  9.6641791],0
s5,1,0.342136,0.90241,[19 73] ; [10 25],[21.00787402 70.99212598] ; [ 7.99212598 27.00787402],0
b2,1,0.358418,0.843428,[13 40] ; [ 8 15],[14.64473684 38.35526316] ; [ 6.35526316 16.64473684],0
b3,1,0.358418,0.843428,[13 40] ; [ 8 15],[14.64473684 38.35526316] ; [ 6.35526316 16.64473684],0
a3,1,0.378669,0.775017,[68 29] ; [23 14],[65.87313433 31.12686567] ; [25.12686567 11.87313433],0
s3,1,0.380183,0.77011,[42 53] ; [19 17],[44.23664122 50.76335878] ; [16.76335878 19.23664122],0
p10,1,0.445133,0.583015,[58 36] ; [19 16],[56.10852713 37.89147287] ; [20.89147287 14.10852713],0
p4,1,0.452993,0.563153,[41 55] ; [18 18],[42.90909091 53.09090909] ; [16.09090909 19.90909091],0
v4,1,0.519951,0.41399,[85 12] ; [30  6],[83.87218045 13.12781955] ; [31.12781955  4.87218045],0
d4,1,0.52307,0.407836,[83 14] ; [30  7],[81.79850746 15.20149254] ; [31.20149254  5.79850746],0
v1,1,0.559548,0.340488,[40 53] ; [18 19],[41.49230769 51.50769231] ; [16.50769231 20.49230769],0
r3,1,0.57452,0.315178,[84 12] ; [31  6],[83.0075188 12.9924812] ; [31.9924812  5.0075188],0
p7,1,0.614387,0.253836,[44 48] ; [19 17],[45.28125 46.71875] ; [17.71875 18.28125],0
u2,1,0.619668,0.246334,[20  8] ; [11  3],[20.66666667  7.33333333] ; [10.33333333  3.66666667],0
b4,1,0.641153,0.217238,[56 41] ; [23 14],[57.18656716 39.81343284] ; [21.81343284 15.18656716],0
d1,1,0.667766,0.184227,[59 38] ; [21 16],[57.91044776 39.08955224] ; [22.08955224 14.91044776],0
p11,1,0.692247,0.156663,[54 43] ; [22 15],[55.01492537 41.98507463] ; [20.98507463 16.01492537],0
s8,1,0.717795,0.130615,[32 65] ; [11 26],[31.12686567 65.87313433] ; [11.87313433 25.12686567],0
s2,1,0.746572,0.104434,[36 60] ; [15 22],[36.81203008 59.18796992] ; [14.18796992 22.81203008],0
s7,1,0.75351,0.098605,[30 60] ; [12 21],[30.73170732 59.26829268] ; [11.26829268 21.73170732],0
v3,1,0.785987,0.073726,[25 66] ; [ 8 24],[24.41463415 66.58536585] ; [ 8.58536585 23.41463415],0
p3,1,0.792617,0.069124,[34 61] ; [12 24],[33.35877863 61.64122137] ; [12.64122137 23.35877863],0
p1,1,0.872877,0.025602,[ 7 89] ; [ 3 34],[ 7.21804511 88.78195489] ; [ 2.78195489 34.21804511],0
v2,1,0.882076,0.022004,[47 42] ; [19 16],[47.37096774 41.62903226] ; [18.62903226 16.37096774],0
a4,1,0.885102,0.020882,[38 59] ; [15 22],[38.36567164 58.63432836] ; [14.63432836 22.36567164],0
p5,1,0.947036,0.004413,[ 5 90] ; [ 2 34],[ 5.07633588 89.92366412] ; [ 1.92366412 34.07633588],0
n3,1,0.947643,0.004312,[18 11] ; [11  7],[17.89361702 11.10638298] ; [11.10638298  6.89361702],0
a1,1,0.953489,0.003402,[ 5 92] ; [ 2 35],[ 5.06716418 91.93283582] ; [ 1.93283582 35.06716418],0
s6,1,0.95787,0.002791,[49 48] ; [18 18],[48.86466165 48.13533835] ; [18.13533835 17.86466165],0
p8,1,0.985049,0.000351,[36 57] ; [14 22],[36.04651163 56.95348837] ; [13.95348837 22.04651163],0
n5,1,0.992909,7.9e-05,[39 57] ; [15 22],[38.97744361 57.02255639] ; [15.02255639 21.97744361],0
