Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,32.497648,[59 35] ; [ 71 173],[36.15384615 57.84615385] ; [ 93.84615385 150.15384615],1
p2,1,1e-06,23.37486,[82 15] ; [141 107],[62.69855072 34.30144928] ; [160.30144928  87.69855072],1
p10,1,0.000371,12.673829,[79 18] ; [151  95],[65.04373178 31.95626822] ; [164.95626822  81.04373178],1
r4,1,0.001029,10.774642,[87 11] ; [180  69],[75.40634006 22.59365994] ; [191.59365994  57.40634006],0
p9,1,0.001035,10.764704,[81 15] ; [161  81],[68.73372781 27.26627219] ; [173.26627219  68.73372781],0
v4,1,0.002294,9.29773,[93  4] ; [204  40],[84.48387097 12.51612903] ; [212.51612903  31.48387097],0
p3,1,0.003397,8.580872,[28 70] ; [ 37 211],[18.41040462 79.58959538] ; [ 46.58959538 201.41040462],0
r3,1,0.005409,7.737323,[93  5] ; [205  40],[85.14285714 12.85714286] ; [212.85714286  32.14285714],0
p11,1,0.006697,7.352508,[77 21] ; [158  91],[66.36887608 31.63112392] ; [168.63112392  80.36887608],0
a7,1,0.009852,6.661481,[75 23] ; [153  94],[64.76521739 33.23478261] ; [163.23478261  83.76521739],0
p5,1,0.023315,5.144912,[ 6 91] ; [  4 243],[ 2.81976744 94.18023256] ; [  7.18023256 239.81976744],0
n6,1,0.025395,4.996761,[80 18] ; [171  74],[71.71428571 26.28571429] ; [179.28571429  65.71428571],0
s8,1,0.033728,4.508433,[36 62] ; [ 63 186],[27.95965418 70.04034582] ; [ 71.04034582 177.95965418],0
a1,1,0.035731,4.409921,[ 1 97] ; [ 16 233],[ 4.80115274 93.19884726] ; [ 12.19884726 236.80115274],0
s7,1,0.056808,3.628212,[37 57] ; [ 68 170],[29.72891566 64.27108434] ; [ 75.27108434 162.72891566],0
s6,1,0.057172,3.617569,[57 40] ; [117 130],[49.06395349 47.93604651] ; [124.93604651 122.06395349],0
a5,1,0.089121,2.890186,[69 29] ; [151  98],[62.13256484 35.86743516] ; [157.86743516  91.13256484],0
b1,1,0.107514,2.590387,[31 67] ; [102 147],[37.56195965 60.43804035] ; [ 95.43804035 153.56195965],0
b2,1,0.117044,2.456434,[13 40] ; [51 89],[17.57512953 35.42487047] ; [46.42487047 93.57512953],0
b3,1,0.117044,2.456434,[13 40] ; [51 89],[17.57512953 35.42487047] ; [46.42487047 93.57512953],0
s2,1,0.123699,2.369847,[42 56] ; [ 84 163],[35.79130435 62.20869565] ; [ 90.20869565 156.79130435],0
a6,1,0.133215,2.254636,[67 31] ; [148 100],[60.89595376 37.10404624] ; [154.10404624  93.89595376],0
u3,1,0.140635,2.170998,[14 24] ; [44 42],[17.77419355 20.22580645] ; [40.22580645 45.77419355],0
s5,1,0.184982,1.757137,[26 69] ; [ 50 192],[21.42433234 73.57566766] ; [ 54.57566766 187.42433234],0
u2,1,0.207505,1.588746,[15 23] ; [43 40],[18.21487603 19.78512397] ; [39.78512397 43.21487603],0
b4,1,0.220735,1.499587,[54 44] ; [155  94],[59.0259366 38.9740634] ; [149.9740634  99.0259366],0
r2,1,0.223675,1.480636,[91  7] ; [214  28],[87.91176471 10.08823529] ; [217.08823529  24.91176471],0
p12,1,0.23755,1.395074,[ 2 95] ; [ 12 235],[ 3.94767442 93.05232558] ; [ 10.05232558 236.94767442],0
r1,1,0.246512,1.342965,[74 23] ; [173  74],[69.64825581 27.35174419] ; [177.35174419  69.64825581],0
n2,1,0.319306,0.991788,[17  5] ; [63 32],[15.04273504  6.95726496] ; [64.95726496 30.04273504],0
a4,1,0.331621,0.942558,[34 63] ; [101 147],[37.95652174 59.04347826] ; [ 97.04347826 150.95652174],0
p1,1,0.380974,0.767555,[ 6 90] ; [ 10 238],[ 4.46511628 91.53488372] ; [ 11.53488372 236.46511628],0
a8,1,0.392835,0.730149,[14 74] ; [ 29 207],[11.67901235 76.32098765] ; [ 31.32098765 204.67901235],0
d4,1,0.393346,0.728572,[71 27] ; [189  57],[74.06976744 23.93023256] ; [185.93023256  60.06976744],0
b5,1,0.440254,0.595619,[55 43] ; [151  98],[58.17867435 39.82132565] ; [147.82132565 101.17867435],0
