Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,39.866198,[64 89] ; [68 12],[86.67811159 66.32188841] ; [45.32188841 34.67811159],1
p12,1,7e-06,20.243003,[  1 154] ; [12 70],[  8.5021097 146.4978903] ; [ 4.4978903 77.5021097],1
p9,1,0.005473,7.716137,[114  41] ; [73  9],[122.29957806  32.70042194] ; [64.70042194 17.29957806],0
v4,1,0.006864,7.308326,[139  17] ; [82  1],[144.25104603  11.74895397] ; [76.74895397  6.25104603],0
p10,1,0.0101,6.617089,[112  44] ; [71 11],[119.94957983  36.05042017] ; [63.05042017 18.94957983],0
v1,1,0.023379,5.140137,[69 85] ; [50 33],[77.32489451 76.67510549] ; [41.67510549 41.32489451],0
a1,1,0.038451,4.284952,[  2 154] ; [ 5 78],[  4.56903766 151.43096234] ; [ 2.43096234 80.56903766],0
p2,1,0.040827,4.183198,[121  34] ; [72  9],[126.75847458  28.24152542] ; [66.24152542 14.75847458],0
b1,1,0.04127,4.164912,[62 94] ; [22 61],[ 54.82845188 101.17154812] ; [29.17154812 53.82845188],0
n5,1,0.045485,4.000568,[100  55] ; [64 19],[106.80672269  48.19327731] ; [57.19327731 25.80672269],0
p8,1,0.066946,3.356369,[72 84] ; [47 33],[78.66101695 77.33898305] ; [40.33898305 39.66101695],0
p11,1,0.077072,3.125586,[116  40] ; [70 13],[121.40585774  34.59414226] ; [64.59414226 18.40585774],0
n4,1,0.088821,2.895617,[108  48] ; [66 17],[113.57322176  42.42677824] ; [60.42677824 22.57322176],0
s4,1,0.092157,2.836293,[ 23 130] ; [ 6 75],[ 18.96153846 134.03846154] ; [10.03846154 70.96153846],0
s3,1,0.093113,2.819707,[ 52 104] ; [36 45],[57.92405063 98.07594937] ; [30.07594937 50.92405063],0
s8,1,0.09704,2.753529,[ 32 124] ; [25 58],[ 37.20502092 118.79497908] ; [19.79497908 63.20502092],0
n6,1,0.103051,2.657686,[121  34] ; [72 11],[125.69327731  29.30672269] ; [67.30672269 15.69327731],0
u2,1,0.130166,2.290526,[24 24] ; [14  6],[26.82352941 21.17647059] ; [11.17647059  8.82352941],0
a8,1,0.144147,2.133117,[ 11 135] ; [10 63],[ 14. 132.] ; [ 7. 66.],0
r3,1,0.171117,1.87313,[143  13] ; [79  3],[145.51260504  10.48739496] ; [76.48739496  5.51260504],0
p4,1,0.172703,1.85932,[81 75] ; [49 31],[85.93220339 70.06779661] ; [44.06779661 35.93220339],0
a3,1,0.234853,1.411228,[107  49] ; [63 20],[110.9623431  45.0376569] ; [59.0376569 23.9623431],0
u1,1,0.241199,1.373571,[ 26 130] ; [19 64],[ 29.37238494 126.62761506] ; [15.62761506 67.37238494],0
p7,1,0.244248,1.35591,[86 68] ; [51 29],[90.16239316 63.83760684] ; [46.83760684 33.16239316],0
p5,1,0.256405,1.288065,[  9 147] ; [ 8 74],[ 11.14285714 144.85714286] ; [ 5.85714286 76.14285714],0
a2,1,0.258934,1.274447,[ 40 116] ; [27 56],[ 43.73221757 112.26778243] ; [23.26778243 59.73221757],0
b4,1,0.270092,1.216281,[92 64] ; [55 28],[95.94979079 60.05020921] ; [51.05020921 31.94979079],0
s2,1,0.335521,0.927473,[ 43 112] ; [28 55],[ 46.2394958 108.7605042] ; [24.7605042 58.2394958],0
a4,1,0.347308,0.883269,[76 79] ; [46 37],[79.45378151 75.54621849] ; [42.54621849 40.45378151],0
d2,1,0.364826,0.821212,[104  51] ; [59 22],[107.05508475  47.94491525] ; [55.94491525 25.05508475],0
d3,1,0.422216,0.644139,[139  17] ; [71 12],[137.07112971  18.92887029] ; [72.92887029 10.07112971],0
n3,1,0.471976,0.517345,[29 16] ; [14  5],[30.234375 14.765625] ; [12.765625  6.234375],0
r4,1,0.475228,0.509794,[134  22] ; [74  9],[135.76569038  20.23430962] ; [72.23430962 10.76569038],0
a6,1,0.496123,0.463219,[114  42] ; [64 19],[116.18410042  39.81589958] ; [61.81589958 21.18410042],0
s1,1,0.509737,0.434606,[  2 152] ; [ 2 79],[  2.6212766 151.3787234] ; [ 1.3787234 79.6212766],0
u4,1,0.517649,0.418575,[  2 154] ; [ 2 81],[  2.61087866 153.38912134] ; [ 1.38912134 81.61087866],0
a7,1,0.527093,0.399993,[120  36] ; [66 16],[121.91596639  34.08403361] ; [64.08403361 17.91596639],0
