Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.006504,7.404986,[21 29] ; [22  8],[26.875 23.125] ; [16.125 13.875],0
d3,1,0.019837,5.426159,[37 14] ; [14 16],[32.11111111 18.88888889] ; [18.88888889 11.11111111],0
p7,1,0.065035,3.404088,[22 28] ; [19 10],[25.94936709 24.05063291] ; [15.05063291 13.94936709],0
s4,1,0.069466,3.295583,[ 9 40] ; [11 19],[12.40506329 36.59493671] ; [ 7.59493671 22.40506329],0
p8,1,0.076885,3.129545,[17 34] ; [16 14],[20.77777778 30.22222222] ; [12.22222222 17.77777778],0
d2,1,0.079151,3.082242,[29 22] ; [11 19],[25.18518519 25.81481481] ; [14.81481481 15.18518519],0
d1,1,0.079151,3.082242,[29 22] ; [11 19],[25.18518519 25.81481481] ; [14.81481481 15.18518519],0
p5,1,0.118312,2.439529,[ 2 49] ; [ 4 26],[ 3.77777778 47.22222222] ; [ 2.22222222 27.77777778],0
p10,1,0.118527,2.436678,[16 33] ; [ 5 25],[13.02531646 35.97468354] ; [ 7.97468354 22.02531646],0
s1,1,0.124934,2.354354,[ 2 48] ; [ 4 26],[ 3.75 46.25] ; [ 2.25 27.75],0
a2,1,0.130093,2.29139,[12 39] ; [ 3 27],[ 9.44444444 41.55555556] ; [ 5.55555556 24.44444444],0
a8,1,0.140292,2.174749,[ 7 39] ; [ 1 25],[ 5.11111111 40.88888889] ; [ 2.88888889 23.11111111],0
n4,1,0.143117,2.144118,[37 14] ; [17 13],[34. 17.] ; [20. 10.],0
a7,1,0.143117,2.144118,[37 14] ; [17 13],[34. 17.] ; [20. 10.],0
s7,1,0.150962,2.0625,[24 25] ; [ 9 19],[21. 28.] ; [12. 16.],0
r3,1,0.192189,1.700761,[45  6] ; [29  1],[46.59259259  4.40740741] ; [27.40740741  2.59259259],0
r4,1,0.194472,1.683413,[38 13] ; [26  4],[40.2962963 10.7037037] ; [23.7037037  6.2962963],0
s3,1,0.224156,1.477562,[30 21] ; [21  8],[32.5125 18.4875] ; [18.4875 10.5125],0
n6,1,0.243305,1.361345,[40 11] ; [20 10],[37.77777778 13.22222222] ; [22.22222222  7.77777778],0
p6,1,0.248282,1.332944,[10 41] ; [ 9 20],[12.1125 38.8875] ; [ 6.8875 22.1125],0
u1,1,0.255289,1.294124,[10 41] ; [ 3 27],[ 8.18518519 42.81481481] ; [ 4.81481481 25.18518519],0
n5,1,0.278234,1.175694,[35 16] ; [17 13],[32.74074074 18.25925926] ; [19.25925926 10.74074074],0
p11,1,0.314583,1.011338,[28 23] ; [13 17],[25.81481481 25.18518519] ; [15.18518519 14.81481481],0
u2,1,0.340943,0.906883,[12  7] ; [6 7],[10.6875  8.3125] ; [7.3125 5.6875],0
b2,1,0.341902,0.903288,[ 7 28] ; [ 6 13],[ 8.42592593 26.57407407] ; [ 4.57407407 14.42592593],0
