Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1.6e-05,18.580564,[15 47] ; [23 10],[24.8 37.2] ; [13.2 19.8],1
s3,1,0.000455,12.292673,[24 39] ; [25  8],[32.15625 30.84375] ; [16.84375 16.15625],1
s8,1,0.00112,10.617418,[11 53] ; [16 17],[17.81443299 46.18556701] ; [ 9.18556701 23.81443299],0
s6,1,0.002646,9.037073,[24 40] ; [23 10],[31.01030928 32.98969072] ; [15.98969072 17.01030928],0
p10,1,0.008371,6.952433,[14 49] ; [16 17],[19.6875 43.3125] ; [10.3125 22.6875],0
p4,1,0.022513,5.205667,[29 35] ; [23 10],[34.30927835 29.69072165] ; [17.69072165 15.30927835],0
p6,1,0.02399,5.095344,[12 51] ; [13 19],[16.57894737 46.42105263] ; [ 8.42105263 23.57894737],0
p8,1,0.041576,4.152391,[23 41] ; [19 14],[27.71134021 36.28865979] ; [14.28865979 18.71134021],0
u1,1,0.048372,3.897005,[ 6 58] ; [ 8 25],[ 9.2371134 54.7628866] ; [ 4.7628866 28.2371134],0
s4,1,0.050736,3.816964,[ 9 54] ; [10 22],[12.6 50.4] ; [ 6.4 25.6],0
n6,1,0.070336,3.275167,[41 23] ; [27  6],[44.86597938 19.13402062] ; [23.13402062  9.86597938],0
s5,1,0.082293,3.019015,[10 53] ; [10 22],[13.26315789 49.73684211] ; [ 6.73684211 25.26315789],0
n4,1,0.103136,2.656373,[40 24] ; [26  7],[43.54639175 20.45360825] ; [22.45360825 10.54639175],0
n1,1,0.11456,2.49016,[ 6 17] ; [5 4],[ 7.90625 15.09375] ; [3.09375 5.90625],0
u2,1,0.1262,2.338636,[11 17] ; [9 5],[13.33333333 14.66666667] ; [6.66666667 7.33333333],0
b2,1,0.139953,2.17848,[ 6 29] ; [ 9 18],[ 8.46774194 26.53225806] ; [ 6.53225806 20.46774194],0
b3,1,0.139953,2.17848,[ 6 29] ; [ 9 18],[ 8.46774194 26.53225806] ; [ 6.53225806 20.46774194],0
n5,1,0.154908,2.023239,[33 31] ; [22 11],[36.28865979 27.71134021] ; [18.71134021 14.28865979],0
d5,1,0.219648,1.506669,[45 19] ; [27  6],[47.50515464 16.49484536] ; [24.49484536  8.50515464],0
p7,1,0.237759,1.393829,[36 28] ; [22 10],[38.66666667 25.33333333] ; [19.33333333 12.66666667],0
s1,1,0.237877,1.39313,[ 1 61] ; [ 2 31],[ 1.95789474 60.04210526] ; [ 1.04210526 31.95789474],0
r2,1,0.238975,1.386628,[55  9] ; [31  2],[56.74226804  7.25773196] ; [29.25773196  3.74226804],0
n3,1,0.248397,1.332296,[19  6] ; [5 4],[17.64705882  7.35294118] ; [6.35294118 2.64705882],0
d3,1,0.248911,1.329404,[39 25] ; [24  9],[41.56701031 22.43298969] ; [21.43298969 11.56701031],0
p11,1,0.253596,1.303384,[37 27] ; [23 10],[39.58762887 24.41237113] ; [20.41237113 12.58762887],0
a8,1,0.268958,1.222054,[ 4 54] ; [ 4 24],[ 5.39534884 52.60465116] ; [ 2.60465116 25.39534884],0
d4,1,0.283682,1.149364,[41 22] ; [25  8],[43.3125 19.6875] ; [22.6875 10.3125],0
b5,1,0.321528,0.982722,[36 28] ; [22 11],[38.26804124 25.73195876] ; [19.73195876 13.26804124],0
n2,1,0.356859,0.848916,[17  6] ; [8 1],[17.96875  5.03125] ; [7.03125 1.96875],0
r1,1,0.357856,0.845405,[47 17] ; [27  6],[48.82474227 15.17525773] ; [25.17525773  7.82474227],0
a2,1,0.368704,0.808029,[ 9 55] ; [ 7 26],[10.55670103 53.44329897] ; [ 5.44329897 27.55670103],0
a4,1,0.43402,0.612043,[18 45] ; [12 21],[19.6875 43.3125] ; [10.3125 22.6875],0
v3,1,0.438665,0.599773,[16 46] ; [11 22],[17.62105263 44.37894737] ; [ 9.37894737 23.62105263],0
v1,1,0.449044,0.573065,[24 40] ; [15 18],[25.73195876 38.26804124] ; [13.26804124 19.73195876],0
b4,1,0.481534,0.495388,[40 24] ; [23 10],[41.56701031 22.43298969] ; [21.43298969 11.56701031],0
d2,1,0.527083,0.400011,[31 32] ; [14 19],[29.53125 33.46875] ; [15.46875 17.53125],0
a5,1,0.577275,0.31066,[35 29] ; [20 13],[36.28865979 27.71134021] ; [18.71134021 14.28865979],0
u3,1,0.585705,0.297102,[14 15] ; [8 6],[14.8372093 14.1627907] ; [7.1627907 6.8372093],0
a6,1,0.625792,0.23781,[42 22] ; [20 13],[40.90721649 23.09278351] ; [21.09278351 11.90721649],0
v2,1,0.629538,0.232688,[25 37] ; [15 18],[26.10526316 35.89473684] ; [13.89473684 19.10526316],0
p3,1,0.762807,0.091082,[22 42] ; [12 20],[22.66666667 41.33333333] ; [11.33333333 20.66666667],0
d1,1,0.766597,0.088107,[29 35] ; [16 17],[29.69072165 34.30927835] ; [15.30927835 17.69072165],0
b1,1,0.780436,0.077702,[33 31] ; [18 15],[33.64948454 30.35051546] ; [17.35051546 15.64948454],0
a3,1,0.786166,0.0736,[35 29] ; [19 14],[35.62886598 28.37113402] ; [18.37113402 14.62886598],0
p1,1,0.828324,0.047025,[ 5 59] ; [ 3 30],[ 5.27835052 58.72164948] ; [ 2.72164948 30.27835052],0
r3,1,0.845885,0.03778,[58  5] ; [30  3],[57.75  5.25] ; [30.25  2.75],0
a7,1,0.884809,0.020989,[43 20] ; [23 10],[43.3125 19.6875] ; [22.6875 10.3125],0
r4,1,0.917359,0.010766,[51 13] ; [26  7],[50.80412371 13.19587629] ; [26.19587629  6.80412371],0
