Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.006221,7.48517,[1 2] ; [ 1 48],[0.11538462 2.88461538] ; [ 1.88461538 47.11538462],0
s6,1,0.109878,2.555982,[2 1] ; [12 37],[0.80769231 2.19230769] ; [13.19230769 35.80769231],0
p3,1,0.116675,2.46139,[2 1] ; [12 36],[0.82352941 2.17647059] ; [13.17647059 34.82352941],0
p11,1,0.136349,2.218692,[2 1] ; [13 36],[0.86538462 2.13461538] ; [14.13461538 34.86538462],0
v3,1,0.269403,1.219786,[1 1] ; [ 9 40],[0.39215686 1.60784314] ; [ 9.60784314 39.39215686],0
p2,1,0.277441,1.179585,[2 1] ; [17 31],[1.11764706 1.88235294] ; [17.88235294 30.11764706],0
s2,1,0.298878,1.079192,[1 2] ; [ 6 43],[0.40384615 2.59615385] ; [ 6.59615385 42.40384615],0
p10,1,0.355125,0.85506,[2 1] ; [19 29],[1.23529412 1.76470588] ; [19.76470588 28.23529412],0
p9,1,0.371948,0.797144,[2 1] ; [19 28],[1.26 1.74] ; [19.74 27.26],0
b1,1,0.379,0.773944,[1 2] ; [29 20],[1.73076923 1.26923077] ; [28.26923077 20.73076923],0
a6,1,0.420229,0.649675,[2 1] ; [21 28],[1.32692308 1.67307692] ; [21.67307692 27.32692308],0
s5,1,0.449748,0.571288,[1 2] ; [ 8 41],[0.51923077 2.48076923] ; [ 8.48076923 40.51923077],0
d5,1,0.462833,0.539035,[1 2] ; [27 22],[1.61538462 1.38461538] ; [26.38461538 22.61538462],0
d4,1,0.462833,0.539035,[1 2] ; [27 22],[1.61538462 1.38461538] ; [26.38461538 22.61538462],0
s3,1,0.489614,0.477375,[1 2] ; [ 8 38],[0.55102041 2.44897959] ; [ 8.44897959 37.55102041],0
a5,1,0.552003,0.353741,[2 1] ; [24 25],[1.5 1.5] ; [24.5 24.5],0
a3,1,0.701061,0.14737,[2 1] ; [26 21],[1.68 1.32] ; [26.32 20.68],0
b5,1,0.745851,0.105051,[1 2] ; [21 28],[1.26923077 1.73076923] ; [20.73076923 28.26923077],0
b2,1,0.766242,0.088384,[1 1] ; [13 20],[0.8 1.2] ; [13.2 19.8],0
b3,1,0.766242,0.088384,[1 1] ; [13 20],[0.8 1.2] ; [13.2 19.8],0
d2,1,0.776011,0.080952,[1 2] ; [20 28],[1.23529412 1.76470588] ; [19.76470588 28.23529412],0
p4,1,0.813951,0.055381,[1 2] ; [13 35],[0.82352941 2.17647059] ; [13.17647059 34.82352941],0
p8,1,0.813951,0.055381,[1 2] ; [13 35],[0.82352941 2.17647059] ; [13.17647059 34.82352941],0
b4,1,0.850814,0.035374,[2 1] ; [30 19],[1.84615385 1.15384615] ; [30.15384615 18.84615385],0
n2,1,0.858552,0.031762,[1 1] ; [10 13],[0.88 1.12] ; [10.12 12.88],0
n1,1,0.858552,0.031762,[1 1] ; [10 13],[0.88 1.12] ; [10.12 12.88],0
v1,1,0.859726,0.031231,[1 2] ; [14 35],[0.86538462 2.13461538] ; [14.13461538 34.86538462],0
