Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,108.710826,[249 154] ; [ 42 184],[186.44356121 216.55643879] ; [104.55643879 121.44356121],1
s3,1,0.0,103.399811,[274 126] ; [ 59 166],[213.12 186.88] ; [119.88 105.12],1
s7,1,0.0,76.252769,[234 155] ; [ 49 164],[182.86877076 206.13122924] ; [100.13122924 112.86877076],1
s8,1,0.0,68.666215,[225 178] ; [ 50 179],[175.35601266 227.64398734] ; [ 99.64398734 129.35601266],1
s5,1,0.0,47.950633,[159 235] ; [ 31 195],[120.74193548 273.25806452] ; [ 69.25806452 156.74193548],1
p9,1,1e-06,23.636642,[367  32] ; [178  49],[347.37220447  51.62779553] ; [197.62779553  29.37220447],1
p10,1,9e-06,19.769414,[349  49] ; [168  60],[328.69968051  69.30031949] ; [188.30031949  39.69968051],1
n5,1,2.8e-05,17.561062,[321  80] ; [148  80],[298.99682035 102.00317965] ; [170.00317965  57.99682035],1
p4,1,7.6e-05,15.648043,[275 129] ; [119 109],[251.86075949 152.13924051] ; [142.13924051  85.86075949],1
p12,1,0.000908,11.006179,[ 45 358] ; [  8 219],[ 33.9031746 369.0968254] ; [ 19.0968254 207.9031746],1
p5,1,0.001423,10.176,[ 61 342] ; [ 15 214],[ 48.46202532 354.53797468] ; [ 27.53797468 201.46202532],0
n4,1,0.002012,9.538688,[334  69] ; [166  63],[318.82911392  84.17088608] ; [181.17088608  47.82911392],0
d4,1,0.00292,8.85664,[346  58] ; [173  54],[332.29160063  71.70839937] ; [186.70839937  40.29160063],0
r4,1,0.004131,8.225362,[374  31] ; [195  34],[363.47791798  41.52208202] ; [205.52208202  23.47791798],0
v1,1,0.00593,7.57145,[239 153] ; [111 113],[222.72727273 169.27272727] ; [127.27272727  96.72727273],0
u1,1,0.006479,7.411974,[ 80 325] ; [ 26 203],[ 67.71293375 337.28706625] ; [ 38.28706625 190.71293375],0
p3,1,0.009683,6.692234,[221 184] ; [100 128],[205.37914692 199.62085308] ; [115.62085308 112.37914692],0
a5,1,0.011162,6.439415,[310  95] ; [154  75],[296.40378549 108.59621451] ; [167.59621451  61.40378549],0
d5,1,0.016284,5.771965,[340  64] ; [175  54],[328.68878357  75.31121643] ; [186.31121643  42.68878357],0
n1,1,0.01746,5.649526,[38 49] ; [12 39],[31.52173913 55.47826087] ; [18.47826087 32.52173913],0
u2,1,0.019594,5.447675,[68 38] ; [34 39],[60.40223464 45.59776536] ; [41.59776536 31.40223464],0
r2,1,0.01998,5.413635,[379  18] ; [207  21],[372.2272  24.7728] ; [213.7728  14.2272],0
a2,1,0.025155,5.013175,[104 301] ; [ 41 188],[ 92.62618297 312.37381703] ; [ 52.37381703 176.62618297],0
p6,1,0.025945,4.959675,[158 241] ; [ 69 156],[145.14903846 253.85096154] ; [ 81.85096154 143.14903846],0
a1,1,0.030266,4.694125,[ 24 381] ; [  5 224],[ 18.52523659 386.47476341] ; [ 10.47476341 218.52523659],0
u4,1,0.031082,4.648452,[ 12 393] ; [  1 228],[  8.3044164 396.6955836] ; [  4.6955836 224.3044164],0
p7,1,0.032304,4.5823,[275 119] ; [140  88],[262.8778135 131.1221865] ; [152.1221865  75.8778135],0
r3,1,0.033263,4.532197,[393  11] ; [213  14],[387.99366086  16.00633914] ; [218.00633914   8.99366086],0
r1,1,0.03538,4.426729,[336  66] ; [175  53],[326.06666667  75.93333333] ; [184.93333333  43.06666667],0
u3,1,0.060574,3.521607,[65 42] ; [34 39],[58.85 48.15] ; [40.15 32.85],0
n6,1,0.069736,3.289215,[348  54] ; [185  43],[340.1047619  61.8952381] ; [192.8952381  35.1047619],0
a8,1,0.073102,3.211954,[ 66 301] ; [ 25 179],[ 58.48861646 308.51138354] ; [ 32.51138354 171.48861646],0
