Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,45.870847,[45  9] ; [23 68],[25.32413793 28.67586207] ; [42.67586207 48.32413793],1
s3,1,0.0,40.871737,[43 11] ; [22 67],[24.54545455 29.45454545] ; [40.45454545 48.54545455],1
s7,1,1e-06,23.211152,[28 20] ; [15 70],[15.51879699 32.48120301] ; [27.48120301 57.51879699],1
s8,1,1.1e-05,19.3761,[24 30] ; [11 80],[13.03448276 40.96551724] ; [21.96551724 69.03448276],1
p9,1,5.4e-05,16.284831,[39 14] ; [33 53],[27.45323741 25.54676259] ; [44.54676259 41.45323741],1
r3,1,0.000143,14.46636,[49  4] ; [58 33],[39.38194444 13.61805556] ; [67.61805556 23.38194444],1
p2,1,0.000234,13.536107,[39 15] ; [37 54],[28.30344828 25.69655172] ; [47.69655172 43.30344828],1
p4,1,0.000751,11.358841,[30 24] ; [24 64],[20.53521127 33.46478873] ; [33.46478873 54.53521127],1
r4,1,0.001196,10.497285,[45  9] ; [52 39],[36.12413793 17.87586207] ; [60.87586207 30.12413793],0
s4,1,0.003349,8.606871,[19 35] ; [13 78],[11.91724138 42.08275862] ; [20.08275862 70.91724138],0
p6,1,0.004182,8.203075,[20 34] ; [14 74],[12.92957746 41.07042254] ; [21.07042254 66.92957746],0
a7,1,0.004992,7.882288,[42 11] ; [51 40],[34.22916667 18.77083333] ; [58.77083333 32.22916667],0
p10,1,0.006084,7.52518,[32 22] ; [31 56],[24.12765957 29.87234043] ; [38.87234043 48.12765957],0
r2,1,0.007892,7.057922,[50  3] ; [68 20],[44.35460993  8.64539007] ; [73.64539007 14.35460993],0
n6,1,0.008071,7.017576,[41 13] ; [49 42],[33.51724138 20.48275862] ; [56.48275862 34.51724138],0
r1,1,0.008337,6.959677,[42 12] ; [51 40],[34.63448276 19.36551724] ; [58.36551724 32.63448276],0
p3,1,0.008602,6.903719,[23 31] ; [20 71],[16.0137931 37.9862069] ; [26.9862069 64.0137931],0
s5,1,0.013018,6.166666,[17 33] ; [14 75],[11.15107914 38.84892086] ; [19.84892086 69.15107914],0
v2,1,0.022035,5.243005,[23 28] ; [23 65],[16.87769784 34.12230216] ; [29.12230216 58.87769784],0
u3,1,0.027868,4.836207,[11  6] ; [11 23],[7.33333333 9.66666667] ; [14.66666667 19.33333333],0
p7,1,0.032174,4.589214,[28 26] ; [30 59],[21.9020979 32.0979021] ; [36.0979021 52.9020979],0
u2,1,0.045831,3.9878,[11  7] ; [11 23],[ 7.61538462 10.38461538] ; [14.38461538 19.61538462],0
v4,1,0.050327,3.830542,[48  6] ; [68 22],[43.5 10.5] ; [72.5 17.5],0
n3,1,0.067101,3.35255,[16  6] ; [20 21],[12.57142857  9.42857143] ; [23.42857143 17.57142857],0
n2,1,0.111103,2.538462,[16  6] ; [23 21],[13.  9.] ; [26. 18.],0
d3,1,0.133013,2.256983,[35 17] ; [49 41],[30.76056338 21.23943662] ; [53.23943662 36.76056338],0
a8,1,0.133585,2.250343,[ 2 47] ; [10 75],[ 4.3880597 44.6119403] ; [ 7.6119403 77.3880597],0
u1,1,0.1366,2.21585,[10 44] ; [ 9 82],[ 7.07586207 46.92413793] ; [11.92413793 79.07586207],0
d4,1,0.140071,2.177184,[42 11] ; [61 29],[38.17482517 14.82517483] ; [64.82517483 25.17482517],0
p8,1,0.165781,1.920685,[18 36] ; [20 68],[14.45070423 39.54929577] ; [23.54929577 64.45070423],0
p1,1,0.216873,1.524943,[ 6 48] ; [ 5 86],[ 4.09655172 49.90344828] ; [ 6.90344828 84.09655172],0
a1,1,0.242485,1.366089,[ 2 52] ; [ 8 83],[ 3.72413793 50.27586207] ; [ 6.27586207 84.72413793],0
d5,1,0.267394,1.230066,[41 11] ; [64 27],[38.18181818 13.81818182] ; [66.81818182 24.18181818],0
a6,1,0.279847,1.167833,[34 19] ; [50 41],[30.91666667 22.08333333] ; [53.08333333 37.91666667],0
n5,1,0.379129,0.773525,[28 26] ; [54 37],[30.53793103 23.46206897] ; [51.46206897 39.53793103],0
s1,1,0.387088,0.748071,[ 5 49] ; [ 5 86],[ 3.72413793 50.27586207] ; [ 6.27586207 84.72413793],0
n1,1,0.389949,0.739101,[ 7 15] ; [18 24],[ 8.59375 13.40625] ; [16.40625 25.59375],0
b5,1,0.490386,0.47568,[34 20] ; [52 39],[32.02758621 21.97241379] ; [53.97241379 37.02758621],0
b3,1,0.517965,0.417944,[ 9 14] ; [18 39],[ 7.7625 15.2375] ; [19.2375 37.7625],0
b2,1,0.517965,0.417944,[ 9 14] ; [18 39],[ 7.7625 15.2375] ; [19.2375 37.7625],0
v3,1,0.530839,0.392786,[15 38] ; [20 65],[13.44202899 39.55797101] ; [21.55797101 63.44202899],0
a5,1,0.574782,0.314747,[34 20] ; [53 38],[32.4 21.6] ; [54.6 36.4],0
d1,1,0.592244,0.286853,[28 26] ; [43 48],[26.44137931 27.55862069] ; [44.55862069 46.44137931],0
a2,1,0.641485,0.216805,[ 9 45] ; [18 73],[10.05517241 43.94482759] ; [16.94482759 74.05517241],0
b4,1,0.676772,0.173782,[31 23] ; [49 42],[29.79310345 24.20689655] ; [50.20689655 40.79310345],0
b1,1,0.717964,0.130452,[28 26] ; [50 41],[29.04827586 24.95172414] ; [48.95172414 42.04827586],0
d2,1,0.812406,0.056322,[27 26] ; [44 46],[26.31468531 26.68531469] ; [44.68531469 45.31468531],0
p5,1,0.81916,0.052269,[ 2 52] ; [ 4 85],[ 2.26573427 51.73426573] ; [ 3.73426573 85.26573427],0
a4,1,0.82476,0.04903,[20 34] ; [35 55],[20.625 33.375] ; [34.375 55.625],0
n4,1,0.833368,0.044261,[33 21] ; [54 37],[32.4 21.6] ; [54.6 36.4],0
a3,1,0.857793,0.032107,[35 19] ; [57 33],[34.5 19.5] ; [57.5 32.5],0
