Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,61.642423,[211  29] ; [265 185],[165.56521739  74.43478261] ; [310.43478261 139.56521739],1
r3,1,0.249188,1.327853,[235   6] ; [433  19],[232.30591631   8.69408369] ; [435.69408369  16.30591631],0
u4,1,0.284943,1.14336,[  3 240] ; [ 11 442],[  4.88793103 238.11206897] ; [  9.11206897 443.88793103],0
u2,1,0.319633,0.990447,[26 24] ; [80 53],[28.96174863 21.03825137] ; [77.03825137 55.96174863],0
a1,1,0.368105,0.810051,[ 12 231] ; [ 16 437],[  9.77586207 233.22413793] ; [ 18.22413793 434.77586207],0
v2,1,0.4043,0.6955,[147  93] ; [248 180],[141.91616766  98.08383234] ; [253.08383234 174.91616766],0
p11,1,0.704551,0.143781,[195  48] ; [358  95],[193.07327586  49.92672414] ; [359.92672414  93.07327586],0
b4,1,0.80889,0.058495,[142 101] ; [269 184],[143.49568966  99.50431034] ; [267.50431034 185.49568966],0
u3,1,0.845139,0.038152,[33 18] ; [84 49],[32.42934783 18.57065217] ; [84.57065217 48.42934783],0
a8,1,0.942555,0.005192,[ 30 188] ; [ 57 351],[ 30.2971246 187.7028754] ; [ 56.7028754 351.2971246],0
d3,1,0.950242,0.003894,[174  68] ; [326 126],[174.35158501  67.64841499] ; [325.64841499 126.35158501],0
b1,1,0.977459,0.000798,[ 92 151] ; [172 281],[ 92.17241379 150.82758621] ; [171.82758621 281.17241379],0
s1,1,0.991188,0.000122,[  8 231] ; [ 15 431],[  8.02481752 230.97518248] ; [ 14.97518248 431.02481752],0
