Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,94.918077,[210 127] ; [ 57 200],[151.47979798 185.52020202] ; [115.52020202 141.47979798],1
v1,1,0.0,49.898995,[237 100] ; [106 150],[194.92580101 142.07419899] ; [148.07419899 107.92580101],1
p10,1,1.6e-05,18.673747,[302  36] ; [198  62],[282.60869565  55.39130435] ; [217.39130435  42.60869565],1
r3,1,1.9e-05,18.316885,[330  11] ; [228  32],[316.60232945  24.39767055] ; [241.39767055  18.60232945],1
p7,1,0.000197,13.855453,[238  94] ; [147 111],[216.6440678 115.3559322] ; [168.3559322  89.6440678],1
p9,1,0.000219,13.658267,[304  33] ; [205  53],[288.2907563  48.7092437] ; [220.7092437  37.2907563],1
p3,1,0.000345,12.809113,[205 134] ; [119 141],[183.36560935 155.63439065] ; [140.63439065 119.36560935],1
p11,1,0.000447,12.323942,[291  52] ; [192  70],[273.83305785  69.16694215] ; [209.16694215  52.83305785],1
d4,1,0.000498,12.122021,[293  47] ; [195  65],[276.53333333  63.46666667] ; [211.46666667  48.53333333],1
r4,1,0.002692,9.00548,[316  27] ; [221  41],[304.44793388  38.55206612] ; [232.55206612  29.44793388],0
r1,1,0.003815,8.369751,[291  52] ; [197  64],[277.12582781  65.87417219] ; [210.87417219  50.12582781],0
d1,1,0.004412,8.105929,[230 113] ; [146 116],[213.17024793 129.82975207] ; [162.82975207  99.17024793],0
s1,1,0.004732,7.979076,[  6 330] ; [ 16 242],[ 12.44444444 323.55555556] ; [  9.55555556 248.44444444],0
s8,1,0.004784,7.959509,[176 161] ; [106 155],[158.91973244 178.08026756] ; [123.08026756 137.91973244],0
a5,1,0.007511,7.146487,[277  65] ; [188  74],[263.29470199  78.70529801] ; [201.70529801  60.29470199],0
a7,1,0.008474,6.930414,[253  87] ; [169  93],[238.33887043 101.66112957] ; [183.66112957  78.33887043],0
p2,1,0.009907,6.651584,[295  45] ; [205  55],[283.33333333  56.66666667] ; [216.66666667  43.33333333],0
b1,1,0.010326,6.57776,[123 220] ; [121 141],[138.3338843 204.6661157] ; [105.6661157 156.3338843],0
n3,1,0.011091,6.450627,[44 10] ; [39 26],[37.66386555 16.33613445] ; [45.33613445 19.66386555],0
s7,1,0.013453,6.108553,[190 130] ; [123 128],[175.41155867 144.58844133] ; [137.58844133 113.41155867],0
d5,1,0.014886,5.929942,[292  50] ; [202  58],[280.64451827  61.35548173] ; [213.35548173  46.64451827],0
p4,1,0.016401,5.759314,[232 105] ; [155 106],[218.09197324 118.90802676] ; [168.90802676  92.09197324],0
d3,1,0.017218,5.67405,[243  98] ; [162  99],[229.410299 111.589701] ; [175.589701  85.410299],0
v4,1,0.028857,4.77611,[325  16] ; [238  24],[318.37976783  22.62023217] ; [244.62023217  17.37976783],0
p8,1,0.03951,4.238818,[196 137] ; [131 129],[183.62731872 149.37268128] ; [143.37268128 116.62731872],0
s2,1,0.044587,4.034189,[190 146] ; [126 135],[177.84924623 158.15075377] ; [138.15075377 122.84924623],0
a3,1,0.045166,4.012421,[263  78] ; [181  78],[252.34  88.66] ; [191.66  67.34],0
p6,1,0.05686,3.626675,[147 188] ; [ 94 166],[135.68907563 199.31092437] ; [105.31092437 154.68907563],0
s4,1,0.057683,3.602768,[ 42 297] ; [ 46 210],[ 50.13781513 288.86218487] ; [ 37.86218487 218.13781513],0
s5,1,0.071944,3.238103,[130 199] ; [ 82 172],[119.63636364 209.36363636] ; [ 92.36363636 161.63636364],0
p12,1,0.07409,3.189994,[ 38 301] ; [ 18 242],[ 31.69282137 307.30717863] ; [ 24.30717863 235.69282137],0
n6,1,0.074479,3.181432,[317  25] ; [230  30],[310.75415282  31.24584718] ; [236.24584718  23.75415282],0
d2,1,0.082713,3.010772,[191 149] ; [127 132],[180.50083472 159.49916528] ; [137.49916528 121.50083472],0
u1,1,0.117598,2.449019,[ 78 265] ; [ 46 216],[ 70.30082645 272.69917355] ; [ 53.69917355 208.30082645],0
s6,1,0.138701,2.192307,[241  94] ; [169  86],[232.79661017 102.20338983] ; [177.20338983  77.79661017],0
n2,1,0.18266,1.775845,[43 10] ; [48 20],[39.85950413 13.14049587] ; [51.14049587 16.85950413],0
u4,1,0.260277,1.267283,[ 10 333] ; [  4 258],[  7.93719008 335.06280992] ; [  6.06280992 255.93719008],0
a2,1,0.262207,1.257068,[ 95 248] ; [ 62 200],[ 89.00991736 253.99008264] ; [ 67.99008264 194.00991736],0
n1,1,0.265903,1.237762,[23 29] ; [36 30],[26. 26.] ; [33. 33.],0
p1,1,0.273713,1.198046,[ 30 311] ; [ 30 231],[ 33.98671096 307.01328904] ; [ 26.01328904 234.98671096],0
b4,1,0.298151,1.082444,[203 140] ; [144 118],[196.72892562 146.27107438] ; [150.27107438 111.72892562],0
a6,1,0.301814,1.066161,[235 105] ; [170  91],[229.11813644 110.88186356] ; [175.88186356  85.11813644],0
a8,1,0.302011,1.065294,[ 55 246] ; [ 36 205],[ 50.53690037 250.46309963] ; [ 40.46309963 200.53690037],0
u2,1,0.378626,0.775158,[43 35] ; [39 42],[40.22641509 37.77358491] ; [41.77358491 39.22641509],0
r2,1,0.550593,0.356256,[321  17] ; [244  16],[319.34782609  18.65217391] ; [245.65217391  14.34782609],0
u3,1,0.575561,0.313465,[45 35] ; [42 39],[43.22981366 36.77018634] ; [43.77018634 37.22981366],0
a4,1,0.599547,0.275679,[168 173] ; [122 137],[164.81666667 176.18333333] ; [125.18333333 133.81666667],0
a1,1,0.622393,0.242519,[ 23 320] ; [ 15 247],[ 21.54380165 321.45619835] ; [ 16.45619835 245.54380165],0
b5,1,0.705932,0.142375,[199 144] ; [156 106],[201.26446281 141.73553719] ; [153.73553719 108.26446281],0
p5,1,0.775426,0.081387,[ 50 291] ; [ 40 218],[ 51.23539232 289.76460768] ; [ 38.76460768 219.23539232],0
s3,1,0.916278,0.011051,[192 142] ; [150 109],[192.62731872 141.37268128] ; [149.37268128 109.62731872],0
b2,1,0.967569,0.001653,[ 89 136] ; [ 66 100],[ 89.1943734 135.8056266] ; [ 65.8056266 100.1943734],0
b3,1,0.967569,0.001653,[ 89 136] ; [ 66 100],[ 89.1943734 135.8056266] ; [ 65.8056266 100.1943734],0
