Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,6e-06,20.640121,[36 12] ; [26 52],[23.61904762 24.38095238] ; [38.38095238 39.61904762],1
p4,1,0.000238,13.508084,[33 17] ; [26 53],[22.86821705 27.13178295] ; [36.13178295 42.86821705],1
v4,1,0.002603,9.066671,[49  1] ; [62 16],[43.359375  6.640625] ; [67.640625 10.359375],0
p2,1,0.00288,8.881828,[42  8] ; [46 32],[34.375 15.625] ; [53.625 24.375],0
p10,1,0.006989,7.275789,[37 13] ; [39 39],[29.6875 20.3125] ; [46.3125 31.6875],0
p11,1,0.007494,7.150595,[36 14] ; [38 41],[28.68217054 21.31782946] ; [45.31782946 33.68217054],0
r4,1,0.016466,5.752394,[43  7] ; [53 26],[37.20930233 12.79069767] ; [58.79069767 20.20930233],0
p3,1,0.022773,5.185711,[24 26] ; [22 56],[17.96875 32.03125] ; [28.03125 49.96875],0
p6,1,0.024585,5.052869,[17 32] ; [13 63],[11.76 37.24] ; [18.24 57.76],0
n2,1,0.032702,4.561299,[10  1] ; [20 16],[7.0212766 3.9787234] ; [22.9787234 13.0212766],0
r3,1,0.038076,4.301618,[47  3] ; [64 15],[43.02325581  6.97674419] ; [67.97674419 11.02325581],0
a3,1,0.040898,4.180253,[28 22] ; [58 21],[33.33333333 16.66666667] ; [52.66666667 26.33333333],0
n1,1,0.041845,4.141464,[7 4] ; [10 24],[4.15555556 6.84444444] ; [12.84444444 21.15555556],0
r1,1,0.042818,4.102575,[42  8] ; [53 25],[37.109375 12.890625] ; [57.890625 20.109375],0
p9,1,0.060649,3.519556,[37 13] ; [45 33],[32.03125 17.96875] ; [49.96875 28.03125],0
s6,1,0.070041,3.282051,[30 20] ; [34 44],[25. 25.] ; [39. 39.],0
a8,1,0.123928,2.366965,[ 1 45] ; [ 7 68],[ 3.04132231 42.95867769] ; [ 4.95867769 70.04132231],0
a4,1,0.125823,2.343301,[16 34] ; [36 43],[20.15503876 29.84496124] ; [31.84496124 47.15503876],0
a1,1,0.171733,1.867752,[ 1 49] ; [ 6 73],[ 2.71317829 47.28682171] ; [ 4.28682171 74.71317829],0
p1,1,0.198153,1.655934,[ 2 48] ; [ 8 70],[ 3.90625 46.09375] ; [ 6.09375 71.90625],0
b4,1,0.204103,1.612772,[26 24] ; [50 29],[29.45736434 20.54263566] ; [46.54263566 32.45736434],0
n4,1,0.224378,1.476147,[23 27] ; [45 34],[26.35658915 23.64341085] ; [41.64341085 37.35658915],0
d2,1,0.238148,1.391524,[20 30] ; [40 39],[23.25581395 26.74418605] ; [36.74418605 42.25581395],0
s1,1,0.252559,1.309091,[ 1 48] ; [ 5 72],[ 2.33333333 46.66666667] ; [ 3.66666667 73.33333333],0
d3,1,0.259482,1.271517,[38 12] ; [52 26],[35.15625 14.84375] ; [54.84375 23.15625],0
d4,1,0.261672,1.259889,[40 10] ; [69 10],[42.24806202  7.75193798] ; [66.75193798 12.24806202],0
p5,1,0.313248,1.016932,[ 4 46] ; [ 3 75],[ 2.734375 47.265625] ; [ 4.265625 73.734375],0
a5,1,0.329424,0.951162,[32 18] ; [57 22],[34.49612403 15.50387597] ; [54.50387597 24.49612403],0
s8,1,0.371056,0.800127,[19 31] ; [24 55],[16.66666667 33.33333333] ; [26.33333333 52.66666667],0
u2,1,0.384295,0.756918,[15  7] ; [16  4],[16.23809524  5.76190476] ; [14.76190476  5.23809524],0
v2,1,0.401406,0.704112,[26 20] ; [36 38],[23.76666667 22.23333333] ; [38.23333333 35.76666667],0
v3,1,0.453025,0.563073,[14 33] ; [17 55],[12.24369748 34.75630252] ; [18.75630252 53.24369748],0
b2,1,0.464603,0.534784,[ 7 24] ; [13 30],[ 8.37837838 22.62162162] ; [11.62162162 31.37837838],0
b3,1,0.464603,0.534784,[ 7 24] ; [13 30],[ 8.37837838 22.62162162] ; [11.62162162 31.37837838],0
s3,1,0.476399,0.507095,[21 28] ; [38 39],[22.94444444 26.05555556] ; [36.05555556 40.94444444],0
u1,1,0.553869,0.350431,[ 3 47] ; [ 7 72],[ 3.87596899 46.12403101] ; [ 6.12403101 72.87596899],0
s2,1,0.60553,0.266736,[17 32] ; [31 48],[18.375 30.625] ; [29.625 49.375],0
b5,1,0.608777,0.26196,[32 18] ; [47 32],[30.62015504 19.37984496] ; [48.37984496 30.62015504],0
s5,1,0.649601,0.206404,[12 38] ; [15 58],[10.97560976 39.02439024] ; [16.02439024 56.97560976],0
p12,1,0.658371,0.195508,[ 2 48] ; [ 2 75],[ 1.57480315 48.42519685] ; [ 2.42519685 74.57480315],0
s4,1,0.673602,0.177417,[ 9 41] ; [12 67],[ 8.13953488 41.86046512] ; [12.86046512 66.13953488],0
n5,1,0.689928,0.159163,[21 29] ; [30 48],[19.921875 30.078125] ; [31.078125 46.921875],0
u3,1,0.738549,0.111406,[15  6] ; [14  7],[14.5  6.5] ; [14.5  6.5],0
a2,1,0.752437,0.099495,[ 9 41] ; [16 63],[ 9.68992248 40.31007752] ; [15.31007752 63.68992248],0
b1,1,0.787445,0.0727,[26 24] ; [43 36],[26.74418605 23.25581395] ; [42.25581395 36.74418605],0
a6,1,0.818094,0.052898,[37 13] ; [57 22],[36.43410853 13.56589147] ; [57.56589147 21.43410853],0
n3,1,0.829333,0.046465,[7 4] ; [21 14],[6.69565217 4.30434783] ; [21.30434783 13.69565217],0
s7,1,0.830295,0.045935,[16 30] ; [24 49],[15.46218487 30.53781513] ; [24.53781513 48.46218487],0
d1,1,0.954451,0.003263,[30 20] ; [47 32],[29.84496124 20.15503876] ; [47.15503876 31.84496124],0
r2,1,0.957593,0.002827,[44  6] ; [68  9],[44.09448819  5.90551181] ; [67.90551181  9.09448819],0
v1,1,0.964539,0.001977,[21 27] ; [34 43],[21.12 26.88] ; [33.88 43.12],0
a7,1,0.985049,0.000351,[36 14] ; [57 22],[36.04651163 13.95348837] ; [56.95348837 22.04651163],0
