Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,104.801192,[88 11] ; [ 39 125],[47.80608365 51.19391635] ; [79.19391635 84.80608365],1
s6,1,0.0,76.035516,[83 15] ; [ 48 117],[48.81368821 49.18631179] ; [82.18631179 82.81368821],1
s7,1,0.0,49.443927,[60 34] ; [ 31 126],[34.07968127 59.92031873] ; [ 56.92031873 100.07968127],1
s8,1,0.0,26.4,[45 54] ; [ 27 138],[27. 72.] ; [ 45. 120.],1
p9,1,1e-05,19.448141,[82 16] ; [92 69],[65.83783784 32.16216216] ; [108.16216216  52.83783784],1
p10,1,2e-05,18.151283,[78 21] ; [85 77],[61.82758621 37.17241379] ; [101.17241379  60.82758621],1
s5,1,2.7e-05,17.618952,[37 58] ; [ 25 135],[23.09803922 71.90196078] ; [ 38.90196078 121.09803922],1
p2,1,8.9e-05,15.362152,[77 22] ; [88 76],[62.11026616 36.88973384] ; [102.88973384  61.11026616],1
p4,1,9.9e-05,15.164344,[51 48] ; [ 45 118],[36.27480916 62.72519084] ; [ 59.72519084 103.27480916],1
s4,1,0.000184,13.991773,[30 67] ; [ 20 145],[18.51145038 78.48854962] ; [ 31.48854962 133.51145038],1
u1,1,0.000201,13.817254,[25 74] ; [ 14 151],[14.625 84.375] ; [ 24.375 140.625],1
p7,1,0.002085,9.473172,[47 50] ; [ 48 115],[35.44230769 61.55769231] ; [ 59.55769231 103.44230769],0
p3,1,0.00227,9.317647,[36 63] ; [ 32 133],[25.5 73.5] ; [ 42.5 122.5],0
r1,1,0.002675,9.017088,[77 21] ; [100  65],[65.95437262 32.04562738] ; [111.04562738  53.95437262],0
r3,1,0.0029,8.869197,[92  6] ; [132  32],[83.78625954 14.21374046] ; [140.21374046  23.78625954],0
r4,1,0.003012,8.8,[85 14] ; [115  50],[75. 24.] ; [125.  40.],0
a7,1,0.004263,8.168107,[76 22] ; [99 65],[65.45801527 32.54198473] ; [109.54198473  54.45801527],0
v4,1,0.004708,7.988165,[91  7] ; [131  33],[83.03816794 14.96183206] ; [138.96183206  25.03816794],0
