Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,57.973454,[204  41] ; [43 58],[174.89884393  70.10115607] ; [72.10115607 28.89884393],1
n6,1,0.0,27.816544,[217  28] ; [65 36],[199.68208092  45.31791908] ; [82.31791908 18.68208092],1
p10,1,1e-06,23.537706,[198  41] ; [58 42],[180.48377581  58.51622419] ; [75.51622419 24.48377581],1
p9,1,4e-05,16.881522,[205  35] ; [65 34],[191.15044248  48.84955752] ; [78.84955752 20.15044248],1
p4,1,0.001391,10.217822,[135 108] ; [37 64],[121.5 121.5] ; [50.5 50.5],0
s6,1,0.003139,8.724713,[165  74] ; [51 47],[153.18694362  85.81305638] ; [62.81305638 35.18694362],0
p8,1,0.005503,7.706211,[124 114] ; [36 65],[112.33038348 125.66961652] ; [47.66961652 53.33038348],0
p7,1,0.009702,6.688761,[153  84] ; [50 51],[142.34023669  94.65976331] ; [60.65976331 40.34023669],0
v1,1,0.014496,5.976759,[128 111] ; [39 61],[117.73746313 121.26253687] ; [49.26253687 50.73746313],0
n1,1,0.017158,5.680162,[24 27] ; [ 5 21],[19.20779221 31.79220779] ; [ 9.79220779 16.20779221],0
s7,1,0.022187,5.231041,[106 123] ; [32 66],[ 96.64220183 132.35779817] ; [41.35779817 56.64220183],0
p2,1,0.045876,3.986148,[199  44] ; [73 28],[192.13953488  50.86046512] ; [79.86046512 21.13953488],0
p5,1,0.050154,3.836312,[ 32 210] ; [ 6 95],[ 26.81049563 215.18950437] ; [11.18950437 89.81049563],0
p3,1,0.063509,3.443291,[116 128] ; [37 64],[108.20869565 135.79130435] ; [44.79130435 56.20869565],0
v3,1,0.074207,3.18743,[ 93 149] ; [27 69],[ 85.91715976 156.08284024] ; [34.08284024 61.91715976],0
p6,1,0.085172,2.963334,[ 81 159] ; [24 75],[ 74.33628319 165.66371681] ; [30.66371681 68.33628319],0
v2,1,0.087859,2.913164,[122 110] ; [41 56],[114.94224924 117.05775076] ; [48.05775076 48.94224924],0
a8,1,0.101069,2.688596,[ 40 189] ; [10 87],[ 35.12269939 193.87730061] ; [14.87730061 82.12269939],0
a1,1,0.10489,2.629574,[  6 240] ; [ 6 95],[  8.50720461 237.49279539] ; [ 3.49279539 97.50720461],0
d3,1,0.114579,2.489903,[ 95 150] ; [48 52],[101.55072464 143.44927536] ; [41.44927536 58.55072464],0
b2,1,0.139019,2.188782,[49 87] ; [14 42],[44.625 91.375] ; [18.375 37.625],0
b3,1,0.139019,2.188782,[49 87] ; [14 42],[44.625 91.375] ; [18.375 37.625],0
p11,1,0.158313,1.990264,[195  51] ; [73 28],[189.99423631  56.00576369] ; [78.00576369 22.99423631],0
s8,1,0.174974,1.839804,[ 92 152] ; [30 70],[ 86.53488372 157.46511628] ; [35.46511628 64.53488372],0
v4,1,0.218393,1.514902,[240   6] ; [95  5],[238.17919075   7.82080925] ; [96.82080925  3.17919075],0
d2,1,0.226601,1.462068,[ 39 206] ; [11 90],[ 35.40462428 209.59537572] ; [14.59537572 86.40462428],0
r1,1,0.253522,1.303792,[197  47] ; [76 25],[193.07826087  50.92173913] ; [79.92173913 21.07826087],0
d4,1,0.254743,1.297101,[139 106] ; [64 37],[143.74277457 101.25722543] ; [59.25722543 41.74277457],0
n2,1,0.266271,1.235858,[46  7] ; [20  6],[44.27848101  8.72151899] ; [21.72151899  4.27848101],0
a2,1,0.295127,1.096085,[ 17 229] ; [ 4 97],[ 14.88760807 231.11239193] ; [ 6.11239193 94.88760807],0
s3,1,0.305418,1.050386,[131 109] ; [49 52],[126.68621701 113.31378299] ; [53.31378299 47.68621701],0
s2,1,0.355142,0.855,[110 132] ; [40 60],[106.14035088 135.85964912] ; [43.85964912 56.14035088],0
d5,1,0.399129,0.710948,[145 101] ; [54 46],[141.48554913 104.51445087] ; [57.51445087 42.48554913],0
u1,1,0.417595,0.657072,[  9 237] ; [ 2 99],[  7.79827089 238.20172911] ; [ 3.20172911 97.79827089],0
a5,1,0.418151,0.655507,[145 100] ; [55 46],[141.61849711 103.38150289] ; [58.38150289 42.61849711],0
b1,1,0.424609,0.637523,[ 99 147] ; [36 65],[ 95.70605187 150.29394813] ; [39.29394813 61.70605187],0
u3,1,0.462289,0.540346,[56 48] ; [26 17],[58.01360544 45.98639456] ; [23.98639456 19.01360544],0
s4,1,0.470869,0.519935,[ 38 205] ; [19 82],[ 40.26453488 202.73546512] ; [16.73546512 84.26453488],0
s1,1,0.481158,0.496239,[  8 231] ; [ 5 96],[  9.13823529 229.86176471] ; [ 3.86176471 97.13823529],0
a4,1,0.488446,0.479948,[ 64 179] ; [23 78],[ 61.45639535 181.54360465] ; [25.54360465 75.45639535],0
u2,1,0.521055,0.411804,[52 52] ; [24 19],[53.76870748 50.23129252] ; [22.23129252 20.76870748],0
s5,1,0.536549,0.381974,[ 73 164] ; [26 69],[ 70.67168675 166.32831325] ; [28.32831325 66.67168675],0
a6,1,0.558631,0.34208,[149  96] ; [58 43],[146.57514451  98.42485549] ; [60.42485549 40.57514451],0
b4,1,0.571689,0.319864,[138 108] ; [60 41],[140.36887608 105.63112392] ; [57.63112392 43.36887608],0
a3,1,0.638205,0.221098,[142 102] ; [56 45],[140.03478261 103.96521739] ; [57.96521739 43.03478261],0
a7,1,0.640208,0.21847,[162  82] ; [69 31],[163.84883721  80.15116279] ; [67.15116279 32.84883721],0
p12,1,0.667489,0.184553,[ 15 227] ; [ 5 95],[ 14.15204678 227.84795322] ; [ 5.84795322 94.15204678],0
p1,1,0.745641,0.105231,[ 22 220] ; [ 8 92],[ 21.22807018 220.77192982] ; [ 8.77192982 91.22807018],0
r2,1,0.893,0.018093,[237   9] ; [97  4],[236.78386167   9.21613833] ; [97.21613833  3.78386167],0
n3,1,0.936392,0.006369,[42 10] ; [20  5],[41.87012987 10.12987013] ; [20.12987013  4.87012987],0
b5,1,0.983456,0.00043,[144 102] ; [59 42],[143.91354467 102.08645533] ; [59.08645533 41.91354467],0
