Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,80.530506,[254  37] ; [40 55],[221.64248705  69.35751295] ; [72.35751295 22.64248705],1
p10,1,2.7e-05,17.59657,[237  51] ; [57 36],[222.23622047  65.76377953] ; [71.76377953 21.23622047],1
p4,1,8.1e-05,15.543678,[169 120] ; [33 61],[152.4229765 136.5770235] ; [49.5770235 44.4229765],1
a5,1,0.000292,13.119761,[214  77] ; [51 44],[199.77979275  91.22020725] ; [65.22020725 29.77979275],1
v1,1,0.000323,12.932736,[153 133] ; [29 62],[138.06896552 147.93103448] ; [43.93103448 47.06896552],1
p9,1,0.003039,8.783677,[240  46] ; [65 28],[230.15831135  55.84168865] ; [74.84168865 18.15831135],0
a2,1,0.003858,8.349332,[ 63 228] ; [ 8 87],[ 53.52590674 237.47409326] ; [17.47409326 77.52590674],0
u1,1,0.010144,6.609364,[ 45 246] ; [ 5 90],[ 37.69430052 253.30569948] ; [12.30569948 82.69430052],0
p3,1,0.013334,6.124227,[143 147] ; [33 62],[132.57142857 157.42857143] ; [43.42857143 51.57142857],0
s6,1,0.016026,5.799969,[142 143] ; [33 60],[131.94444444 153.05555556] ; [43.05555556 49.94444444],0
p8,1,0.023798,5.109278,[153 131] ; [38 56],[143.5026455 140.4973545] ; [47.4973545 46.5026455],0
n1,1,0.030593,4.675646,[27 35] ; [ 7 26],[22.18947368 39.81052632] ; [11.81052632 21.18947368],0
a6,1,0.051484,3.792443,[203  88] ; [56 39],[195.25647668  95.74352332] ; [63.74352332 31.25647668],0
p5,1,0.059184,3.560103,[ 35 255] ; [ 5 90],[ 30.12987013 259.87012987] ; [ 9.87012987 85.12987013],0
a7,1,0.059608,3.54827,[193  97] ; [73 22],[200.36363636  89.63636364] ; [65.63636364 29.36363636],0
v3,1,0.05969,3.545966,[110 177] ; [25 66],[102.5 184.5] ; [32.5 58.5],0
d5,1,0.074055,3.190763,[231  60] ; [67 28],[224.65803109  66.34196891] ; [73.34196891 21.65803109],0
r4,1,0.088843,2.895213,[256  35] ; [77 18],[251.04404145  39.95595855] ; [81.95595855 13.04404145],0
d2,1,0.110271,2.550327,[130 158] ; [34 61],[123.32114883 164.67885117] ; [40.67885117 54.32114883],0
p12,1,0.115336,2.479546,[ 18 270] ; [ 2 93],[ 15.03916449 272.96083551] ; [ 4.96083551 90.03916449],0
p1,1,0.141161,2.165261,[ 26 265] ; [ 4 90],[ 22.67532468 268.32467532] ; [ 7.32467532 86.67532468],0
b1,1,0.175914,1.831807,[108 183] ; [28 67],[102.52849741 188.47150259] ; [33.47150259 61.52849741],0
s8,1,0.211412,1.561729,[ 77 212] ; [19 75],[ 72.4386423 216.5613577] ; [23.5613577 70.4386423],0
a4,1,0.245631,1.347985,[119 168] ; [33 62],[114.19895288 172.80104712] ; [37.80104712 57.19895288],0
r1,1,0.245739,1.347368,[221  68] ; [67 28],[216.75  72.25] ; [71.25 23.75],0
r3,1,0.252244,1.310832,[267  22] ; [91  4],[269.43229167  19.56770833] ; [88.56770833  6.43229167],0
n2,1,0.271233,1.210499,[47 17] ; [20 12],[44.66666667 19.33333333] ; [22.33333333  9.66666667],0
d3,1,0.323301,0.975546,[186 105] ; [66 29],[189.97927461 101.02072539] ; [62.02072539 32.97927461],0
p6,1,0.386699,0.749295,[ 90 199] ; [24 67],[ 86.7 202.3] ; [27.3 63.7],0
