Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,102.537025,[244 121] ; [ 32 133],[190.0754717 174.9245283] ; [85.9245283 79.0754717],1
s3,1,0.0,93.311476,[253 107] ; [ 42 124],[201.90114068 158.09885932] ; [93.09885932 72.90114068],1
s7,1,0.0,67.43105,[234 125] ; [ 40 115],[191.37354086 167.62645914] ; [82.62645914 72.37354086],1
s8,1,0.0,58.654077,[221 143] ; [ 42 126],[179.94736842 184.05263158] ; [83.05263158 84.94736842],1
s5,1,0.0,47.639368,[164 195] ; [ 24 141],[128.80152672 230.19847328] ; [ 59.19847328 105.80152672],1
p9,1,2.9e-05,17.499816,[341  23] ; [136  30],[327.6  36.4] ; [149.4  16.6],1
s4,1,4.3e-05,16.748872,[ 68 293] ; [  9 159],[ 52.5463138 308.4536862] ; [ 24.4536862 143.5463138],1
p6,1,0.000547,11.947168,[155 209] ; [ 44 120],[137.18939394 226.81060606] ; [ 61.81060606 102.18939394],1
p4,1,0.002759,8.96051,[254 111] ; [94 73],[238.7593985 126.2406015] ; [109.2406015  57.7593985],0
p12,1,0.005013,7.874731,[ 47 318] ; [  8 157],[ 37.87735849 327.12264151] ; [ 17.12264151 147.87735849],0
u1,1,0.008153,6.999611,[ 92 275] ; [ 25 143],[ 80.25981308 286.74018692] ; [ 36.74018692 131.25981308],0
p10,1,0.011175,6.437264,[332  32] ; [139  27],[323.47924528  40.52075472] ; [147.52075472  18.47924528],0
n6,1,0.011563,6.376662,[328  37] ; [137  30],[319.03195489  45.96804511] ; [145.96804511  21.03195489],0
d1,1,0.016797,5.717436,[261 106] ; [102  66],[249.01121495 117.98878505] ; [113.98878505  54.01121495],0
v4,1,0.016842,5.712787,[355  10] ; [155  12],[349.90601504  15.09398496] ; [160.09398496   6.90601504],0
a2,1,0.018918,5.509085,[122 245] ; [ 39 129],[110.44299065 256.55700935] ; [ 50.55700935 117.44299065],0
b5,1,0.020511,5.367859,[229 138] ; [87 81],[216.77009346 150.22990654] ; [99.22990654 68.77009346],0
p5,1,0.03058,4.676386,[ 55 309] ; [ 14 154],[ 47.21052632 316.78947368] ; [ 21.78947368 146.21052632],0
u4,1,0.047501,3.927557,[ 13 354] ; [  1 167],[  9.60373832 357.39626168] ; [  4.39626168 163.60373832],0
r4,1,0.059632,3.547602,[343  24] ; [149  19],[337.50280374  29.49719626] ; [154.49719626  13.50280374],0
n5,1,0.071599,3.24598,[298  67] ; [125  42],[290.21616541  74.78383459] ; [132.78383459  34.21616541],0
n1,1,0.081062,3.043478,[27 42] ; [ 8 28],[23. 46.] ; [12. 24.],0
p7,1,0.097161,2.751539,[245 110] ; [103  64],[236.66666667 118.33333333] ; [111.33333333  55.66666667],0
p3,1,0.100127,2.703525,[211 155] ; [83 83],[202.26315789 163.73684211] ; [91.73684211 74.26315789],0
d4,1,0.101307,2.684844,[323  42] ; [140  28],[317.06378987  47.93621013] ; [145.93621013  22.06378987],0
u2,1,0.112197,2.522993,[48 24] ; [20 19],[44.10810811 27.89189189] ; [23.89189189 15.10810811],0
