Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.001882,9.661224,[ 9 17] ; [28 10],[15.03125 10.96875] ; [21.96875 16.03125],0
p8,1,0.002835,8.910937,[16 10] ; [35  3],[20.71875  5.28125] ; [30.28125  7.71875],0
v1,1,0.005933,7.57067,[14 11] ; [33  5],[18.65079365  6.34920635] ; [28.34920635  9.65079365],0
p4,1,0.027791,4.840984,[21  5] ; [36  1],[23.52380952  2.47619048] ; [33.47619048  3.52380952],0
n1,1,0.030754,4.666667,[6 1] ; [2 5],[4. 3.] ; [4. 3.],0
p11,1,0.034316,4.47889,[20  6] ; [36  2],[22.75  3.25] ; [33.25  4.75],0
r4,1,0.034316,4.47889,[20  6] ; [36  2],[22.75  3.25] ; [33.25  4.75],0
p10,1,0.061886,3.486118,[22  4] ; [37  1],[23.96875  2.03125] ; [35.03125  2.96875],0
s5,1,0.06354,3.442498,[13 11] ; [27  8],[16.27118644  7.72881356] ; [23.72881356 11.27118644],0
p7,1,0.064801,3.410025,[16  8] ; [32  5],[18.8852459  5.1147541] ; [29.1147541  7.8852459],0
b4,1,0.126025,2.340802,[18  8] ; [19 19],[15.03125 10.96875] ; [21.96875 16.03125],0
a1,1,0.148252,2.090148,[ 2 24] ; [ 8 30],[ 4.0625 21.9375] ; [ 5.9375 32.0625],0
r1,1,0.174427,1.844474,[20  6] ; [34  4],[21.9375  4.0625] ; [32.0625  5.9375],0
b5,1,0.178057,1.813765,[14 12] ; [14 24],[11.375 14.625] ; [16.625 21.375],0
r3,1,0.184034,1.764745,[22  4] ; [35  2],[23.52380952  2.47619048] ; [33.47619048  3.52380952],0
p12,1,0.190516,1.713626,[ 5 21] ; [13 25],[ 7.3125 18.6875] ; [10.6875 27.3125],0
s7,1,0.213156,1.549858,[16  9] ; [29  8],[18.14516129  6.85483871] ; [26.85483871 10.14516129],0
a6,1,0.215292,1.535478,[20  6] ; [23 14],[17.74603175  8.25396825] ; [25.25396825 11.74603175],0
n2,1,0.236724,1.4,[4 3] ; [6 1],[5. 2.] ; [5. 2.],0
p6,1,0.269912,1.217197,[12 13] ; [23 14],[14.11290323 10.88709677] ; [20.88709677 16.11290323],0
a7,1,0.338335,0.916732,[20  6] ; [25 13],[18.28125  7.71875] ; [26.71875 11.28125],0
s8,1,0.339905,0.910791,[15 11] ; [25 11],[16.77419355  9.22580645] ; [23.22580645 12.77419355],0
d2,1,0.345921,0.888363,[21  5] ; [26 11],[19.3968254  6.6031746] ; [27.6031746  9.3968254],0
p9,1,0.346853,0.884936,[24  2] ; [37  1],[24.78125  1.21875] ; [36.21875  1.78125],0
n6,1,0.349543,0.875114,[22  3] ; [35  2],[22.98387097  2.01612903] ; [34.01612903  2.98387097],0
s4,1,0.350051,0.873273,[ 6 20] ; [ 5 31],[ 4.61290323 21.38709677] ; [ 6.38709677 29.61290323],0
s1,1,0.358232,0.844082,[ 3 23] ; [ 2 36],[ 2.03125 23.96875] ; [ 2.96875 35.03125],0
a2,1,0.37796,0.777328,[ 8 18] ; [ 8 30],[ 6.5 19.5] ; [ 9.5 28.5],0
a8,1,0.414216,0.666667,[ 4 20] ; [ 3 29],[ 3. 21.] ; [ 4. 28.],0
p1,1,0.457495,0.552015,[ 6 20] ; [12 26],[ 7.3125 18.6875] ; [10.6875 27.3125],0
p3,1,0.494776,0.466124,[20  6] ; [31  6],[21.04761905  4.95238095] ; [29.95238095  7.04761905],0
u4,1,0.511083,0.431849,[ 1 25] ; [ 3 35],[ 1.625 24.375] ; [ 2.375 35.625],0
a5,1,0.511083,0.431849,[21  5] ; [33  5],[21.9375  4.0625] ; [32.0625  5.9375],0
n3,1,0.576999,0.311111,[3 4] ; [2 5],[2.5 4.5] ; [2.5 4.5],0
s2,1,0.621161,0.244239,[16 10] ; [25 12],[16.92063492  9.07936508] ; [24.07936508 12.92063492],0
b2,1,0.690926,0.158085,[ 9 10] ; [17 15],[9.68627451 9.31372549] ; [16.31372549 15.68627451],0
b3,1,0.690926,0.158085,[ 9 10] ; [17 15],[9.68627451 9.31372549] ; [16.31372549 15.68627451],0
u2,1,0.80915,0.058333,[2 1] ; [3 1],[2.14285714 0.85714286] ; [2.85714286 1.14285714],0
d3,1,0.816695,0.05373,[23  3] ; [32  5],[22.6984127  3.3015873] ; [32.3015873  4.6984127],0
a4,1,0.836093,0.042805,[13 13] ; [20 18],[13.40625 12.59375] ; [19.59375 18.40625],0
b1,1,0.847433,0.037016,[11 15] ; [17 21],[11.375 14.625] ; [16.625 21.375],0
p2,1,0.85551,0.033158,[22  3] ; [34  4],[22.22222222  2.77777778] ; [33.77777778  4.22222222],0
u1,1,0.859587,0.031293,[ 7 19] ; [11 27],[ 7.3125 18.6875] ; [10.6875 27.3125],0
a3,1,0.898611,0.016235,[23  3] ; [34  4],[23.15625  2.84375] ; [33.84375  4.15625],0
s3,1,0.929473,0.007834,[18  8] ; [26 11],[18.15873016  7.84126984] ; [25.84126984 11.15873016],0
s6,1,0.957189,0.002882,[20  5] ; [29  7],[20.08196721  4.91803279] ; [28.91803279  7.08196721],0
n5,1,0.976357,0.000878,[24  2] ; [35  3],[23.96875  2.03125] ; [35.03125  2.96875],0
n4,1,0.976357,0.000878,[24  2] ; [35  3],[23.96875  2.03125] ; [35.03125  2.96875],0
r2,1,0.976357,0.000878,[24  2] ; [35  3],[23.96875  2.03125] ; [35.03125  2.96875],0
