Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000686,11.526228,[23  9] ; [25 45],[15.05882353 16.94117647] ; [32.94117647 37.05882353],1
n4,1,0.016323,5.767769,[27  6] ; [41 30],[21.57692308 11.42307692] ; [46.42307692 24.57692308],0
p8,1,0.0271,4.884453,[19 13] ; [26 46],[13.84615385 18.15384615] ; [31.15384615 40.84615385],0
s6,1,0.04783,3.915947,[25  6] ; [43 28],[20.66666667 10.33333333] ; [47.33333333 23.66666667],0
d3,1,0.056918,3.624982,[25  8] ; [40 31],[20.625 12.375] ; [44.375 26.625],0
p3,1,0.078816,3.089142,[21 12] ; [33 40],[16.81132075 16.18867925] ; [37.18867925 35.81132075],0
p4,1,0.122521,2.384791,[21 11] ; [36 37],[17.37142857 14.62857143] ; [39.62857143 33.37142857],0
v1,1,0.129279,2.301136,[19 14] ; [30 42],[15.4 17.6] ; [33.6 38.4],0
s8,1,0.137913,2.201095,[15 18] ; [22 50],[11.62857143 21.37142857] ; [25.37142857 46.62857143],0
r4,1,0.145759,2.11608,[30  3] ; [58 15],[27.39622642  5.60377358] ; [60.60377358 12.39622642],0
a3,1,0.146325,2.110145,[18 14] ; [51 21],[21.23076923 10.76923077] ; [47.76923077 24.23076923],0
a1,1,0.153243,2.039673,[ 3 30] ; [ 2 71],[ 1.55660377 31.44339623] ; [ 3.44339623 69.55660377],0
p5,1,0.2391,1.385895,[ 4 29] ; [ 4 68],[ 2.51428571 30.48571429] ; [ 5.48571429 66.51428571],0
r1,1,0.241384,1.372495,[26  7] ; [48 23],[23.48076923  9.51923077] ; [50.51923077 20.48076923],0
a5,1,0.245373,1.349456,[25  8] ; [47 26],[22.41509434 10.58490566] ; [49.58490566 23.41509434],0
s7,1,0.253989,1.301228,[16 16] ; [25 41],[13.3877551 18.6122449] ; [27.6122449 38.3877551],0
p2,1,0.271581,1.208743,[28  5] ; [55 18],[25.83962264  7.16037736] ; [57.16037736 15.83962264],0
s2,1,0.294257,1.100042,[19 14] ; [34 39],[16.5 16.5] ; [36.5 36.5],0
b4,1,0.294257,1.100042,[19 14] ; [34 39],[16.5 16.5] ; [36.5 36.5],0
a7,1,0.298478,1.080981,[20 13] ; [51 21],[22.31428571 10.68571429] ; [48.68571429 23.31428571],0
p10,1,0.326095,0.964342,[23 10] ; [43 29],[20.74285714 12.25714286] ; [45.25714286 26.74285714],0
a2,1,0.349173,0.876461,[ 9 24] ; [14 59],[ 7.16037736 25.83962264] ; [15.83962264 57.16037736],0
