Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1.3e-05,19.064067,[277 293] ; [71 27],[296.94610778 273.05389222] ; [51.05389222 46.94610778],1
p3,1,0.291449,1.112916,[299 268] ; [59 42],[303.87125749 263.12874251] ; [54.12874251 46.87125749],0
a7,1,0.309204,1.034072,[412 158] ; [68 33],[407.74962742 162.25037258] ; [72.25037258 28.74962742],0
p4,1,0.318751,0.994063,[351 214] ; [68 33],[355.45795796 209.54204204] ; [63.54204204 37.45795796],0
p1,1,0.330737,0.94601,[ 57 512] ; [ 7 94],[ 54.35223881 514.64776119] ; [ 9.64776119 91.35223881],0
p11,1,0.341047,0.906493,[471 102] ; [79 22],[467.58160237 105.41839763] ; [82.41839763 18.58160237],0
u4,1,0.361321,0.833296,[ 14 559] ; [  1 100],[ 12.75222552 560.24777448] ; [ 2.24777448 98.75222552],0
n2,1,0.39242,0.731431,[85 28] ; [16  3],[86.46212121 26.53787879] ; [14.53787879  4.46212121],0
d3,1,0.400694,0.706243,[388 182] ; [73 28],[391.609538 178.390462] ; [69.390462 31.609538],0
p2,1,0.406518,0.68896,[485  83] ; [83 18],[482.24813154  85.75186846] ; [85.75186846 15.24813154],0
s1,1,0.422667,0.642888,[ 19 544] ; [ 5 95],[ 20.3800905 542.6199095] ; [ 3.6199095 96.3800905],0
r1,1,0.463689,0.536974,[475  96] ; [81 20],[472.43452381  98.56547619] ; [83.56547619 17.43452381],0
a6,1,0.480067,0.49871,[392 177] ; [66 35],[388.95820896 180.04179104] ; [69.04179104 31.95820896],0
a5,1,0.507941,0.438307,[442 130] ; [75 26],[439.4115899 132.5884101] ; [77.5884101 23.4115899],0
p10,1,0.533876,0.387009,[466  98] ; [86 15],[468.16240602  95.83759398] ; [83.83759398 17.16240602],0
a1,1,0.589261,0.291499,[ 30 543] ; [ 4 97],[ 28.90504451 544.09495549] ; [ 5.09495549 95.90504451],0
p8,1,0.663568,0.189219,[303 256] ; [56 43],[304.98632219 254.01367781] ; [54.01367781 44.98632219],0
p5,1,0.701967,0.146434,[ 75 490] ; [12 89],[ 73.80630631 491.19369369] ; [13.19369369 87.80630631],0
b1,1,0.705466,0.142848,[227 346] ; [38 63],[225.28931751 347.71068249] ; [39.71068249 61.28931751],0
p7,1,0.731103,0.118101,[362 193] ; [67 33],[363.50381679 191.49618321] ; [65.49618321 34.50381679],0
a3,1,0.746882,0.10417,[420 149] ; [73 28],[418.68208955 150.31791045] ; [74.31791045 26.68208955],0
d5,1,0.758464,0.094555,[470 100] ; [82 19],[468.91207154 101.08792846] ; [83.08792846 17.91207154],0
u3,1,0.768228,0.086845,[86 66] ; [15 13],[85.28888889 66.71111111] ; [15.71111111 12.28888889],0
b4,1,0.845258,0.038092,[335 238] ; [58 43],[334.10830861 238.89169139] ; [58.89169139 42.10830861],0
a2,1,0.847969,0.036753,[147 426] ; [25 76],[146.22551929 426.77448071] ; [25.77448071 75.22551929],0
n6,1,0.925621,0.008715,[507  64] ; [90 11],[507.27232143  63.72767857] ; [89.72767857 11.27232143],0
n5,1,0.92609,0.008605,[489  81] ; [87 14],[489.29955291  80.70044709] ; [86.70044709 14.29955291],0
d1,1,0.927554,0.008267,[349 224] ; [62 39],[349.41097923 223.58902077] ; [61.58902077 39.41097923],0
b5,1,0.931559,0.007376,[343 230] ; [60 41],[342.60979228 230.39020772] ; [60.39020772 40.60979228],0
a4,1,0.946772,0.004457,[274 295] ; [49 52],[274.30895522 294.69104478] ; [48.69104478 52.30895522],0
p12,1,0.970172,0.001398,[ 51 514] ; [ 9 92],[ 50.9009009 514.0990991] ; [ 9.0990991 91.9009009],0
d2,1,0.988662,0.000202,[292 276] ; [52 49],[292.06576981 275.93423019] ; [51.93423019 49.06576981],0
