Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,3e-06,21.735502,[90 54] ; [24 56],[73.28571429 70.71428571] ; [40.71428571 39.28571429],1
p3,1,3e-06,21.657972,[93 52] ; [25 54],[76.38392857 68.61607143] ; [41.61607143 37.38392857],1
p2,1,3e-06,21.55321,[133  12] ; [54 26],[120.51111111  24.48888889] ; [66.48888889 13.51111111],1
p10,1,2e-05,18.190531,[130  14] ; [54 26],[118.28571429  25.71428571] ; [65.71428571 14.28571429],1
p11,1,2.9e-05,17.456897,[128  17] ; [52 28],[116.  29.] ; [64. 16.],1
p6,1,0.000102,15.092773,[66 77] ; [16 64],[52.58295964 90.41704036] ; [29.41704036 50.58295964],1
p4,1,0.000913,10.997126,[103  42] ; [39 41],[91.51111111 53.48888889] ; [50.48888889 29.51111111],1
r4,1,0.00609,7.523511,[134  11] ; [64 16],[127.6  17.4] ; [70.4  9.6],0
v4,1,0.044822,4.025306,[140   4] ; [72  7],[136.89686099   7.10313901] ; [75.10313901  3.89686099],0
d2,1,0.055478,3.667669,[69 75] ; [49 31],[75.85714286 68.14285714] ; [42.14285714 37.85714286],0
p12,1,0.063975,3.431228,[ 13 131] ; [ 2 77],[  9.68609865 134.31390135] ; [ 5.31390135 73.68609865],0
v3,1,0.082376,3.017395,[66 72] ; [27 49],[59.97196262 78.02803738] ; [33.02803738 42.97196262],0
r2,1,0.090596,2.863746,[138   5] ; [72  7],[135.27027027   7.72972973] ; [74.72972973  4.27027027],0
v2,1,0.121423,2.398874,[84 57] ; [38 40],[78.54794521 62.45205479] ; [43.45205479 34.54794521],0
p9,1,0.123444,2.373076,[126  18] ; [63 16],[122.04484305  21.95515695] ; [66.95515695 12.04484305],0
a8,1,0.128538,2.310077,[ 28 105] ; [ 9 63],[ 24.00487805 108.99512195] ; [12.99512195 59.00487805],0
u2,1,0.134578,2.238886,[20  9] ; [ 9 10],[17.52083333 11.47916667] ; [11.47916667  7.52083333],0
p1,1,0.157425,1.998791,[ 10 135] ; [10 70],[ 12.88888889 132.11111111] ; [ 7.11111111 72.88888889],0
n1,1,0.203335,1.618256,[ 7 13] ; [14 12],[ 9.13043478 10.86956522] ; [11.86956522 14.13043478],0
a7,1,0.216172,1.529601,[104  41] ; [51 29],[99.88888889 45.11111111] ; [55.11111111 24.88888889],0
b5,1,0.216462,1.527673,[82 63] ; [52 28],[86.35555556 58.64444444] ; [47.64444444 32.35555556],0
u1,1,0.227329,1.457497,[ 28 117] ; [21 59],[ 31.57777778 113.42222222] ; [17.42222222 62.57777778],0
r1,1,0.311598,1.023889,[122  23] ; [63 17],[119.22222222  25.77777778] ; [65.77777778 14.22222222],0
a3,1,0.331569,0.942761,[116  28] ; [60 20],[113.14285714  30.85714286] ; [62.85714286 17.14285714],0
s8,1,0.332386,0.939581,[94 50] ; [47 33],[90.64285714 53.35714286] ; [50.35714286 29.64285714],0
a1,1,0.332888,0.937629,[ 10 135] ; [ 3 77],[  8.37777778 136.62222222] ; [ 4.62222222 75.37777778],0
s3,1,0.342242,0.902013,[99 45] ; [50 30],[95.78571429 48.21428571] ; [53.21428571 26.78571429],0
a6,1,0.383608,0.759108,[100  44] ; [51 29],[97.07142857 46.92857143] ; [53.92857143 26.07142857],0
