Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.001707,9.840233,[46 32] ; [38  6],[53.70491803 24.29508197] ; [30.29508197 13.70491803],0
v3,1,0.002196,9.37799,[12 64] ; [18 26],[19. 57.] ; [11. 33.],0
d1,1,0.002509,9.13428,[25 53] ; [27 18],[32.97560976 45.02439024] ; [19.02439024 25.97560976],0
a7,1,0.014922,5.925657,[43 35] ; [34 10],[49.2295082 28.7704918] ; [27.7704918 16.2295082],0
d5,1,0.016789,5.718323,[48 30] ; [37  8],[53.90243902 24.09756098] ; [31.09756098 13.90243902],0
r3,1,0.024866,5.033193,[53 25] ; [38  6],[58.18032787 19.81967213] ; [32.81967213 11.18032787],0
v1,1,0.031132,4.645677,[17 61] ; [18 27],[22.19512195 55.80487805] ; [12.80487805 32.19512195],0
s4,1,0.046015,3.981049,[13 65] ; [ 2 43],[ 9.51219512 68.48780488] ; [ 5.48780488 39.51219512],0
b5,1,0.050309,3.831128,[36 42] ; [29 16],[41.2195122 36.7804878] ; [23.7804878 21.2195122],0
d3,1,0.050309,3.831128,[36 42] ; [29 16],[41.2195122 36.7804878] ; [23.7804878 21.2195122],0
n6,1,0.070733,3.265934,[42 35] ; [32 13],[46.70491803 30.29508197] ; [27.29508197 17.70491803],0
p8,1,0.124343,2.36174,[16 61] ; [15 30],[19.56557377 57.43442623] ; [11.43442623 33.56557377],0
a6,1,0.13322,2.254574,[43 35] ; [31 14],[46.92682927 31.07317073] ; [27.07317073 17.92682927],0
v4,1,0.137557,2.205072,[56 21] ; [38  7],[59.32786885 17.67213115] ; [34.67213115 10.32786885],0
b4,1,0.138479,2.194781,[45 33] ; [32 13],[48.82926829 29.17073171] ; [28.17073171 16.82926829],0
s3,1,0.180263,1.795455,[24 53] ; [ 9 36],[20.82786885 56.17213115] ; [12.17213115 32.82786885],0
r1,1,0.183942,1.765486,[48 30] ; [33 12],[51.36585366 26.63414634] ; [29.63414634 15.36585366],0
p4,1,0.21716,1.52304,[23 54] ; [18 26],[26.09090909 50.90909091] ; [14.90909091 29.09090909],0
n5,1,0.297093,1.087199,[44 34] ; [21 24],[41.2195122 36.7804878] ; [23.7804878 21.2195122],0
p11,1,0.323866,0.973272,[31 47] ; [22 23],[33.6097561 44.3902439] ; [19.3902439 25.6097561],0
p3,1,0.339767,0.911311,[17 61] ; [13 31],[19.18032787 58.81967213] ; [10.81967213 33.18032787],0
p1,1,0.369667,0.804783,[ 5 72] ; [ 5 40],[ 6.31147541 70.68852459] ; [ 3.68852459 41.31147541],0
s6,1,0.385881,0.751882,[20 57] ; [15 30],[22.09016393 54.90983607] ; [12.90983607 32.09016393],0
u2,1,0.390889,0.736174,[14 23] ; [9 9],[15.47272727 21.52727273] ; [ 7.52727273 10.47272727],0
n1,1,0.39169,0.733689,[15 21] ; [ 4 10],[13.68 22.32] ; [5.32 8.68],0
r2,1,0.414192,0.666735,[62 15] ; [38  6],[63.63636364 13.36363636] ; [36.36363636  7.63636364],0
a1,1,0.481698,0.495017,[ 6 72] ; [ 2 43],[ 5.07317073 72.92682927] ; [ 2.92682927 42.07317073],0
p7,1,0.514605,0.424692,[29 49] ; [19 25],[30.68852459 47.31147541] ; [17.31147541 26.68852459],0
u1,1,0.522177,0.40959,[ 6 72] ; [ 5 40],[ 6.97560976 71.02439024] ; [ 4.02439024 40.97560976],0
p2,1,0.52863,0.397024,[37 41] ; [24 21],[38.68292683 39.31707317] ; [22.31707317 22.68292683],0
p10,1,0.542302,0.371291,[15 61] ; [11 34],[16.33057851 59.66942149] ; [ 9.66942149 35.33057851],0
a8,1,0.569037,0.324296,[ 6 69] ; [ 2 37],[ 5.26315789 69.73684211] ; [ 2.73684211 36.26315789],0
r4,1,0.569529,0.323471,[48 30] ; [30 15],[49.46341463 28.53658537] ; [28.53658537 16.46341463],0
s5,1,0.570949,0.321097,[11 66] ; [ 8 36],[12.09090909 64.90909091] ; [ 6.90909091 37.09090909],0
s7,1,0.653575,0.201422,[13 61] ; [ 9 34],[13.91452991 60.08547009] ; [ 8.08547009 34.91452991],0
s1,1,0.658827,0.194952,[ 5 72] ; [ 2 42],[ 4.45454545 72.54545455] ; [ 2.54545455 41.45454545],0
p6,1,0.670332,0.181214,[12 65] ; [ 8 35],[12.83333333 64.16666667] ; [ 7.16666667 35.83333333],0
n2,1,0.71154,0.136744,[19 18] ; [8 6],[19.58823529 17.41176471] ; [7.41176471 6.58823529],0
n3,1,0.725038,0.123717,[20 14] ; [9 5],[20.54166667 13.45833333] ; [8.45833333 5.54166667],0
a2,1,0.729002,0.12003,[12 66] ; [ 8 37],[12.68292683 65.31707317] ; [ 7.31707317 37.68292683],0
a5,1,0.775485,0.081343,[43 35] ; [26 19],[43.75609756 34.24390244] ; [25.24390244 19.75609756],0
u3,1,0.792323,0.069324,[18 19] ; [ 9 11],[17.52631579 19.47368421] ; [ 9.47368421 10.52631579],0
a3,1,0.804972,0.060968,[41 36] ; [25 20],[41.6557377 35.3442623] ; [24.3442623 20.6557377],0
b1,1,0.854511,0.033623,[42 36] ; [25 20],[42.48780488 35.51219512] ; [24.51219512 20.48780488],0
n4,1,0.857072,0.032437,[49 29] ; [29 16],[49.46341463 28.53658537] ; [28.53658537 16.46341463],0
b3,1,0.871502,0.026164,[16 37] ; [ 8 17],[16.30769231 36.69230769] ; [ 7.69230769 17.30769231],0
b2,1,0.871502,0.026164,[16 37] ; [ 8 17],[16.30769231 36.69230769] ; [ 7.69230769 17.30769231],0
a4,1,0.886932,0.020217,[28 48] ; [16 29],[27.63636364 48.36363636] ; [16.36363636 28.63636364],0
