Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000371,12.67484,[ 87 187] ; [29 21],[ 98.09876543 175.90123457] ; [17.90123457 32.09876543],1
s7,1,0.000421,12.434905,[ 90 171] ; [30 19],[101.03225806 159.96774194] ; [18.96774194 30.03225806],1
p4,1,0.000872,11.081297,[106 168] ; [32 18],[116.7037037 157.2962963] ; [21.2962963 28.7037037],1
p1,1,0.004753,7.971087,[ 17 257] ; [ 9 41],[ 21.98765432 252.01234568] ; [ 4.01234568 45.98765432],0
p3,1,0.007436,7.164475,[ 79 195] ; [24 26],[ 87.10493827 186.89506173] ; [15.89506173 34.10493827],0
s2,1,0.011403,6.401479,[113 158] ; [30 19],[121.103125 149.896875] ; [21.896875 27.103125],0
d1,1,0.012742,6.204545,[140 135] ; [35 15],[148.07692308 126.92307692] ; [26.92307692 23.07692308],0
n4,1,0.020016,5.410521,[186  89] ; [42  8],[192.92307692  82.07692308] ; [35.07692308 14.92307692],0
p9,1,0.023271,5.148158,[203  66] ; [45  5],[209.12852665  59.87147335] ; [38.87147335 11.12852665],0
a4,1,0.035939,4.400015,[115 159] ; [29 21],[121.77777778 152.22222222] ; [22.22222222 27.77777778],0
u4,1,0.041689,4.147778,[  4 271] ; [ 3 47],[  5.92307692 269.07692308] ; [ 1.07692308 48.92307692],0
p8,1,0.050781,3.815474,[ 63 211] ; [18 32],[ 68.5 205.5] ; [12.5 37.5],0
d2,1,0.051681,3.786081,[123 150] ; [30 20],[129.31578947 143.68421053] ; [23.68421053 26.31578947],0
n1,1,0.056938,3.624402,[33 56] ; [10  6],[36.44761905 52.55238095] ; [6.55238095 9.44761905],0
u1,1,0.07913,3.082673,[ 39 236] ; [12 38],[ 43.15384615 231.84615385] ; [ 7.84615385 42.15384615],0
b2,1,0.11274,2.515388,[52 98] ; [15 15],[55.83333333 94.16666667] ; [11.16666667 18.83333333],0
b3,1,0.11274,2.515388,[52 98] ; [15 15],[55.83333333 94.16666667] ; [11.16666667 18.83333333],0
r1,1,0.12427,2.362656,[209  65] ; [33 17],[204.65432099  69.34567901] ; [37.34567901 12.65432099],0
s1,1,0.156895,2.0039,[ 10 262] ; [ 4 45],[ 11.86292835 260.13707165] ; [ 2.13707165 46.86292835],0
v1,1,0.161004,1.964773,[115 151] ; [26 22],[119.44585987 146.55414013] ; [21.55414013 26.44585987],0
d4,1,0.187028,1.740878,[213  61] ; [43  7],[216.49382716  57.50617284] ; [39.50617284 10.49382716],0
r2,1,0.216298,1.528763,[257  18] ; [48  1],[258.87345679  16.12654321] ; [46.12654321  2.87345679],0
a5,1,0.239815,1.381678,[186  89] ; [38 12],[189.53846154  85.46153846] ; [34.46153846 15.53846154],0
p2,1,0.239815,1.381678,[186  89] ; [38 12],[189.53846154  85.46153846] ; [34.46153846 15.53846154],0
s5,1,0.245717,1.347491,[ 60 200] ; [14 31],[ 63.08196721 196.91803279] ; [10.91803279 34.08196721],0
