Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000118,14.816793,[41 26] ; [52  5],[50.25 16.75] ; [42.75 14.25],1
p2,1,0.000242,13.471503,[23 44] ; [39 19],[33.232 33.768] ; [28.768 29.232],1
r4,1,0.001915,9.629216,[34 33] ; [45 13],[42.344 24.656] ; [36.656 21.344],0
p10,1,0.002065,9.490741,[10 56] ; [23 35],[17.56451613 48.43548387] ; [15.43548387 42.56451613],0
n6,1,0.002851,8.900557,[33 34] ; [43 14],[41.06451613 25.93548387] ; [34.93548387 22.06451613],0
v4,1,0.00868,6.887539,[45 21] ; [51  7],[51.09677419 14.90322581] ; [44.90322581 13.09677419],0
s7,1,0.010275,6.586667,[ 8 52] ; [19 38],[13.84615385 46.15384615] ; [13.15384615 43.84615385],0
p7,1,0.024597,5.052039,[21 45] ; [30 28],[27.14516129 38.85483871] ; [23.85483871 34.14516129],0
r2,1,0.039251,4.249954,[49 16] ; [52  6],[53.37398374 11.62601626] ; [47.62601626 10.37398374],0
a1,1,0.049402,3.861652,[ 9 58] ; [ 2 56],[ 5.896 61.104] ; [ 5.104 52.896],0
n3,1,0.051812,3.781818,[13 17] ; [13  5],[16.25 13.75] ; [9.75 8.25],0
r1,1,0.061537,3.495475,[39 28] ; [43 15],[43.952 23.048] ; [38.048 19.952],0
s2,1,0.077475,3.117089,[14 53] ; [20 37],[18.37096774 48.62903226] ; [15.62903226 41.37096774],0
s8,1,0.078496,3.095771,[ 9 58] ; [15 43],[12.864 54.136] ; [11.136 46.864],0
n4,1,0.088747,2.89696,[35 32] ; [39 19],[39.664 27.336] ; [34.336 23.664],0
p8,1,0.098996,2.721638,[16 50] ; [22 36],[20.22580645 45.77419355] ; [17.77419355 40.22580645],0
b1,1,0.105516,2.620128,[42 25] ; [28 30],[37.52 29.48] ; [32.48 25.52],0
s3,1,0.136248,2.219831,[21 45] ; [26 32],[25.01612903 40.98387097] ; [21.98387097 36.01612903],0
b4,1,0.158544,1.988056,[38 29] ; [40 18],[41.808 25.192] ; [36.192 21.808],0
a8,1,0.180135,1.796506,[ 3 61] ; [ 6 47],[ 4.92307692 59.07692308] ; [ 4.07692308 48.92307692],0
p6,1,0.201746,1.629692,[ 9 57] ; [13 45],[11.70967742 54.29032258] ; [10.29032258 47.70967742],0
a6,1,0.203437,1.617528,[34 33] ; [36 22],[37.52 29.48] ; [32.48 25.52],0
p4,1,0.21674,1.525823,[21 44] ; [25 33],[24.30894309 40.69105691] ; [21.69105691 36.30894309],0
s1,1,0.21857,1.513738,[ 6 61] ; [ 2 55],[ 4.32258065 62.67741935] ; [ 3.67741935 53.32258065],0
u2,1,0.243308,1.361322,[13 18] ; [16 12],[15.23728814 15.76271186] ; [13.76271186 14.23728814],0
b2,1,0.267527,1.229384,[14 30] ; [ 7 27],[11.84615385 32.15384615] ; [ 9.15384615 24.84615385],0
b3,1,0.267527,1.229384,[14 30] ; [ 7 27],[11.84615385 32.15384615] ; [ 9.15384615 24.84615385],0
n5,1,0.281837,1.158211,[34 33] ; [35 23],[36.984 30.016] ; [32.016 25.984],0
d1,1,0.286459,1.136189,[26 41] ; [28 30],[28.944 38.056] ; [25.056 32.944],0
v3,1,0.29599,1.092175,[16 48] ; [10 48],[13.63934426 50.36065574] ; [12.36065574 45.63934426],0
s6,1,0.314422,1.012008,[23 44] ; [25 33],[25.728 41.272] ; [22.272 35.728],0
v2,1,0.315709,1.00664,[18 48] ; [20 36],[20.55737705 45.44262295] ; [17.44262295 38.55737705],0
d3,1,0.32075,0.985887,[31 36] ; [32 26],[33.768 33.232] ; [29.232 28.768],0
s5,1,0.352637,0.863947,[ 9 58] ; [11 45],[10.89430894 56.10569106] ; [ 9.10569106 46.89430894],0
a7,1,0.370887,0.80069,[37 30] ; [36 21],[39.44354839 27.55645161] ; [33.55645161 23.44354839],0
p5,1,0.374964,0.787147,[ 3 63] ; [ 1 57],[ 2.12903226 63.87096774] ; [ 1.87096774 56.12903226],0
n2,1,0.387968,0.7453,[16 17] ; [11  7],[17.47058824 15.52941176] ; [9.52941176 8.47058824],0
a2,1,0.394889,0.723835,[ 9 58] ; [ 5 53],[ 7.504 59.496] ; [ 6.496 51.504],0
u3,1,0.438323,0.600667,[14 17] ; [16 13],[15.5 15.5] ; [14.5 14.5],0
d4,1,0.528726,0.396839,[44 22] ; [41 16],[45.6097561 20.3902439] ; [39.3902439 17.6097561],0
s4,1,0.587451,0.294342,[12 55] ; [ 8 48],[10.89430894 56.10569106] ; [ 9.10569106 46.89430894],0
a3,1,0.613069,0.255731,[36 30] ; [29 29],[34.59677419 31.40322581] ; [30.40322581 27.59677419],0
p3,1,0.633512,0.227328,[19 48] ; [14 43],[17.83064516 49.16935484] ; [15.16935484 41.83064516],0
b5,1,0.639869,0.218914,[33 34] ; [31 27],[34.304 32.696] ; [29.696 28.304],0
a5,1,0.658536,0.195306,[32 35] ; [30 28],[33.232 33.768] ; [28.768 29.232],0
d5,1,0.671369,0.180005,[45 22] ; [41 17],[46.096 20.904] ; [39.904 18.096],0
u1,1,0.729489,0.119582,[ 7 60] ; [ 5 53],[ 6.432 60.568] ; [ 5.568 52.432],0
n1,1,0.773848,0.082567,[10 22] ; [ 6 11],[10.44897959 21.55102041] ; [ 5.55102041 11.44897959],0
d2,1,0.901641,0.015274,[32 34] ; [27 30],[31.65853659 34.34146341] ; [27.34146341 29.65853659],0
p12,1,0.91803,0.010591,[ 1 66] ; [ 1 57],[ 1.072 65.928] ; [ 0.928 57.072],0
a4,1,0.925285,0.008794,[21 45] ; [18 40],[20.75806452 45.24193548] ; [18.24193548 39.75806452],0
p1,1,0.971461,0.00128,[ 6 61] ; [ 5 52],[ 5.94354839 61.05645161] ; [ 5.05645161 51.94354839],0
