Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,27.513622,[256  13] ; [4 4],[252.49097473  16.50902527] ; [7.50902527 0.49097473],1
r2,1,0.000379,12.631099,[258   8] ; [5 2],[256.25641026   9.74358974] ; [6.74358974 0.25641026],1
r1,1,0.00091,11.003076,[224  45] ; [3 5],[220.44404332  48.55595668] ; [6.55595668 1.44404332],1
s4,1,0.005108,7.840671,[ 55 209] ; [5 3],[ 58.23529412 205.76470588] ; [1.76470588 6.23529412],0
s6,1,0.05049,3.825121,[207  55] ; [4 4],[204.74814815  57.25185185] ; [6.25185185 1.74814815],0
p7,1,0.058618,3.576062,[222  42] ; [4 3],[220.16236162  43.83763838] ; [5.83763838 1.16236162],0
v1,1,0.111373,2.534632,[172  93] ; [3 5],[169.87179487  95.12820513] ; [5.12820513 2.87179487],0
p11,1,0.157486,1.998203,[221  48] ; [5 3],[219.47292419  49.52707581] ; [6.52707581 1.47292419],0
s1,1,0.211541,1.560851,[ 10 258] ; [1 7],[ 10.68115942 257.31884058] ; [0.31884058 7.68115942],0
b4,1,0.230234,1.439415,[158 111] ; [3 5],[156.35018051 112.64981949] ; [4.64981949 3.35018051],0
a3,1,0.33382,0.934023,[206  61] ; [5 3],[204.86181818  62.13818182] ; [6.13818182 1.86181818],0
p3,1,0.34236,0.901573,[178  91] ; [4 4],[176.74368231  92.25631769] ; [5.25631769 2.74368231],0
v3,1,0.342818,0.899866,[109 152] ; [2 6],[107.69888476 153.30111524] ; [3.30111524 4.69888476],0
b2,1,0.350384,0.872064,[80 92] ; [2 5],[78.79329609 93.20670391] ; [3.20670391 3.79329609],0
b3,1,0.350384,0.872064,[80 92] ; [2 5],[78.79329609 93.20670391] ; [3.20670391 3.79329609],0
a6,1,0.359098,0.841045,[176  92] ; [4 4],[174.7826087  93.2173913] ; [5.2173913 2.7826087],0
d1,1,0.366754,0.814632,[197  72] ; [7 1],[198.10830325  70.89169675] ; [5.89169675 2.10830325],0
s2,1,0.464726,0.534489,[167 101] ; [6 2],[167.98550725 100.01449275] ; [5.01449275 2.98550725],0
s3,1,0.465588,0.532427,[168 100] ; [4 4],[167.01449275 100.98550725] ; [4.98550725 3.01449275],0
n4,1,0.474141,0.512309,[227  42] ; [6 2],[226.27075812  42.72924188] ; [6.72924188 1.27075812],0
s5,1,0.500577,0.453712,[113 142] ; [4 3],[113.8740458 141.1259542] ; [3.1259542 3.8740458],0
d3,1,0.581309,0.304123,[214  55] ; [7 1],[214.61732852  54.38267148] ; [6.38267148 1.61732852],0
s8,1,0.581875,0.303214,[160 108] ; [4 4],[159.24637681 108.75362319] ; [4.75362319 3.24637681],0
n5,1,0.593539,0.284851,[214  54] ; [7 1],[214.5942029  53.4057971] ; [6.4057971 1.5942029],0
a4,1,0.601738,0.272382,[143 126] ; [5 3],[143.72563177 125.27436823] ; [4.27436823 3.72563177],0
b1,1,0.605955,0.266108,[110 159] ; [4 4],[110.70758123 158.29241877] ; [3.29241877 4.70758123],0
p4,1,0.668611,0.183232,[218  51] ; [6 2],[217.53068592  51.46931408] ; [6.46931408 1.53068592],0
p5,1,0.69628,0.152371,[ 48 221] ; [1 7],[ 47.58483755 221.41516245] ; [1.41516245 6.58483755],0
n1,1,0.711332,0.13695,[23 29] ; [1 2],[22.69090909 29.30909091] ; [1.30909091 1.69090909],0
d2,1,0.751552,0.100231,[153 116] ; [5 3],[153.4368231 115.5631769] ; [4.5631769 3.4368231],0
p8,1,0.762398,0.091405,[187  80] ; [6 2],[187.38545455  79.61454545] ; [5.61454545 2.38545455],0
u2,1,0.78473,0.074617,[37 26] ; [2 1],[37.22727273 25.77272727] ; [1.77272727 1.22727273],0
d5,1,0.789949,0.070957,[243  26] ; [7 1],[242.77978339  26.22021661] ; [7.22021661 0.77978339],0
p2,1,0.789949,0.070957,[243  26] ; [7 1],[242.77978339  26.22021661] ; [7.22021661 0.77978339],0
a2,1,0.805856,0.060406,[ 78 191] ; [2 6],[ 77.68953069 191.31046931] ; [2.31046931 5.68953069],0
a5,1,0.816016,0.054136,[211  58] ; [6 2],[210.73285199  58.26714801] ; [6.26714801 1.73285199],0
n6,1,0.855057,0.033368,[239  28] ; [7 1],[238.84363636  28.15636364] ; [7.15636364 0.84363636],0
v2,1,0.880156,0.022732,[158 106] ; [5 3],[158.20588235 105.79411765] ; [4.79411765 3.20588235],0
p1,1,0.908227,0.013288,[ 30 238] ; [1 7],[ 30.10144928 237.89855072] ; [0.89855072 7.10144928],0
p10,1,0.912689,0.012023,[230  37] ; [7 1],[230.10545455  36.89454545] ; [6.89454545 1.10545455],0
b5,1,0.913439,0.011816,[163 106] ; [5 3],[163.14801444 105.85198556] ; [4.85198556 3.14801444],0
n3,1,0.925549,0.008732,[36 16] ; [2 1],[35.92727273 16.07272727] ; [2.07272727 0.92727273],0
p12,1,0.964772,0.001951,[ 32 235] ; [1 7],[ 32.04 234.96] ; [0.96 7.04],0
s7,1,0.980014,0.000628,[163  96] ; [5 3],[162.96629213  96.03370787] ; [5.03370787 2.96629213],0
a7,1,0.98093,0.000571,[200  68] ; [6 2],[200.02898551  67.97101449] ; [5.97101449 2.02898551],0
u3,1,0.984666,0.000369,[41 21] ; [2 1],[41.01538462 20.98461538] ; [1.98461538 1.01538462],0
u1,1,0.985732,0.00032,[ 68 201] ; [2 6],[ 67.97833935 201.02166065] ; [2.02166065 5.97833935],0
