Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,1.5e-05,18.675882,[54 27] ; [126 190],[36.72544081 44.27455919] ; [143.27455919 172.72544081],1
n4,1,0.000258,13.354865,[62 25] ; [285  41],[73.0968523 13.9031477] ; [273.9031477  52.0968523],1
s2,1,0.001468,10.118053,[75 12] ; [226 101],[63.25362319 23.74637681] ; [237.74637681  89.25362319],0
n5,1,0.001621,9.935328,[59 28] ; [270  55],[69.47330097 17.52669903] ; [259.52669903  65.47330097],0
a8,1,0.002004,9.546222,[ 5 75] ; [ 62 230],[14.40860215 65.59139785] ; [ 52.59139785 239.40860215],0
v2,1,0.006416,7.429499,[41 44] ; [205 113],[51.88585608 33.11414392] ; [194.11414392 123.88585608],0
b3,1,0.011898,6.326037,[14 37] ; [112 128],[22.08247423 28.91752577] ; [103.91752577 136.08247423],0
b2,1,0.011898,6.326037,[14 37] ; [112 128],[22.08247423 28.91752577] ; [103.91752577 136.08247423],0
s6,1,0.013965,6.042595,[79  6] ; [265  58],[71.66666667 13.33333333] ; [272.33333333  50.66666667],0
s3,1,0.026014,4.955107,[73 14] ; [234  90],[64.98540146 22.01459854] ; [242.01459854  81.98540146],0
v3,1,0.026518,4.921899,[31 55] ; [155 158],[40.09022556 45.90977444] ; [145.90977444 167.09022556],0
n6,1,0.070474,3.271949,[72 15] ; [290  33],[76.81463415 10.18536585] ; [285.18536585  37.81463415],0
v1,1,0.087705,2.915992,[44 43] ; [192 124],[50.94789082 36.05210918] ; [185.05210918 130.94789082],0
r1,1,0.093249,2.817371,[68 19] ; [279  47],[73.0968523 13.9031477] ; [273.9031477  52.0968523],0
a5,1,0.101437,2.682808,[63 24] ; [264  64],[68.55180723 18.44819277] ; [258.44819277  69.55180723],0
p5,1,0.112968,2.512203,[ 9 78] ; [ 56 267],[13.79268293 73.20731707] ; [ 51.20731707 271.79268293],0
u4,1,0.140319,2.174459,[ 1 86] ; [ 15 313],[ 3.35421687 83.64578313] ; [ 12.64578313 315.35421687],0
n1,1,0.175767,1.83306,[ 7 13] ; [35 32],[ 9.65517241 10.34482759] ; [32.34482759 34.65517241],0
d3,1,0.194482,1.683337,[67 20] ; [228  98],[62.14285714 24.85714286] ; [232.85714286  93.14285714],0
p6,1,0.233416,1.419922,[44 42] ; [142 181],[39.11002445 46.88997555] ; [146.88997555 176.11002445],0
p7,1,0.24222,1.367626,[64 20] ; [223  97],[59.67326733 24.32673267] ; [227.32673267  92.67326733],0
a7,1,0.252166,1.311265,[56 31] ; [232  96],[60.37590361 26.62409639] ; [227.62409639 100.37590361],0
a1,1,0.256033,1.290079,[ 3 84] ; [ 22 306],[ 5.24096386 81.75903614] ; [ 19.75903614 308.24096386],0
p8,1,0.269241,1.220609,[52 33] ; [176 147],[47.5 37.5] ; [180.5 142.5],0
n2,1,0.290096,1.119177,[17  3] ; [50 18],[15.22727273  4.77272727] ; [51.77272727 16.22727273],0
n3,1,0.325238,0.967765,[16  4] ; [46 21],[14.25287356  5.74712644] ; [47.74712644 19.25287356],0
a3,1,0.35174,0.867169,[68 19] ; [269  57],[70.99031477 16.00968523] ; [266.00968523  59.99031477],0
a2,1,0.372578,0.795049,[21 66] ; [ 95 233],[24.31807229 62.68192771] ; [ 91.68192771 236.31807229],0
r2,1,0.392098,0.732426,[83  4] ; [314   9],[84.24146341  2.75853659] ; [312.75853659  10.24146341],0
d4,1,0.425224,0.635833,[72 15] ; [280  45],[74.33009709 12.66990291] ; [277.66990291  47.33009709],0
r4,1,0.425625,0.634731,[79  8] ; [306  22],[80.71084337  6.28915663] ; [304.28915663  23.71084337],0
b5,1,0.448831,0.573602,[53 34] ; [185 143],[49.8939759 37.1060241] ; [188.1060241 139.8939759],0
u2,1,0.458687,0.549098,[11  8] ; [39 19],[12.33766234  6.66233766] ; [37.66233766 20.33766234],0
v4,1,0.470876,0.519919,[82  4] ; [316  10],[83.0776699  2.9223301] ; [314.9223301  11.0776699],0
p4,1,0.546047,0.364446,[56 31] ; [221 105],[58.35108959 28.64891041] ; [218.64891041 107.35108959],0
s8,1,0.568404,0.325361,[58 29] ; [227  98],[60.18203883 26.81796117] ; [224.81796117 100.18203883],0
p11,1,0.629537,0.232689,[68 19] ; [264  64],[69.6 17.4] ; [262.4  65.6],0
p1,1,0.645407,0.21174,[10 77] ; [ 32 294],[ 8.84745763 78.15254237] ; [ 33.15254237 292.84745763],0
d2,1,0.659185,0.194516,[46 41] ; [181 145],[47.81840194 39.18159806] ; [179.18159806 146.81840194],0
p9,1,0.692669,0.156211,[78  8] ; [290  35],[77.00243309  8.99756691] ; [290.99756691  34.00243309],0
d5,1,0.707256,0.141034,[74 13] ; [271  54],[72.85194175 14.14805825] ; [272.14805825  52.85194175],0
