Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,66.386528,[300  15] ; [64 35],[276.95652174  38.04347826] ; [87.04347826 11.95652174],1
s6,1,2.3e-05,17.911241,[198 109] ; [40 59],[179.96551724 127.03448276] ; [58.03448276 40.96551724],1
d4,1,3e-05,17.412399,[257  54] ; [62 37],[241.97317073  69.02682927] ; [77.02682927 21.97317073],1
r3,1,6.3e-05,16.001554,[297  15] ; [82 17],[287.7080292  24.2919708] ; [91.2919708  7.7080292],1
a5,1,7.6e-05,15.650491,[226  88] ; [50 49],[209.8401937 104.1598063] ; [66.1598063 32.8401937],1
a7,1,0.000119,14.801519,[236  77] ; [54 44],[220.85158151  92.14841849] ; [69.14841849 28.85158151],1
v2,1,0.00036,12.728571,[140 160] ; [25 71],[125. 175.] ; [40. 56.],1
u1,1,0.000579,11.843853,[ 57 258] ; [ 4 95],[ 46.41304348 268.58695652] ; [14.58695652 84.41304348],1
v4,1,0.000767,11.32003,[299  14] ; [84 14],[291.67639903  21.32360097] ; [91.32360097  6.67639903],1
n4,1,0.000842,11.145567,[233  81] ; [56 43],[219.72397094  94.27602906] ; [69.27602906 29.72397094],1
s3,1,0.000904,11.014836,[178 132] ; [37 60],[163.75921376 146.24078624] ; [51.24078624 45.75921376],1
d1,1,0.001709,9.838008,[184 131] ; [40 59],[170.43478261 144.56521739] ; [53.56521739 45.43478261],0
d3,1,0.001928,9.617281,[221  92] ; [52 45],[208.41219512 104.58780488] ; [64.58780488 32.41219512],0
a1,1,0.005053,7.860241,[ 10 305] ; [10 89],[ 15.2173913 299.7826087] ; [ 4.7826087 94.2173913],0
d5,1,0.012123,6.292847,[250  64] ; [66 32],[240.83495146  73.16504854] ; [75.16504854 22.83495146],0
p2,1,0.016364,5.763379,[245  69] ; [64 33],[236.0729927  77.9270073] ; [72.9270073 24.0729927],0
s7,1,0.016923,5.704366,[138 161] ; [31 65],[127.92658228 171.07341772] ; [41.07341772 54.92658228],0
a2,1,0.01755,5.640561,[ 73 242] ; [12 87],[ 64.67391304 250.32608696] ; [20.32608696 78.67391304],0
s8,1,0.025226,5.008317,[114 199] ; [24 75],[104.83980583 208.16019417] ; [33.16019417 65.83980583],0
p4,1,0.038683,4.274726,[161 150] ; [39 59],[152.07823961 158.92176039] ; [47.92176039 50.07823961],0
s2,1,0.040096,4.21382,[147 165] ; [35 64],[138.16058394 173.83941606] ; [43.83941606 55.16058394],0
p3,1,0.041842,4.141603,[134 179] ; [31 68],[125.35194175 187.64805825] ; [39.64805825 59.35194175],0
p1,1,0.060334,3.528183,[ 20 292] ; [12 86],[ 24.35121951 287.64878049] ; [ 7.64878049 90.35121951],0
u2,1,0.060926,3.511991,[54 42] ; [15 24],[49.06666667 46.93333333] ; [19.93333333 19.06666667],0
p10,1,0.063711,3.438048,[232  79] ; [63 34],[224.86519608  86.13480392] ; [70.13480392 26.86519608],0
a6,1,0.071964,3.237638,[220  93] ; [60 39],[212.7184466 100.2815534] ; [67.2815534 31.7184466],0
s5,1,0.077137,3.124214,[ 93 210] ; [20 74],[ 86.24433249 216.75566751] ; [26.75566751 67.24433249],0
v3,1,0.079619,3.072669,[ 91 212] ; [20 76],[ 84.29323308 218.70676692] ; [26.70676692 69.29323308],0
n5,1,0.087312,2.923248,[212 100] ; [58 41],[204.96350365 107.03649635] ; [65.03649635 33.96350365],0
p12,1,0.107957,2.583871,[ 19 292] ; [ 2 97],[ 15.92926829 295.07073171] ; [ 5.07073171 93.92926829],0
a3,1,0.116515,2.463547,[217  97] ; [60 39],[210.60048426 103.39951574] ; [66.39951574 32.60048426],0
u3,1,0.119222,2.427513,[56 40] ; [17 22],[51.91111111 44.08888889] ; [21.08888889 17.91111111],0
p11,1,0.139964,2.178358,[231  84] ; [65 34],[225.2173913  89.7826087] ; [70.7826087 28.2173913],0
p7,1,0.161645,1.958767,[179 129] ; [48 48],[173.05940594 134.94059406] ; [53.94059406 42.05940594],0
p8,1,0.167005,1.90962,[143 167] ; [37 60],[137.1007371 172.8992629] ; [42.8992629 54.1007371],0
p9,1,0.171834,1.866871,[237  72] ; [67 29],[231.94074074  77.05925926] ; [72.05925926 23.94074074],0
n6,1,0.190727,1.711993,[254  61] ; [73 25],[249.40677966  65.59322034] ; [77.59322034 20.40677966],0
a8,1,0.191309,1.707509,[ 31 256] ; [ 6 90],[ 27.72584856 259.27415144] ; [ 9.27415144 86.72584856],0
a4,1,0.221311,1.495848,[134 180] ; [35 63],[128.80097087 185.19902913] ; [40.19902913 57.80097087],0
b2,1,0.284449,1.145708,[ 50 124] ; [20 35],[ 53.18777293 120.81222707] ; [16.81222707 38.18777293],0
b3,1,0.284449,1.145708,[ 50 124] ; [20 35],[ 53.18777293 120.81222707] ; [16.81222707 38.18777293],0
d2,1,0.302837,1.061658,[151 162] ; [41 56],[146.57560976 166.42439024] ; [45.42439024 51.57560976],0
p5,1,0.337962,0.918146,[ 25 288] ; [ 5 93],[ 22.84671533 290.15328467] ; [ 7.15328467 90.84671533],0
b5,1,0.459782,0.546424,[168 147] ; [57 42],[171.19565217 143.80434783] ; [53.80434783 45.19565217],0
n2,1,0.53913,0.377154,[59 30] ; [28 11],[60.4921875 28.5078125] ; [26.5078125 12.4921875],0
b4,1,0.570946,0.321102,[182 133] ; [54 45],[179.56521739 135.43478261] ; [56.43478261 42.56521739],0
s4,1,0.582935,0.301514,[ 58 252] ; [21 78],[ 59.87775061 250.12224939] ; [19.12224939 79.87775061],0
u4,1,0.701044,0.147388,[  2 313] ; [ 1 98],[  2.2826087 312.7173913] ; [ 0.7173913 98.2826087],0
p6,1,0.783739,0.075323,[ 90 223] ; [29 67],[ 91.06845966 221.93154034] ; [27.93154034 68.06845966],0
b1,1,0.817546,0.053223,[125 190] ; [38 61],[124.02173913 190.97826087] ; [38.97826087 60.02173913],0
n3,1,0.829609,0.046312,[59 27] ; [26 13],[58.48 27.52] ; [26.52 12.48],0
s1,1,0.859707,0.03124,[ 14 297] ; [ 4 94],[ 13.68704156 297.31295844] ; [ 4.31295844 93.68704156],0
n1,1,0.910673,0.012586,[30 58] ; [13 24],[30.272 57.728] ; [12.728 24.272],0
