Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,36.442223,[73 17] ; [123 153],[48.19672131 41.80327869] ; [147.80327869 128.19672131],1
p4,1,0.0,30.016656,[66 26] ; [108 170],[43.26486486 48.73513514] ; [130.73513514 147.26486486],1
p3,1,0.0,29.297442,[57 35] ; [ 85 195],[35.11827957 56.88172043] ; [106.88172043 173.11827957],1
p2,1,3.2e-05,17.268283,[82 10] ; [187  93],[66.52688172 25.47311828] ; [202.47311828  77.52688172],1
p5,1,5.2e-05,16.369574,[17 75] ; [ 14 265],[ 7.68733154 84.31266846] ; [ 23.31266846 255.68733154],1
p8,1,0.000147,14.405004,[55 37] ; [103 174],[39.39295393 52.60704607] ; [118.60704607 158.39295393],1
b3,1,0.000508,12.086791,[29 25] ; [ 45 117],[18.5 35.5] ; [ 55.5 106.5],1
b2,1,0.000508,12.086791,[29 25] ; [ 45 117],[18.5 35.5] ; [ 55.5 106.5],1
s7,1,0.001125,10.608823,[45 43] ; [ 84 180],[32.25 55.75] ; [ 96.75 167.25],0
n6,1,0.001252,10.412396,[82 10] ; [203  76],[70.67385445 21.32614555] ; [214.32614555  64.67385445],0
s2,1,0.00287,8.888038,[45 46] ; [ 90 190],[33.11320755 57.88679245] ; [101.88679245 178.11320755],0
p9,1,0.004245,8.175804,[77 15] ; [187  87],[66.36065574 25.63934426] ; [197.63934426  76.36065574],0
p12,1,0.00517,7.818895,[ 9 82] ; [  8 273],[ 4.15860215 86.84139785] ; [ 12.84139785 268.15860215],0
s6,1,0.005577,7.68216,[56 33] ; [128 150],[44.62125341 44.37874659] ; [139.37874659 138.62125341],0
r3,1,0.007853,7.066807,[88  3] ; [242  37],[81.16216216  9.83783784] ; [248.83783784  30.16216216],0
b4,1,0.017677,5.627881,[42 50] ; [168 113],[51.79624665 40.20375335] ; [158.20375335 122.79624665],0
n4,1,0.018944,5.506673,[74 18] ; [190  91],[65.1152815 26.8847185] ; [198.8847185  82.1152815],0
p1,1,0.021959,5.249002,[12 80] ; [ 16 262],[ 6.96216216 85.03783784] ; [ 21.03783784 256.96216216],0
s5,1,0.023992,5.095182,[28 61] ; [ 55 221],[20.23835616 68.76164384] ; [ 62.76164384 213.23835616],0
s8,1,0.042039,4.133642,[36 55] ; [ 79 201],[28.20754717 62.79245283] ; [ 86.79245283 193.20754717],0
r4,1,0.053917,3.715279,[81 11] ; [222  59],[74.73458445 17.26541555] ; [228.26541555  52.73458445],0
v4,1,0.070635,3.268212,[85  6] ; [240  38],[80.14905149 10.85094851] ; [244.85094851  33.14905149],0
n5,1,0.081508,3.034567,[67 24] ; [177 101],[60.17344173 30.82655827] ; [183.82655827  94.17344173],0
a3,1,0.095119,2.785536,[66 26] ; [174 106],[59.35483871 32.64516129] ; [180.64516129  99.35483871],0
s3,1,0.098124,2.735772,[49 42] ; [122 156],[42.17073171 48.82926829] ; [128.82926829 149.17073171],0
p11,1,0.106289,2.608546,[71 21] ; [192  89],[64.86863271 27.13136729] ; [198.13136729  82.86863271],0
u1,1,0.122186,2.389076,[17 75] ; [ 34 247],[12.57908847 79.42091153] ; [ 38.42091153 242.57908847],0
a1,1,0.141631,2.160151,[ 8 84] ; [ 13 268],[ 5.17962466 86.82037534] ; [ 15.82037534 265.17962466],0
u2,1,0.16048,1.969697,[16 10] ; [48 56],[12.8 13.2] ; [51.2 52.8],0
p10,1,0.195406,1.676384,[68 23] ; [187  90],[63.05706522 27.94293478] ; [191.94293478  85.05706522],0
a4,1,0.206542,1.595501,[42 50] ; [107 173],[36.84946237 55.15053763] ; [112.15053763 167.84946237],0
r2,1,0.212075,1.557208,[83  7] ; [243  35],[79.72826087 10.27173913] ; [246.27173913  31.72826087],0
n3,1,0.315122,1.009086,[20  8] ; [53 34],[17.77391304 10.22608696] ; [55.22608696 31.77391304],0
a8,1,0.333394,0.935669,[14 71] ; [ 32 227],[11.36627907 73.63372093] ; [ 34.63372093 224.36627907],0
u3,1,0.360598,0.835811,[13 12] ; [44 61],[10.96153846 14.03846154] ; [46.03846154 58.96153846],0
d5,1,0.485562,0.486346,[67 25] ; [214  66],[69.49462366 22.50537634] ; [211.50537634  68.49462366],0
d2,1,0.527447,0.399309,[44 48] ; [122 155],[41.38753388 50.61246612] ; [124.61246612 152.38753388],0
a6,1,0.553217,0.351585,[58 34] ; [186  94],[60.34408602 31.65591398] ; [183.65591398  96.34408602],0
v3,1,0.623561,0.240895,[26 66] ; [ 69 200],[24.21052632 67.78947368] ; [ 70.78947368 198.21052632],0
n2,1,0.662379,0.190646,[19  9] ; [57 33],[18.03389831  9.96610169] ; [57.96610169 32.03389831],0
r1,1,0.681759,0.168153,[65 27] ; [204  76],[66.52688172 25.47311828] ; [202.47311828  77.52688172],0
s1,1,0.690246,0.15882,[ 3 87] ; [ 12 268],[ 3.64864865 86.35135135] ; [ 11.35135135 268.64864865],0
n1,1,0.694064,0.154721,[ 9 18] ; [33 55],[ 9.86086957 17.13913043] ; [32.13913043 55.86086957],0
a2,1,0.705594,0.142718,[19 73] ; [ 53 228],[17.75871314 74.24128686] ; [ 54.24128686 226.75871314],0
u4,1,0.726551,0.122302,[ 1 91] ; [  2 279],[ 0.73994638 91.26005362] ; [  2.26005362 278.73994638],0
v2,1,0.738102,0.111802,[35 56] ; [108 159],[36.34916201 54.65083799] ; [106.65083799 160.34916201],0
b5,1,0.794256,0.06801,[48 44] ; [151 130],[49.08310992 42.91689008] ; [149.91689008 131.08310992],0
b1,1,0.860204,0.031016,[38 54] ; [119 162],[38.72386059 53.27613941] ; [118.27613941 162.72386059],0
a5,1,0.885124,0.020874,[61 31] ; [184  97],[60.42895442 31.57104558] ; [184.57104558  96.42895442],0
a7,1,0.908732,0.013142,[64 28] ; [193  87],[63.55913978 28.44086022] ; [193.44086022  86.55913978],0
d4,1,0.916972,0.010868,[70 22] ; [213  65],[70.36756757 21.63243243] ; [212.63243243  65.36756757],0
d1,1,0.926611,0.008484,[47 45] ; [142 139],[46.61662198 45.38337802] ; [142.38337802 138.61662198],0
d3,1,0.966374,0.001777,[56 35] ; [173 107],[56.16981132 34.83018868] ; [172.83018868 107.16981132],0
