Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,53.722623,[ 29 415] ; [24 43],[ 46.05088063 397.94911937] ; [ 6.94911937 60.05088063],1
r3,1,0.050815,3.814345,[426  17] ; [59  6],[422.94291339  20.05708661] ; [62.05708661  2.94291339],0
b3,1,0.058484,3.579863,[ 91 179] ; [23 25],[ 96.79245283 173.20754717] ; [17.20754717 30.79245283],0
b2,1,0.058484,3.579863,[ 91 179] ; [23 25],[ 96.79245283 173.20754717] ; [17.20754717 30.79245283],0
n3,1,0.097735,2.742117,[63 16] ; [9 6],[60.5106383 18.4893617] ; [11.4893617  3.5106383],0
s2,1,0.155581,2.016663,[222 217] ; [39 26],[227.33928571 211.66071429] ; [33.66071429 31.33928571],0
s3,1,0.268405,1.22488,[241 196] ; [40 24],[245.10379242 191.89620758] ; [35.89620758 28.10379242],0
a2,1,0.286593,1.135556,[149 297] ; [18 49],[145.18908382 300.81091618] ; [21.81091618 45.18908382],0
n1,1,0.303808,1.057405,[33 45] ; [8 6],[34.76086957 43.23913043] ; [6.23913043 7.76086957],0
a3,1,0.349497,0.875283,[326 116] ; [53 14],[329.11198428 112.88801572] ; [49.88801572 17.11198428],0
r4,1,0.385513,0.753049,[413  33] ; [60  7],[411.22417154  34.77582846] ; [61.77582846  5.22417154],0
d5,1,0.448672,0.574004,[380  65] ; [54 12],[377.94520548  67.05479452] ; [56.05479452  9.94520548],0
p11,1,0.495567,0.464416,[357  89] ; [56 11],[359.06042885  86.93957115] ; [53.93957115 13.06042885],0
u4,1,0.498053,0.459082,[  8 438] ; [ 2 64],[  8.7109375 437.2890625] ; [ 1.2890625 64.7109375],0
v4,1,0.504666,0.44511,[422  22] ; [63  2],[423.06483301  20.93516699] ; [61.93516699  3.06483301],0
u2,1,0.550766,0.355947,[66 52] ; [9 5],[67.04545455 50.95454545] ; [7.95454545 6.04545455],0
p2,1,0.570473,0.321891,[374  72] ; [58  9],[375.57894737  70.42105263] ; [56.42105263 10.57894737],0
d3,1,0.655176,0.199436,[348  97] ; [50 16],[346.59491194  98.40508806] ; [51.40508806 14.59491194],0
u1,1,0.697743,0.15083,[110 336] ; [18 49],[111.28265107 334.71734893] ; [16.71734893 50.28265107],0
d4,1,0.727457,0.121459,[377  68] ; [57  9],[377.94520548  67.05479452] ; [56.05479452  9.94520548],0
b1,1,0.747776,0.103409,[164 282] ; [26 41],[165.18518519 280.81481481] ; [24.81481481 42.18518519],0
r2,1,0.753315,0.098766,[422  17] ; [63  2],[422.45039683  16.54960317] ; [62.54960317  2.45039683],0
u3,1,0.760557,0.092872,[73 46] ; [8 6],[72.47368421 46.52631579] ; [8.52631579 5.47368421],0
s4,1,0.761818,0.091866,[ 61 378] ; [ 8 56],[ 60.22067594 378.77932406] ; [ 8.77932406 55.22067594],0
a4,1,0.784911,0.074488,[220 224] ; [32 35],[218.95890411 225.04109589] ; [33.04109589 33.95890411],0
r1,1,0.895097,0.017386,[372  71] ; [55 11],[371.63261297  71.36738703] ; [55.36738703 10.63261297],0
n2,1,0.913224,0.011875,[63 17] ; [12  3],[63.15789474 16.84210526] ; [11.84210526  3.15789474],0
a8,1,0.913462,0.01181,[ 72 325] ; [10 47],[ 71.70484581 325.29515419] ; [10.29515419 46.70484581],0
a5,1,0.925859,0.00866,[355  91] ; [53 14],[354.71345029  91.28654971] ; [53.28654971 13.71345029],0
d2,1,0.933121,0.007042,[233 211] ; [35 31],[233.31764706 210.68235294] ; [34.68235294 31.31764706],0
d1,1,0.949773,0.003968,[288 158] ; [43 24],[287.76998051 158.23001949] ; [43.23001949 23.76998051],0
v2,1,0.985957,0.00031,[257 175] ; [38 26],[256.93548387 175.06451613] ; [38.06451613 25.93548387],0
b4,1,0.992523,8.8e-05,[266 180] ; [40 27],[266.03508772 179.96491228] ; [39.96491228 27.03508772],0
