Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,55.488966,[319  74] ; [72 75],[284.56111111 108.43888889] ; [106.43888889  40.56111111],1
a6,1,0.157118,2.00175,[262 133] ; [91 61],[254.90859232 140.09140768] ; [98.09140768 53.90859232],0
v2,1,0.169778,1.884898,[157 224] ; [51 96],[150.09090909 230.90909091] ; [57.90909091 89.09090909],0
d2,1,0.233083,1.421949,[163 231] ; [71 80],[169.16697248 224.83302752] ; [64.83302752 86.16697248],0
a8,1,0.301317,1.068355,[ 50 321] ; [ 14 125],[ 46.55686275 324.44313725] ; [ 17.44313725 121.55686275],0
s2,1,0.314403,1.01209,[176 216] ; [61 91],[170.77941176 221.22058824] ; [66.22058824 85.77941176],0
u1,1,0.315822,1.00617,[ 60 335] ; [ 18 134],[ 56.32541133 338.67458867] ; [ 21.67458867 130.32541133],0
s4,1,0.337485,0.919963,[ 75 313] ; [ 35 117],[ 79.03703704 308.96296296] ; [ 30.96296296 121.03703704],0
n1,1,0.363857,0.824538,[30 58] ; [28 40],[32.71794872 55.28205128] ; [25.28205128 42.71794872],0
b2,1,0.385706,0.752435,[ 75 161] ; [30 51],[ 78.170347 157.829653] ; [26.829653 54.170347],0
b3,1,0.385706,0.752435,[ 75 161] ; [30 51],[ 78.170347 157.829653] ; [26.829653 54.170347],0
a2,1,0.391992,0.732753,[ 73 322] ; [ 33 119],[ 76.54478976 318.45521024] ; [ 29.45521024 122.54478976],0
s3,1,0.478671,0.50189,[202 191] ; [72 78],[198.30939227 194.69060773] ; [75.69060773 74.30939227],0
d5,1,0.493589,0.468693,[304  91] ; [112  39],[300.95238095  94.04761905] ; [115.04761905  35.95238095],0
p1,1,0.49832,0.458511,[ 20 372] ; [ 10 142],[ 21.61764706 370.38235294] ; [  8.38235294 143.61764706],0
a4,1,0.564236,0.332422,[160 234] ; [65 85],[162.95955882 231.04044118] ; [62.04044118 87.95955882],0
s7,1,0.620685,0.244905,[149 235] ; [51 89],[146.5648855 237.4351145] ; [53.4351145 86.5648855],0
a7,1,0.681642,0.168283,[274 121] ; [102  49],[272.01465201 122.98534799] ; [103.98534799  47.01465201],0
b5,1,0.708194,0.140087,[240 155] ; [95 57],[241.91042048 153.08957952] ; [93.08957952 58.91042048],0
d1,1,0.786796,0.073156,[200 195] ; [75 77],[198.58318099 196.41681901] ; [76.41681901 75.58318099],0
s5,1,0.855358,0.033228,[109 275] ; [ 40 105],[108.15879017 275.84120983] ; [ 40.84120983 104.15879017],0
a3,1,0.890157,0.019073,[257 138] ; [96 53],[256.31433824 138.68566176] ; [96.68566176 52.31433824],0
