Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,39.340812,[33  8] ; [15 59],[17.11304348 23.88695652] ; [30.88695652 43.11304348],1
s2,1,0.0,34.490382,[35  7] ; [22 58],[19.62295082 22.37704918] ; [37.37704918 42.62295082],1
s3,1,1e-06,24.194557,[33  9] ; [25 54],[20.1322314 21.8677686] ; [37.8677686 41.1322314],1
p6,1,1e-06,23.373016,[25 16] ; [13 63],[13.31623932 27.68376068] ; [24.68376068 51.31623932],1
s6,1,0.000208,13.753079,[32  8] ; [35 44],[22.5210084 17.4789916] ; [44.4789916 34.5210084],1
p11,1,0.002008,9.541852,[37  5] ; [49 31],[29.60655738 12.39344262] ; [56.39344262 23.60655738],0
p3,1,0.002034,9.518668,[28 14] ; [29 49],[19.95 22.05] ; [37.05 40.95],0
p2,1,0.003016,8.797587,[35  7] ; [44 34],[27.65 14.35] ; [51.35 26.65],0
v3,1,0.007889,7.058546,[17 22] ; [16 63],[10.90677966 28.09322034] ; [22.09322034 56.90677966],0
r3,1,0.015289,5.882876,[39  3] ; [59 20],[34.01652893  7.98347107] ; [63.98347107 15.01652893],0
p10,1,0.017364,5.659168,[36  6] ; [51 27],[30.45 11.55] ; [56.55 21.45],0
s5,1,0.019646,5.443122,[16 21] ; [17 60],[10.71052632 26.28947368] ; [22.28947368 54.71052632],0
p4,1,0.031686,4.615385,[28 14] ; [36 42],[22.4 19.6] ; [41.6 36.4],0
p7,1,0.034236,4.482865,[26 15] ; [34 45],[20.5 20.5] ; [39.5 39.5],0
p9,1,0.045465,4.00129,[38  4] ; [58 19],[33.88235294  8.11764706] ; [62.11764706 14.88235294],0
v4,1,0.05629,3.643454,[38  4] ; [61 19],[34.08196721  7.91803279] ; [64.91803279 15.08196721],0
d1,1,0.058933,3.567151,[29 13] ; [41 39],[24.09836066 17.90163934] ; [45.90163934 34.09836066],0
r4,1,0.058933,3.567151,[29 13] ; [41 39],[24.09836066 17.90163934] ; [45.90163934 34.09836066],0
r2,1,0.073947,3.193159,[36  4] ; [58 18],[32.4137931  7.5862069] ; [61.5862069 14.4137931],0
a3,1,0.099125,2.719572,[36  6] ; [58 22],[32.36065574  9.63934426] ; [61.63934426 18.36065574],0
n1,1,0.11769,2.447802,[9 7] ; [ 9 19],[6.54545455 9.45454545] ; [11.45454545 16.54545455],0
v1,1,0.160635,1.968242,[20 19] ; [29 48],[16.47413793 22.52586207] ; [32.52586207 44.47413793],0
n6,1,0.218247,1.515862,[35  7] ; [58 21],[32.28099174  9.71900826] ; [60.71900826 18.28099174],0
v2,1,0.301107,1.069286,[19 20] ; [31 49],[16.38655462 22.61344538] ; [33.61344538 46.38655462],0
u3,1,0.303294,1.059655,[4 2] ; [ 9 12],[2.88888889 3.11111111] ; [10.11111111 10.88888889],0
a7,1,0.334263,0.932312,[23 19] ; [51 29],[25.47540984 16.52459016] ; [48.52459016 31.47540984],0
d3,1,0.345347,0.890481,[22 20] ; [49 31],[24.44262295 17.55737705] ; [46.55737705 33.44262295],0
n5,1,0.361515,0.832625,[33  9] ; [56 23],[30.89256198 11.10743802] ; [58.10743802 20.89256198],0
s4,1,0.37148,0.798707,[ 9 33] ; [12 68],[ 7.2295082 34.7704918] ; [13.7704918 66.2295082],0
d5,1,0.418061,0.655761,[37  5] ; [66 14],[35.45901639  6.54098361] ; [67.54098361 12.45901639],0
n3,1,0.423838,0.639649,[13  5] ; [17 11],[11.73913043  6.26086957] ; [18.26086957  9.73913043],0
n4,1,0.471317,0.518886,[31 11] ; [54 26],[29.26229508 12.73770492] ; [55.73770492 24.26229508],0
p12,1,0.522352,0.409246,[ 2 40] ; [ 2 76],[ 1.4 40.6] ; [ 2.6 75.4],0
a2,1,0.598116,0.277847,[ 9 33] ; [14 66],[ 7.91803279 34.08196721] ; [15.08196721 64.91803279],0
u4,1,0.640214,0.218462,[ 1 41] ; [ 1 79],[ 0.68852459 41.31147541] ; [ 1.31147541 78.68852459],0
u2,1,0.689995,0.159091,[3 3] ; [ 9 13],[2.57142857 3.42857143] ; [ 9.42857143 12.57142857],0
a6,1,0.705621,0.14269,[28 14] ; [56 24],[28.91803279 13.08196721] ; [55.08196721 24.91803279],0
d2,1,0.715786,0.132566,[23 19] ; [40 38],[22.05 19.95] ; [40.95 37.05],0
