Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,51.139222,[ 1 38] ; [103  52],[20.90721649 18.09278351] ; [83.09278351 71.90721649],1
a3,1,2e-06,22.562087,[12 26] ; [112  42],[24.54166667 13.45833333] ; [99.45833333 54.54166667],1
d4,1,3e-06,21.648876,[20 18] ; [134  21],[30.32124352  7.67875648] ; [123.67875648  31.32124352],1
a4,1,6.2e-05,16.026579,[ 6 33] ; [79 76],[17.08762887 21.91237113] ; [67.91237113 87.08762887],1
r1,1,0.000275,13.234165,[21 18] ; [125  28],[29.65625  9.34375] ; [116.34375  36.65625],1
d3,1,0.000277,13.220911,[17 22] ; [114  40],[26.47150259 12.52849741] ; [104.52849741  49.47150259],1
a2,1,0.00033,12.894225,[ 1 38] ; [ 47 108],[ 9.64948454 29.35051546] ; [ 38.35051546 116.64948454],1
a5,1,0.000501,12.111824,[17 22] ; [113  42],[26.13402062 12.86597938] ; [103.86597938  51.13402062],1
d2,1,0.000849,11.131547,[11 28] ; [90 65],[20.30412371 18.69587629] ; [80.69587629 74.30412371],1
a7,1,0.004295,8.154739,[21 18] ; [119  36],[28.1443299 10.8556701] ; [111.8556701  43.1443299],0
u1,1,0.007225,7.216156,[ 1 38] ; [ 32 123],[ 6.63402062 32.36597938] ; [ 26.36597938 128.63402062],0
s6,1,0.010707,6.513276,[19 20] ; [105  44],[25.72340426 13.27659574] ; [98.27659574 50.72340426],0
s8,1,0.014099,6.025675,[ 8 31] ; [64 89],[14.625 24.375] ; [57.375 95.625],0
s4,1,0.029337,4.747757,[ 3 36] ; [ 36 118],[ 7.88082902 31.11917098] ; [ 31.11917098 122.88082902],0
a6,1,0.029346,4.747197,[18 21] ; [101  54],[23.92268041 15.07731959] ; [95.07731959 59.92268041],0
n3,1,0.046296,3.970798,[6 7] ; [41 14],[8.98529412 4.01470588] ; [38.01470588 16.98529412],0
b4,1,0.047161,3.939651,[16 23] ; [91 64],[21.51030928 17.48969072] ; [85.48969072 69.51030928],0
r4,1,0.04724,3.936815,[30  9] ; [138  17],[33.77319588  5.22680412] ; [134.22680412  20.77319588],0
r2,1,0.055919,3.654475,[34  5] ; [147   7],[36.57512953  2.42487047] ; [144.42487047   9.57512953],0
v2,1,0.058357,3.583461,[14 24] ; [80 68],[19.20430108 18.79569892] ; [74.79569892 73.20430108],0
s3,1,0.0852,2.962807,[26 13] ; [79 75],[21.21761658 17.78238342] ; [83.78238342 70.21761658],0
p5,1,0.136845,2.213084,[ 5 34] ; [  9 144],[ 2.84375 36.15625] ; [ 11.15625 141.84375],0
s5,1,0.14163,2.160162,[ 9 29] ; [52 91],[12.80662983 25.19337017] ; [48.19337017 94.80662983],0
p10,1,0.150992,2.062196,[17 21] ; [86 63],[20.93048128 17.06951872] ; [82.06951872 66.93048128],0
p3,1,0.182708,1.77546,[12 27] ; [65 88],[15.640625 23.359375] ; [61.359375 91.640625],0
n1,1,0.211105,1.563831,[ 3 10] ; [23 32],[4.97058824 8.02941176] ; [21.02941176 33.97058824],0
s7,1,0.244234,1.355987,[14 23] ; [68 72],[17.14124294 19.85875706] ; [64.85875706 75.14124294],0
v4,1,0.291116,1.114453,[33  5] ; [143  12],[34.65284974  3.34715026] ; [141.34715026  13.65284974],0
a8,1,0.302566,1.062852,[ 6 29] ; [ 15 124],[ 4.22413793 30.77586207] ; [ 16.77586207 122.22413793],0
n2,1,0.367522,0.812027,[11  3] ; [37 19],[9.6 4.4] ; [38.4 17.6],0
