Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.000938,10.945733,[47 17] ; [25 32],[38.08264463 25.91735537] ; [33.91735537 23.08264463],1
n5,1,0.002269,9.318035,[36 28] ; [16 40],[27.73333333 36.26666667] ; [24.26666667 31.73333333],0
d2,1,0.017286,5.667079,[29 35] ; [14 43],[22.74380165 41.25619835] ; [20.25619835 36.74380165],0
a3,1,0.017544,5.641167,[46 18] ; [29 28],[39.66942149 24.33057851] ; [35.33057851 21.66942149],0
r3,1,0.038099,4.300595,[61  3] ; [47  9],[57.6  6.4] ; [50.4  5.6],0
r4,1,0.057475,3.608786,[55  9] ; [41 16],[50.7768595 13.2231405] ; [45.2231405 11.7768595],0
v4,1,0.058056,3.592072,[60  2] ; [49  7],[57.27118644  4.72881356] ; [51.72881356  4.27118644],0
a4,1,0.088446,2.902441,[25 39] ; [14 43],[20.62809917 43.37190083] ; [18.37190083 38.62809917],0
n2,1,0.100709,2.694276,[14  2] ; [12  7],[11.88571429  4.11428571] ; [14.11428571  4.88571429],0
d5,1,0.10283,2.66109,[52 12] ; [39 18],[48.1322314 15.8677686] ; [42.8677686 14.1322314],0
b5,1,0.106855,2.600127,[46 18] ; [33 24],[41.78512397 22.21487603] ; [37.21487603 19.78512397],0
p11,1,0.107532,2.59013,[47 17] ; [34 23],[42.84297521 21.15702479] ; [38.15702479 18.84297521],0
a8,1,0.123052,2.378044,[ 7 51] ; [ 2 49],[ 4.78899083 53.21100917] ; [ 4.21100917 46.78899083],0
r1,1,0.139661,2.181691,[51 13] ; [38 18],[47.46666667 16.53333333] ; [41.53333333 14.46666667],0
a2,1,0.204472,1.610139,[12 52] ; [ 6 51],[ 9.52066116 54.47933884] ; [ 8.47933884 48.52066116],0
s4,1,0.2185,1.514198,[10 54] ; [14 43],[12.69421488 51.30578512] ; [11.30578512 45.69421488],0
v3,1,0.251875,1.312876,[17 41] ; [11 44],[14.37168142 43.62831858] ; [13.62831858 41.37168142],0
s2,1,0.316444,1.003587,[22 41] ; [25 32],[24.675 38.325] ; [22.325 34.675],0
p5,1,0.33476,0.930396,[ 2 61] ; [ 4 53],[ 3.15 59.85] ; [ 2.85 54.15],0
b3,1,0.358728,0.842341,[ 7 29] ; [ 9 22],[ 8.59701493 27.40298507] ; [ 7.40298507 23.59701493],0
b2,1,0.358728,0.842341,[ 7 29] ; [ 9 22],[ 8.59701493 27.40298507] ; [ 7.40298507 23.59701493],0
b4,1,0.365582,0.818626,[40 24] ; [31 26],[37.55371901 26.44628099] ; [33.44628099 23.55371901],0
s8,1,0.396801,0.717999,[20 44] ; [22 35],[22.21487603 41.78512397] ; [19.78512397 37.21487603],0
p4,1,0.409456,0.680378,[34 30] ; [26 31],[31.73553719 32.26446281] ; [28.26446281 28.73553719],0
