Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,37.181233,[21 33] ; [87 14],[37.62580645 16.37419355] ; [70.37419355 30.62580645],1
p3,1,0.002922,8.855303,[18 36] ; [59 42],[26.82580645 27.17419355] ; [50.17419355 50.82580645],0
p4,1,0.005719,7.636904,[24 30] ; [68 33],[32.0516129 21.9483871] ; [59.9483871 41.0516129],0
p11,1,0.006537,7.396105,[31 23] ; [79 22],[38.32258065 15.67741935] ; [71.67741935 29.32258065],0
n6,1,0.013066,6.160214,[39 14] ; [90 11],[44.3961039  8.6038961] ; [84.6038961 16.3961039],0
a5,1,0.017636,5.631935,[30 24] ; [75 26],[36.58064516 17.41935484] ; [68.41935484 32.58064516],0
a2,1,0.020007,5.411264,[ 5 49] ; [25 76],[10.4516129 43.5483871] ; [19.5483871 81.4516129],0
u1,1,0.027386,4.866324,[ 5 49] ; [24 77],[10.10322581 43.89677419] ; [18.89677419 82.10322581],0
p5,1,0.031853,4.606377,[ 1 53] ; [12 89],[ 4.52903226 49.47096774] ; [ 8.47096774 92.52903226],0
r1,1,0.035479,4.421991,[35 19] ; [81 20],[40.41290323 13.58709677] ; [75.58709677 25.41290323],0
a3,1,0.035659,4.413323,[30 24] ; [73 28],[35.88387097 18.11612903] ; [67.11612903 33.88387097],0
p9,1,0.040068,4.214989,[39 12] ; [90 11],[43.28289474  7.71710526] ; [85.71710526 15.28289474],0
a4,1,0.041011,4.175553,[17 37] ; [49 52],[22.99354839 31.00645161] ; [43.00645161 57.99354839],0
n3,1,0.066206,3.374657,[15  8] ; [17  2],[17.52380952  5.47619048] ; [14.47619048  4.52380952],0
p8,1,0.076756,3.132279,[22 31] ; [56 43],[27.19736842 25.80263158] ; [50.80263158 48.19736842],0
s8,1,0.081059,3.043547,[22 32] ; [56 45],[27.17419355 26.82580645] ; [50.82580645 50.17419355],0
v1,1,0.08289,3.007311,[19 34] ; [51 50],[24.09090909 28.90909091] ; [45.90909091 55.09090909],0
s7,1,0.085049,2.96568,[25 26] ; [63 36],[29.92 21.08] ; [58.08 40.92],0
d2,1,0.08572,2.952966,[20 34] ; [52 49],[25.08387097 28.91612903] ; [46.91612903 54.08387097],0
p12,1,0.092838,2.824468,[ 1 52] ; [ 9 92],[ 3.44155844 49.55844156] ; [ 6.55844156 94.44155844],0
d1,1,0.112935,2.512659,[26 28] ; [62 39],[30.65806452 23.34193548] ; [57.34193548 43.65806452],0
u3,1,0.202128,1.626935,[17  7] ; [15 13],[14.76923077  9.23076923] ; [17.23076923 10.76923077],0
p10,1,0.206175,1.598085,[40 12] ; [86 15],[42.82352941  9.17647059] ; [83.17647059 17.82352941],0
p2,1,0.234956,1.410607,[40 14] ; [83 18],[42.8516129 11.1483871] ; [80.1483871 20.8516129],0
a7,1,0.294087,1.100816,[40 13] ; [68 33],[37.16883117 15.83116883] ; [70.83116883 30.16883117],0
d4,1,0.295511,1.094341,[46  8] ; [79 22],[43.5483871 10.4516129] ; [81.4516129 19.5483871],0
r2,1,0.30186,1.065959,[52  2] ; [92  8],[50.49350649  3.50649351] ; [93.50649351  6.49350649],0
s1,1,0.345186,0.891076,[ 1 52] ; [ 5 95],[ 2.07843137 50.92156863] ; [ 3.92156863 96.07843137],0
r4,1,0.362927,0.827738,[46  8] ; [91 10],[47.72903226  6.27096774] ; [89.27096774 11.72903226],0
p1,1,0.371003,0.800303,[ 6 48] ; [ 7 94],[ 4.52903226 49.47096774] ; [ 8.47096774 92.52903226],0
s6,1,0.38898,0.742129,[43 10] ; [83 13],[44.81879195  8.18120805] ; [81.18120805 14.81879195],0
p7,1,0.397841,0.714841,[30 20] ; [67 33],[32.33333333 17.66666667] ; [64.66666667 35.33333333],0
b1,1,0.446357,0.579887,[17 37] ; [38 63],[19.16129032 34.83870968] ; [35.83870968 65.16129032],0
a6,1,0.453947,0.560779,[32 22] ; [66 35],[34.14193548 19.85806452] ; [63.85806452 37.14193548],0
b3,1,0.458603,0.549303,[ 7 19] ; [11 45],[ 5.70731707 20.29268293] ; [12.29268293 43.70731707],0
b2,1,0.458603,0.549303,[ 7 19] ; [11 45],[ 5.70731707 20.29268293] ; [12.29268293 43.70731707],0
a1,1,0.479004,0.501131,[ 1 53] ; [ 4 97],[ 1.74193548 52.25806452] ; [ 3.25806452 97.74193548],0
s3,1,0.492533,0.470988,[37 17] ; [73 26],[38.82352941 15.17647059] ; [71.17647059 27.82352941],0
d3,1,0.49448,0.466763,[41 12] ; [73 28],[39.23376623 13.76623377] ; [74.76623377 26.23376623],0
b5,1,0.510083,0.433896,[35 19] ; [60 41],[33.09677419 20.90322581] ; [61.90322581 39.09677419],0
p6,1,0.522804,0.408359,[21 32] ; [45 55],[22.8627451 30.1372549] ; [43.1372549 56.8627451],0
v3,1,0.528447,0.397377,[14 39] ; [31 68],[15.69078947 37.30921053] ; [29.30921053 69.69078947],0
v2,1,0.534015,0.386746,[22 29] ; [48 51],[23.8 27.2] ; [46.2 52.8],0
s5,1,0.535392,0.384148,[25 26] ; [49 41],[26.76595745 24.23404255] ; [47.23404255 42.76595745],0
n1,1,0.554678,0.349004,[ 8 15] ; [ 5 14],[ 7.11904762 15.88095238] ; [ 5.88095238 13.11904762],0
d5,1,0.57337,0.317077,[41 12] ; [82 19],[42.33116883 10.66883117] ; [80.66883117 20.33116883],0
u2,1,0.577973,0.309524,[13 11] ; [13 15],[12. 12.] ; [14. 14.],0
n2,1,0.62503,0.238861,[18  5] ; [16  3],[18.61904762  4.38095238] ; [15.38095238  3.61904762],0
b4,1,0.657035,0.197146,[33 21] ; [58 43],[31.70322581 22.29677419] ; [59.29677419 41.70322581],0
r3,1,0.749722,0.101764,[50  3] ; [93  7],[49.53594771  3.46405229] ; [93.46405229  6.53594771],0
s2,1,0.785387,0.074151,[38 16] ; [71 27],[38.72368421 15.27631579] ; [70.27631579 27.72368421],0
