Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,6.4e-05,15.985953,[49 70] ; [33 10],[60.2345679 58.7654321] ; [21.7654321 21.2345679],1
v1,1,0.003543,8.504385,[39 80] ; [25 18],[47.01234568 71.98765432] ; [16.98765432 26.01234568],0
p12,1,0.038164,4.297707,[  4 118] ; [ 5 38],[  6.65454545 115.34545455] ; [ 2.34545455 40.65454545],0
r4,1,0.042402,4.119091,[102  21] ; [41  2],[105.95783133  17.04216867] ; [37.04216867  5.95783133],0
s8,1,0.064467,3.418557,[38 85] ; [20 23],[42.97590361 80.02409639] ; [15.02409639 27.97590361],0
p5,1,0.072785,3.219066,[  5 118] ; [ 5 38],[  7.40963855 115.59036145] ; [ 2.59036145 40.40963855],0
a7,1,0.077537,3.115787,[86 37] ; [36  7],[90.39759036 32.60240964] ; [31.60240964 11.39759036],0
a3,1,0.077686,3.112662,[73 50] ; [32 11],[77.80120482 45.19879518] ; [27.19879518 15.80120482],0
a6,1,0.114824,2.486538,[72 51] ; [31 12],[76.31927711 46.68072289] ; [26.68072289 16.31927711],0
v4,1,0.143393,2.141167,[110  11] ; [42  1],[112.14634146   8.85365854] ; [39.85365854  3.14634146],0
a5,1,0.162471,1.951076,[74 49] ; [31 12],[77.80120482 45.19879518] ; [27.19879518 15.80120482],0
b4,1,0.19276,1.696396,[72 51] ; [30 13],[75.57831325 47.42168675] ; [26.42168675 16.57831325],0
s7,1,0.201252,1.633264,[37 82] ; [18 25],[40.40123457 78.59876543] ; [14.59876543 28.40123457],0
d1,1,0.209701,1.573491,[55 68] ; [24 19],[58.53614458 64.46385542] ; [20.46385542 22.53614458],0
d3,1,0.217579,1.520271,[82 41] ; [33 10],[85.21084337 37.78915663] ; [29.78915663 13.21084337],0
s6,1,0.249403,1.326646,[63 59] ; [26 16],[66.20731707 55.79268293] ; [22.79268293 19.20731707],0
r2,1,0.27718,1.180863,[107  12] ; [41  2],[108.71604938  10.28395062] ; [39.28395062  3.71604938],0
p4,1,0.299032,1.078507,[57 66] ; [16 27],[54.09036145 68.90963855] ; [18.90963855 24.09036145],0
b5,1,0.348002,0.880728,[73 50] ; [29 14],[75.57831325 47.42168675] ; [26.42168675 16.57831325],0
u2,1,0.36534,0.819453,[29 21] ; [8 3],[30.32786885 19.67213115] ; [6.67213115 4.32786885],0
p3,1,0.378068,0.776974,[45 78] ; [19 24],[47.42168675 75.57831325] ; [16.57831325 26.42168675],0
p2,1,0.414829,0.664919,[99 24] ; [37  6],[100.77108434  22.22891566] ; [35.22891566  7.77108434],0
r1,1,0.428328,0.627352,[89 33] ; [34  9],[90.94545455 31.05454545] ; [32.05454545 10.94545455],0
r3,1,0.473441,0.513933,[117   6] ; [42  1],[117.81325301   5.18674699] ; [41.18674699  1.81325301],0
a8,1,0.483306,0.491395,[ 10 105] ; [ 5 35],[ 11.12903226 103.87096774] ; [ 3.87096774 36.12903226],0
d5,1,0.509101,0.435915,[88 35] ; [33 10],[89.65662651 33.34337349] ; [31.34337349 11.65662651],0
b1,1,0.511174,0.431662,[41 82] ; [12 31],[39.27108434 83.72891566] ; [13.72891566 29.27108434],0
d2,1,0.525123,0.403821,[42 81] ; [17 26],[43.71686747 79.28313253] ; [15.28313253 27.71686747],0
n2,1,0.550487,0.356446,[25 12] ; [7 2],[25.73913043 11.26086957] ; [6.26086957 2.73913043],0
p1,1,0.551168,0.355229,[  8 114] ; [ 4 39],[  8.87272727 113.12727273] ; [ 3.12727273 39.87272727],0
p10,1,0.555681,0.347238,[85 37] ; [32 11],[86.50909091 35.49090909] ; [30.49090909 12.50909091],0
d4,1,0.562612,0.335203,[98 25] ; [36  7],[99.28915663 23.71084337] ; [34.71084337  8.28915663],0
n1,1,0.581013,0.3046,[12 26] ; [2 7],[11.31914894 26.68085106] ; [2.68085106 6.31914894],0
a1,1,0.600876,0.273677,[  6 117] ; [ 3 40],[  6.6686747 116.3313253] ; [ 2.3313253 40.6686747],0
p8,1,0.60441,0.268395,[54 68] ; [21 22],[55.45454545 66.54545455] ; [19.54545455 23.45454545],0
s1,1,0.672208,0.17903,[  4 119] ; [ 2 41],[  4.44578313 118.55421687] ; [ 1.55421687 41.44578313],0
s2,1,0.685297,0.164223,[44 78] ; [17 26],[45.1030303 76.8969697] ; [15.8969697 27.1030303],0
p6,1,0.699848,0.14863,[36 84] ; [11 30],[35.0310559 84.9689441] ; [11.9689441 29.0310559],0
s3,1,0.741413,0.108888,[57 64] ; [19 24],[56.07317073 64.92682927] ; [19.92682927 23.07317073],0
a2,1,0.765263,0.089148,[ 15 108] ; [ 6 37],[ 15.56024096 107.43975904] ; [ 5.43975904 37.56024096],0
p9,1,0.784725,0.07462,[94 28] ; [34  9],[94.64242424 27.35757576] ; [33.35757576  9.64242424],0
b2,1,0.789355,0.071368,[24 47] ; [ 9 20],[23.43 47.57] ; [ 9.57 19.43],0
b3,1,0.789355,0.071368,[24 47] ; [ 9 20],[23.43 47.57] ; [ 9.57 19.43],0
s4,1,0.795171,0.067393,[ 18 105] ; [ 7 36],[ 18.52409639 104.47590361] ; [ 6.47590361 36.52409639],0
u1,1,0.813554,0.055622,[ 13 110] ; [ 4 39],[ 12.59638554 110.40361446] ; [ 4.40361446 38.59638554],0
a4,1,0.849616,0.035951,[42 81] ; [14 29],[41.4939759 81.5060241] ; [14.5060241 28.4939759],0
n3,1,0.894514,0.017581,[28  9] ; [7 2],[28.15217391  8.84782609] ; [6.84782609 2.15217391],0
p7,1,0.923503,0.00922,[71 50] ; [25 17],[71.26380368 49.73619632] ; [24.73619632 17.26380368],0
n6,1,0.925933,0.008642,[82 41] ; [29 14],[82.24698795 40.75301205] ; [28.75301205 14.24698795],0
s5,1,0.971333,0.001291,[32 86] ; [11 30],[31.91194969 86.08805031] ; [11.08805031 29.91194969],0
u3,1,0.981859,0.000517,[32 18] ; [7 4],[31.96721311 18.03278689] ; [7.03278689 3.96721311],0
n4,1,0.984633,0.000371,[57 66] ; [20 23],[57.05421687 65.94578313] ; [19.94578313 23.05421687],0
