Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,111.090404,[ 57 169] ; [108  22],[104.74719101 121.25280899] ; [60.25280899 69.74719101],1
s6,1,0.0,50.397686,[ 93 133] ; [104  26],[125.06179775 100.93820225] ; [71.93820225 58.06179775],1
s7,1,0.0,49.650312,[ 49 165] ; [77 49],[ 79.30588235 134.69411765] ; [46.69411765 79.30588235],1
s8,1,0.0,43.054567,[ 46 182] ; [71 61],[ 74.1 153.9] ; [42.9 89.1],1
s5,1,0.0,34.62922,[ 30 193] ; [53 76],[ 52.58238636 170.41761364] ; [30.41761364 98.58238636],1
p7,1,0.000469,12.233893,[114 110] ; [89 38],[129.54985755  94.45014245] ; [73.45014245 53.54985755],1
p10,1,0.000704,11.47914,[145  78] ; [105  23],[158.83190883  64.16809117] ; [91.16809117 36.83190883],1
d4,1,0.002121,9.441459,[118 112] ; [89 42],[131.88365651  98.11634349] ; [75.11634349 55.88365651],0
p6,1,0.005745,7.628664,[ 54 170] ; [49 80],[ 65.35977337 158.64022663] ; [37.64022663 91.35977337],0
v3,1,0.006927,7.291751,[ 63 160] ; [55 75],[ 74.54390935 148.45609065] ; [43.45609065 86.54390935],0
r4,1,0.008852,6.852415,[174  56] ; [115  17],[183.61878453  46.38121547] ; [105.38121547  26.61878453],0
r3,1,0.012459,6.244408,[194  34] ; [123   8],[201.32590529  26.67409471] ; [115.67409471  15.32590529],0
v1,1,0.016283,5.772102,[ 94 129] ; [72 58],[104.86685552 118.13314448] ; [61.13314448 68.86685552],0
n2,1,0.019962,5.415205,[50 23] ; [23  2],[54.37755102 18.62244898] ; [18.62244898  6.37755102],0
p4,1,0.0204,5.377337,[ 99 129] ; [73 57],[109.54189944 118.45810056] ; [62.45810056 67.54189944],0
a8,1,0.021641,5.27442,[ 26 189] ; [27 99],[ 33.41642229 181.58357771] ; [ 19.58357771 106.41642229],0
n6,1,0.02596,4.958652,[164  65] ; [106  23],[172.70949721  56.29050279] ; [97.29050279 31.70949721],0
a3,1,0.031401,4.630917,[119 108] ; [84 47],[128.71787709  98.28212291] ; [74.28212291 56.71787709],0
r2,1,0.033103,4.540423,[191  35] ; [120  10],[197.43258427  28.56741573] ; [113.56741573  16.43258427],0
p8,1,0.073554,3.201864,[ 93 132] ; [66 63],[101.05932203 123.94067797] ; [57.94067797 71.05932203],0
r1,1,0.075053,3.168902,[150  78] ; [98 33],[157.50417827  70.49582173] ; [90.49582173 40.50417827],0
p3,1,0.077177,3.123375,[ 86 144] ; [61 69],[ 93.91666667 136.08333333] ; [53.08333333 76.91666667],0
n1,1,0.118824,2.432749,[26 46] ; [13 11],[29.25 42.75] ; [ 9.75 14.25],0
p9,1,0.121025,2.404005,[163  62] ; [103  26],[169.06779661  55.93220339] ; [96.93220339 32.06779661],0
v2,1,0.138725,2.192048,[ 94 123] ; [65 61],[100.59183673 116.40816327] ; [58.40816327 67.59183673],0
u3,1,0.141658,2.159851,[48 62] ; [26 20],[52.17948718 57.82051282] ; [21.82051282 24.17948718],0
a5,1,0.162174,1.953832,[123 107] ; [80 51],[129.33518006 100.66481994] ; [73.66481994 57.33518006],0
n5,1,0.184854,1.758164,[150  77] ; [94 35],[155.58426966  71.41573034] ; [88.41573034 40.58426966],0
n4,1,0.205168,1.605196,[155  74] ; [97 34],[160.3  68.7] ; [91.7 39.3],0
s1,1,0.208881,1.579163,[  9 219] ; [  9 120],[ 11.49579832 216.50420168] ; [  6.50420168 122.49579832],0
p2,1,0.220308,1.502366,[170  60] ; [102  26],[174.74860335  55.25139665] ; [97.25139665 30.74860335],0
a4,1,0.224587,1.474821,[ 60 168] ; [ 27 104],[ 55.25348189 172.74651811] ; [31.74651811 99.25348189],0
v4,1,0.22768,1.455293,[199  29] ; [118  11],[202.45378151  25.54621849] ; [114.54621849  14.45378151],0
p12,1,0.299467,1.076567,[ 10 217] ; [  9 120],[ 12.11516854 214.88483146] ; [  6.88483146 122.11516854],0
p5,1,0.359889,0.838282,[ 23 205] ; [ 17 111],[ 25.61797753 202.38202247] ; [ 14.38202247 113.61797753],0
a6,1,0.490382,0.475688,[135  95] ; [72 59],[131.88365651  98.11634349] ; [75.11634349 55.88365651],0
b1,1,0.52973,0.394909,[ 95 135] ; [59 73],[ 97.84530387 132.15469613] ; [56.15469613 75.84530387],0
a2,1,0.583694,0.3003,[ 14 216] ; [ 10 122],[ 15.24861878 214.75138122] ; [  8.75138122 123.24861878],0
d3,1,0.595663,0.281587,[ 81 148] ; [50 81],[ 83.33055556 145.66944444] ; [47.66944444 83.33055556],0
p1,1,0.662167,0.190902,[ 21 208] ; [ 10 118],[ 19.88515406 209.11484594] ; [ 11.11484594 116.88515406],0
u4,1,0.690035,0.159047,[  1 229] ; [  1 131],[  1.27071823 228.72928177] ; [  0.72928177 131.27071823],0
b5,1,0.692331,0.156574,[131  99] ; [78 54],[132.79005525  97.20994475] ; [76.20994475 55.79005525],0
d5,1,0.798269,0.065325,[124 106] ; [73 59],[125.16574586 104.83425414] ; [71.83425414 60.16574586],0
b3,1,0.802449,0.06259,[47 79] ; [32 50],[47.85576923 78.14423077] ; [31.14423077 50.85576923],0
b2,1,0.802449,0.06259,[47 79] ; [32 50],[47.85576923 78.14423077] ; [31.14423077 50.85576923],0
b4,1,0.813917,0.055402,[126 104] ; [74 58],[127.0718232 102.9281768] ; [72.9281768 59.0718232],0
u1,1,0.818753,0.052509,[  8 222] ; [  4 128],[  7.62430939 222.37569061] ; [  4.37569061 127.62430939],0
a7,1,0.880698,0.022525,[141  88] ; [79 51],[140.33426184  88.66573816] ; [79.66573816 50.33426184],0
d2,1,0.885639,0.020686,[ 36 193] ; [ 20 112],[ 35.52354571 193.47645429] ; [ 20.47645429 111.52354571],0
p11,1,0.962563,0.002203,[165  65] ; [95 37],[165.19337017  64.80662983] ; [94.80662983 37.19337017],0
a1,1,0.971945,0.001237,[ 12 218] ; [  7 125],[ 12.0718232 217.9281768] ; [  6.9281768 125.0718232],0
u2,1,0.98178,0.000522,[56 54] ; [23 22],[56.06451613 53.93548387] ; [22.93548387 22.06451613],0
n3,1,0.987103,0.000261,[51 20] ; [18  7],[51.03125 19.96875] ; [17.96875  7.03125],0
