Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,2e-06,22.511325,[20  6] ; [11 41],[10.33333333 15.66666667] ; [20.66666667 31.33333333],1
p3,1,5.5e-05,16.272414,[14 12] ; [ 6 46],[ 6.66666667 19.33333333] ; [13.33333333 38.66666667],1
p7,1,7.9e-05,15.584416,[22  3] ; [20 30],[14. 11.] ; [28. 22.],1
p11,1,0.000181,14.015625,[23  3] ; [23 29],[15.33333333 10.66666667] ; [30.66666667 21.33333333],1
p10,1,0.000243,13.463667,[23  3] ; [23 28],[15.53246753 10.46753247] ; [30.46753247 20.53246753],1
r1,1,0.000548,11.94375,[23  3] ; [25 27],[16. 10.] ; [32. 20.],1
s8,1,0.00085,11.129644,[14 12] ; [ 9 43],[ 7.66666667 18.33333333] ; [15.33333333 36.66666667],1
p6,1,0.002133,9.431795,[12 14] ; [ 7 43],[ 6.5 19.5] ; [12.5 37.5],0
p2,1,0.009764,6.677377,[22  4] ; [28 23],[16.88311688  9.11688312] ; [33.11688312 17.88311688],0
s6,1,0.01038,6.568421,[18  8] ; [20 32],[12.66666667 13.33333333] ; [25.33333333 26.66666667],0
p9,1,0.012092,6.297349,[23  3] ; [31 20],[18.23376623  7.76623377] ; [35.76623377 15.23376623],0
r3,1,0.015318,5.879572,[24  2] ; [35 17],[19.66666667  6.33333333] ; [39.33333333 12.66666667],0
v4,1,0.015809,5.824045,[24  1] ; [37 14],[20.06578947  4.93421053] ; [40.93421053 10.06578947],0
r4,1,0.020377,5.37931,[21  5] ; [28 24],[16.33333333  9.66666667] ; [32.66666667 19.33333333],0
v2,1,0.037724,4.317446,[15  9] ; [18 31],[10.84931507 13.15068493] ; [22.15068493 26.84931507],0
u2,1,0.052634,3.755495,[7 1] ; [ 9 10],[4.74074074 3.25925926] ; [11.25925926  7.74074074],0
d5,1,0.054138,3.708426,[21  5] ; [30 21],[17.22077922  8.77922078] ; [33.77922078 17.22077922],0
