Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.002883,8.880131,[1 2] ; [27  2],[2.625 0.375] ; [25.375  3.625],0
s6,1,0.033169,4.537037,[1 2] ; [23  4],[2.4 0.6] ; [21.6  5.4],0
r3,1,0.041781,4.144061,[2 1] ; [28  1],[2.8125 0.1875] ; [27.1875  1.8125],0
a2,1,0.041781,4.144061,[1 2] ; [ 1 28],[0.1875 2.8125] ; [ 1.8125 27.1875],0
n4,1,0.041781,4.144061,[2 1] ; [28  1],[2.8125 0.1875] ; [27.1875  1.8125],0
p3,1,0.079989,3.065134,[1 2] ; [23  6],[2.25 0.75] ; [21.75  7.25],0
a3,1,0.118839,2.432561,[1 2] ; [22  7],[2.15625 0.84375] ; [20.84375  8.15625],0
p8,1,0.164463,1.932706,[1 2] ; [21  8],[2.0625 0.9375] ; [19.9375  9.0625],0
a5,1,0.164463,1.932706,[1 2] ; [21  8],[2.0625 0.9375] ; [19.9375  9.0625],0
v4,1,0.251739,1.313629,[2 1] ; [26  3],[2.625 0.375] ; [25.375  3.625],0
s7,1,0.273016,1.201533,[1 2] ; [19 10],[1.875 1.125] ; [18.125 10.875],0
s3,1,0.273016,1.201533,[1 2] ; [19 10],[1.875 1.125] ; [18.125 10.875],0
d1,1,0.334679,0.930709,[1 2] ; [18 11],[1.78125 1.21875] ; [17.21875 11.78125],0
d2,1,0.334679,0.930709,[1 2] ; [18 11],[1.78125 1.21875] ; [17.21875 11.78125],0
s5,1,0.361032,0.8343,[1 2] ; [17 11],[1.74193548 1.25806452] ; [16.25806452 11.74193548],0
p11,1,0.374888,0.787399,[2 1] ; [25  4],[2.53125 0.46875] ; [24.46875  4.53125],0
a6,1,0.470538,0.520712,[1 2] ; [16 13],[1.59375 1.40625] ; [15.40625 13.59375],0
p10,1,0.496631,0.462128,[2 1] ; [24  5],[2.4375 0.5625] ; [23.5625  5.4375],0
s2,1,0.544197,0.367816,[1 2] ; [15 14],[1.5 1.5] ; [14.5 14.5],0
d3,1,0.544197,0.367816,[2 1] ; [14 15],[1.5 1.5] ; [14.5 14.5],0
d5,1,0.614051,0.254319,[2 1] ; [23  6],[2.34375 0.65625] ; [22.65625  6.34375],0
v2,1,0.702428,0.145959,[1 2] ; [13 16],[1.3125 1.6875] ; [12.6875 16.3125],0
d4,1,0.726226,0.122605,[2 1] ; [22  7],[2.25 0.75] ; [21.75  7.25],0
a4,1,0.787064,0.072968,[1 2] ; [12 17],[1.21875 1.78125] ; [11.78125 17.21875],0
v1,1,0.840573,0.040466,[2 1] ; [17 11],[1.83870968 1.16129032] ; [17.16129032 10.83870968],0
p6,1,0.962361,0.002227,[1 1] ; [15 14],[1.03225806 0.96774194] ; [14.96774194 14.03225806],0
b3,1,1.0,0.0,[1 1] ; [11 11],[1. 1.] ; [11. 11.],0
b2,1,1.0,0.0,[1 1] ; [11 11],[1. 1.] ; [11. 11.],0
