Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000814,11.208453,[ 8 18] ; [55 26],[15.30841121 10.69158879] ; [47.69158879 33.30841121],1
a3,1,0.002182,9.389936,[12 14] ; [63 18],[18.22429907  7.77570093] ; [56.77570093 24.22429907],0
p8,1,0.009092,6.8047,[ 8 18] ; [47 31],[13.75 12.25] ; [41.25 36.75],0
n4,1,0.012223,6.27823,[12 14] ; [59 22],[17.25233645  8.74766355] ; [53.74766355 27.25233645],0
p6,1,0.019995,5.412305,[ 7 19] ; [42 37],[12.13333333 13.86666667] ; [36.86666667 42.13333333],0
s5,1,0.032752,4.558684,[10 14] ; [49 25],[14.44897959  9.55102041] ; [44.55102041 29.44897959],0
d2,1,0.036568,4.370416,[ 8 18] ; [44 37],[12.63551402 13.36448598] ; [39.36448598 41.63551402],0
v3,1,0.038458,4.284632,[ 3 22] ; [27 54],[ 7.0754717 17.9245283] ; [22.9245283 58.0754717],0
a7,1,0.048774,3.883121,[22  3] ; [55 26],[18.16037736  6.83962264] ; [58.83962264 22.16037736],0
p7,1,0.050966,3.809404,[13 13] ; [54 22],[17.07843137  8.92156863] ; [49.92156863 26.07843137],0
d1,1,0.159055,1.98319,[13 13] ; [53 28],[16.03738318  9.96261682] ; [49.96261682 31.03738318],0
d3,1,0.213682,1.546307,[16  9] ; [62 19],[18.39622642  6.60377358] ; [59.60377358 21.39622642],0
u1,1,0.223184,1.483783,[ 4 22] ; [22 59],[ 6.31775701 19.68224299] ; [19.68224299 61.31775701],0
b5,1,0.228835,1.448086,[20  6] ; [52 29],[17.4953271  8.5046729] ; [54.5046729 26.4953271],0
p4,1,0.240792,1.375949,[13 13] ; [51 30],[15.55140187 10.44859813] ; [48.44859813 32.55140187],0
p5,1,0.268161,1.22613,[ 1 25] ; [ 9 72],[ 2.42990654 23.57009346] ; [ 7.57009346 73.42990654],0
n5,1,0.273495,1.199135,[16 10] ; [59 22],[18.22429907  7.77570093] ; [56.77570093 24.22429907],0
p2,1,0.327137,0.960199,[20  6] ; [69 12],[21.62616822  4.37383178] ; [67.37383178 13.62616822],0
n2,1,0.333998,0.933333,[5 3] ; [16  4],[6. 2.] ; [15.  5.],0
n1,1,0.333998,0.933333,[1 7] ; [ 6 14],[2. 6.] ; [ 5. 15.],0
p1,1,0.335096,0.929104,[ 1 25] ; [ 8 73],[ 2.18691589 23.81308411] ; [ 6.81308411 74.18691589],0
p3,1,0.39706,0.717213,[11 15] ; [42 39],[12.87850467 13.12149533] ; [40.12149533 40.87850467],0
d4,1,0.41459,0.665599,[20  6] ; [68 13],[21.38317757  4.61682243] ; [66.61682243 14.38317757],0
r4,1,0.423968,0.63929,[24  2] ; [70 11],[22.8411215  3.1588785] ; [71.1588785  9.8411215],0
b3,1,0.438169,0.601073,[1 7] ; [12 36],[1.85714286 6.14285714] ; [11.14285714 36.85714286],0
b2,1,0.438169,0.601073,[1 7] ; [12 36],[1.85714286 6.14285714] ; [11.14285714 36.85714286],0
p11,1,0.45513,0.557844,[18  8] ; [62 19],[19.43925234  6.56074766] ; [60.56074766 20.43925234],0
a4,1,0.460761,0.544046,[11 15] ; [41 40],[12.63551402 13.36448598] ; [39.36448598 41.63551402],0
p10,1,0.471738,0.517901,[23  3] ; [66 14],[21.83018868  4.16981132] ; [67.16981132 12.83018868],0
u2,1,0.476033,0.507937,[6 8] ; [10  8],[7. 7.] ; [9. 9.],0
a2,1,0.48859,0.479629,[ 5 21] ; [21 60],[ 6.31775701 19.68224299] ; [19.68224299 61.31775701],0
s6,1,0.494757,0.466164,[22  3] ; [73  6],[22.83653846  2.16346154] ; [72.16346154  6.83653846],0
v2,1,0.508265,0.437638,[10 14] ; [39 40],[11.41747573 12.58252427] ; [37.58252427 41.41747573],0
n3,1,0.508332,0.4375,[5 3] ; [15  5],[5.71428571 2.28571429] ; [14.28571429  5.71428571],0
n6,1,0.529108,0.396104,[22  3] ; [67 14],[20.99056604  4.00943396] ; [68.00943396 12.99056604],0
r1,1,0.539578,0.376323,[18  8] ; [61 20],[19.19626168  6.80373832] ; [59.80373832 21.19626168],0
a6,1,0.61906,0.247191,[19  7] ; [55 26],[17.98130841  8.01869159] ; [56.01869159 24.98130841],0
u3,1,0.630872,0.23088,[9 5] ; [13  5],[9.625 4.375] ; [12.375  5.625],0
r3,1,0.64494,0.21234,[25  1] ; [75  5],[24.52830189  1.47169811] ; [75.47169811  4.52830189],0
s3,1,0.658869,0.194901,[23  3] ; [74  7],[23.57009346  2.42990654] ; [73.42990654  7.57009346],0
a8,1,0.684892,0.164671,[ 1 22] ; [ 5 70],[ 1.40816327 21.59183673] ; [ 4.59183673 70.40816327],0
p9,1,0.713785,0.134526,[24  2] ; [71  8],[23.52380952  2.47619048] ; [71.47619048  7.52380952],0
v1,1,0.736288,0.113416,[13 12] ; [39 42],[12.26415094 12.73584906] ; [39.73584906 41.26415094],0
b1,1,0.737426,0.112401,[ 9 17] ; [31 50],[ 9.71962617 16.28037383] ; [30.28037383 50.71962617],0
d5,1,0.756938,0.095793,[20  5] ; [67 14],[20.51886792  4.48113208] ; [66.48113208 14.51886792],0
a5,1,0.912072,0.012194,[18  8] ; [57 24],[18.22429907  7.77570093] ; [56.77570093 24.22429907],0
b4,1,0.976169,0.000892,[15 11] ; [47 34],[15.06542056 10.93457944] ; [46.93457944 34.06542056],0
r2,1,0.982167,0.0005,[25  1] ; [77  3],[25.01886792  0.98113208] ; [76.98113208  3.01886792],0
