Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,59.276465,[251  65] ; [50 71],[217.65675057  98.34324943] ; [83.34324943 37.65675057],1
d3,1,0.0,49.35686,[247  70] ; [52 69],[216.39954338 100.60045662] ; [82.60045662 38.39954338],1
a2,1,0.0,27.063239,[107 210] ; [ 11 110],[ 85.40182648 231.59817352] ; [32.59817352 88.40182648],1
u1,1,5e-06,20.976624,[ 88 229] ; [  9 112],[ 70.20319635 246.79680365] ; [26.79680365 94.20319635],1
r2,1,0.000492,12.144814,[308   6] ; [109  11],[301.70046083  12.29953917] ; [115.29953917   4.70046083],1
b5,1,0.000524,12.027719,[197 120] ; [53 68],[180.93607306 136.06392694] ; [69.06392694 51.93607306],1
b1,1,0.005798,7.612012,[124 193] ; [65 56],[136.78767123 180.21232877] ; [52.21232877 68.78767123],0
p4,1,0.00785,7.06743,[266  51] ; [88 33],[256.20547945  60.79452055] ; [97.79452055 23.20547945],0
s8,1,0.012051,6.303388,[153 162] ; [75 46],[164.72477064 150.27522936] ; [63.27522936 57.72477064],0
v4,1,0.012059,6.302208,[311   6] ; [113   8],[306.86757991  10.13242009] ; [117.13242009   3.86757991],0
d1,1,0.018215,5.575308,[209 108] ; [65 56],[198.30593607 118.69406393] ; [75.69406393 45.30593607],0
r4,1,0.018965,5.504762,[304  13] ; [109  12],[298.90639269  18.09360731] ; [114.09360731   6.90639269],0
s5,1,0.020353,5.381364,[111 192] ; [56 58],[121.34532374 181.65467626] ; [45.65467626 68.34532374],0
s7,1,0.02282,5.182121,[161 135] ; [78 39],[171.29297821 124.70702179] ; [67.70702179 49.29297821],0
n3,1,0.027687,4.847468,[39  5] ; [16  8],[35.58823529  8.41176471] ; [19.41176471  4.58823529],0
p10,1,0.035459,4.42293,[276  38] ; [96 24],[269.14285714  44.85714286] ; [102.85714286  17.14285714],0
s4,1,0.04471,4.029542,[ 49 263] ; [29 92],[ 56.20323326 255.79676674] ; [21.79676674 99.20323326],0
p2,1,0.094454,2.796772,[282  34] ; [100  20],[276.86238532  39.13761468] ; [105.13761468  14.86238532],0
v2,1,0.096681,2.759461,[196 111] ; [65 53],[188.53411765 118.46588235] ; [72.46588235 45.53411765],0
n1,1,0.107946,2.584037,[15 29] ; [13 11],[18.11764706 25.88235294] ; [ 9.88235294 14.11764706],0
r1,1,0.109123,2.566875,[263  52] ; [93 28],[257.20183486  57.79816514] ; [98.79816514 22.20183486],0
d5,1,0.11521,2.481256,[273  44] ; [96 24],[267.67276888  49.32723112] ; [101.32723112  18.67276888],0
p12,1,0.116323,2.466144,[ 38 279] ; [  8 110],[ 33.52183908 283.47816092] ; [ 12.47816092 105.52183908],0
v1,1,0.118231,2.440595,[194 114] ; [64 53],[186.97411765 121.02588235] ; [71.02588235 45.97411765],0
n6,1,0.141529,2.161258,[280  36] ; [100  20],[275.41284404  40.58715596] ; [104.58715596  15.41284404],0
u3,1,0.143422,2.140849,[56 26] ; [16 14],[52.71428571 29.28571429] ; [19.28571429 10.71428571],0
p9,1,0.186061,1.748537,[283  33] ; [102  18],[279.03669725  36.96330275] ; [105.96330275  14.03669725],0
s1,1,0.199513,1.645932,[  8 307] ; [  6 115],[ 10.1146789 304.8853211] ; [  3.8853211 117.1146789],0
b2,1,0.239407,1.38408,[ 75 119] ; [41 48],[ 79.51943463 114.48056537] ; [36.48056537 52.51943463],0
b3,1,0.239407,1.38408,[ 75 119] ; [41 48],[ 79.51943463 114.48056537] ; [36.48056537 52.51943463],0
s3,1,0.254233,1.299892,[181 133] ; [77 44],[186.23448276 127.76551724] ; [71.76551724 49.23448276],0
u4,1,0.270027,1.21661,[  7 310] ; [  5 116],[  8.68493151 308.31506849] ; [  3.31506849 117.68493151],0
b4,1,0.31827,0.996043,[187 130] ; [65 56],[182.38356164 134.61643836] ; [69.61643836 51.38356164],0
s6,1,0.341337,0.905404,[223  89] ; [89 28],[226.90909091  85.09090909] ; [85.09090909 31.90909091],0
p6,1,0.468376,0.525804,[155 157] ; [54 64],[151.64651163 160.35348837] ; [57.35348837 60.64651163],0
a1,1,0.493518,0.468847,[ 18 299] ; [  9 112],[ 19.54109589 297.45890411] ; [  7.45890411 113.54109589],0
u2,1,0.496442,0.462534,[49 32] ; [16 14],[47.43243243 33.56756757] ; [17.56756757 12.43243243],0
a4,1,0.50078,0.453283,[155 161] ; [55 66],[151.85354691 164.14645309] ; [58.14645309 62.85354691],0
d4,1,0.574442,0.315306,[266  51] ; [98 22],[264.04576659  52.95423341] ; [99.95423341 20.04576659],0
p5,1,0.600236,0.27464,[ 53 261] ; [23 98],[ 54.85977011 259.14022989] ; [21.14022989 99.85977011],0
a5,1,0.608479,0.262396,[247  70] ; [97 24],[248.96803653  68.03196347] ; [95.03196347 25.96803653],0
p11,1,0.627542,0.235409,[263  54] ; [98 23],[261.2716895  55.7283105] ; [99.7283105 21.2716895],0
s2,1,0.655573,0.198946,[169 145] ; [68 53],[171.07586207 142.92413793] ; [65.92413793 55.07586207],0
p7,1,0.6612,0.192069,[241  72] ; [90 30],[239.26789838  73.73210162] ; [91.73210162 28.26789838],0
n2,1,0.665744,0.186621,[35  9] ; [18  6],[34.29411765  9.70588235] ; [18.70588235  5.29411765],0
n4,1,0.691282,0.157701,[259  58] ; [100  20],[260.4187643  56.5812357] ; [98.5812357 21.4187643],0
n5,1,0.724925,0.123823,[249  66] ; [93 27],[247.65517241  67.34482759] ; [94.34482759 25.65517241],0
v3,1,0.774925,0.081761,[137 167] ; [55 63],[138.31279621 165.68720379] ; [53.68720379 64.31279621],0
a3,1,0.843318,0.039066,[234  81] ; [91 30],[234.80504587  80.19495413] ; [90.19495413 30.80504587],0
d2,1,0.886406,0.020407,[164 153] ; [63 57],[164.66590389 152.33409611] ; [62.33409611 57.66590389],0
p8,1,0.895617,0.017213,[205 111] ; [78 41],[205.5816092 110.4183908] ; [77.4183908 41.5816092],0
a8,1,0.905603,0.014063,[ 37 242] ; [ 15 102],[ 36.63636364 242.36363636] ; [ 15.36363636 101.63636364],0
p1,1,0.981653,0.000529,[ 37 278] ; [ 14 106],[ 36.93103448 278.06896552] ; [ 14.06896552 105.93103448],0
