Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,82.365677,[238  34] ; [40 57],[204.92140921  67.07859079] ; [73.07859079 23.92140921],1
a5,1,0.001542,10.027255,[197  76] ; [53 44],[184.45945946  88.54054054] ; [65.54054054 31.45945946],0
p10,1,0.001808,9.7345,[214  56] ; [60 35],[202.68493151  67.31506849] ; [71.31506849 23.68493151],0
v3,1,0.002164,9.404816,[106 157] ; [21 72],[ 93.82303371 169.17696629] ; [33.17696629 59.82303371],0
v1,1,0.003918,8.321264,[132 132] ; [30 62],[120.13483146 143.86516854] ; [41.86516854 50.13483146],0
p3,1,0.004708,7.988447,[108 164] ; [23 74],[ 96.56368564 175.43631436] ; [34.43631436 62.56368564],0
s6,1,0.013066,6.160167,[185  86] ; [52 44],[175.00544959  95.99455041] ; [61.99455041 34.00544959],0
d5,1,0.017064,5.689746,[227  46] ; [69 27],[218.99186992  54.00813008] ; [77.00813008 18.99186992],0
s7,1,0.01727,5.668722,[126 135] ; [32 62],[116.16338028 144.83661972] ; [41.83661972 52.16338028],0
p4,1,0.018667,5.532447,[133 139] ; [34 63],[123.100271 148.899729] ; [43.899729 53.100271],0
p9,1,0.029503,4.738029,[218  52] ; [65 28],[210.49586777  59.50413223] ; [72.50413223 20.49586777],0
p11,1,0.041954,4.137058,[204  69] ; [62 35],[196.26486486  76.73513514] ; [69.73513514 27.26486486],0
s4,1,0.047976,3.910831,[ 40 229] ; [23 74],[ 46.30327869 222.69672131] ; [16.69672131 80.30327869],0
a2,1,0.051552,3.790236,[ 75 198] ; [17 80],[ 67.88108108 205.11891892] ; [24.11891892 72.88108108],0
r3,1,0.057976,3.594366,[251  20] ; [95  2],[254.79891304  16.20108696] ; [91.20108696  5.79891304],0
s8,1,0.060632,3.520016,[112 161] ; [29 67],[104.31707317 168.68292683] ; [36.68292683 59.31707317],0
a4,1,0.063817,3.435312,[133 138] ; [37 60],[125.19021739 145.80978261] ; [44.80978261 52.19021739],0
p12,1,0.073323,3.207027,[ 19 254] ; [ 2 95],[ 15.49459459 257.50540541] ; [ 5.50540541 91.49459459],0
r1,1,0.077391,3.118861,[209  62] ; [66 31],[202.51358696  68.48641304] ; [72.48641304 24.51358696],0
n1,1,0.097805,2.740973,[31 43] ; [ 8 24],[27.22641509 46.77358491] ; [11.77358491 20.22641509],0
p5,1,0.103828,2.645739,[ 17 251] ; [ 2 95],[ 13.95068493 254.04931507] ; [ 5.04931507 91.95068493],0
s3,1,0.107308,2.593426,[149 120] ; [44 52],[142.23835616 126.76164384] ; [50.76164384 45.23835616],0
u1,1,0.126991,2.328908,[ 59 214] ; [14 83],[ 53.86216216 219.13783784] ; [19.13783784 77.86216216],0
s2,1,0.13506,2.233356,[137 131] ; [41 56],[130.69589041 137.30410959] ; [47.30410959 49.69589041],0
d2,1,0.157309,1.999906,[139 130] ; [42 55],[133.03005464 135.96994536] ; [47.96994536 49.03005464],0
p1,1,0.200565,1.638257,[ 18 255] ; [ 3 94],[ 15.49459459 257.50540541] ; [ 5.50540541 91.49459459],0
a3,1,0.209584,1.574295,[195  78] ; [62 34],[190.13821138  82.86178862] ; [66.86178862 29.13821138],0
a7,1,0.223721,1.480342,[183  89] ; [71 25],[187.73913043  84.26086957] ; [66.26086957 29.73913043],0
d4,1,0.247461,1.33758,[209  63] ; [80 17],[213.0298103  58.9701897] ; [75.9701897 21.0298103],0
a6,1,0.28103,1.162103,[188  85] ; [61 36],[183.72162162  89.27837838] ; [65.27837838 31.72162162],0
v4,1,0.305983,1.047937,[250  23] ; [91  5],[252.28455285  20.71544715] ; [88.71544715  7.28455285],0
d3,1,0.312893,1.018424,[175  98] ; [67 29],[179.04065041  93.95934959] ; [62.95934959 33.04065041],0
r4,1,0.341128,0.906187,[236  37] ; [80 17],[233.15675676  39.84324324] ; [82.84324324 14.15675676],0
n2,1,0.363991,0.824077,[55 20] ; [20 11],[53.06603774 21.93396226] ; [21.93396226  9.06603774],0
d1,1,0.380639,0.768638,[152 121] ; [49 48],[148.30540541 124.69459459] ; [52.69459459 44.30540541],0
b1,1,0.437226,0.603552,[105 168] ; [33 64],[101.82162162 171.17837838] ; [36.17837838 60.82162162],0
b2,1,0.451776,0.566191,[ 72 104] ; [19 35],[ 69.63478261 106.36521739] ; [21.36521739 32.63478261],0
b3,1,0.451776,0.566191,[ 72 104] ; [19 35],[ 69.63478261 106.36521739] ; [21.36521739 32.63478261],0
u3,1,0.54079,0.374077,[41 37] ; [20 14],[42.48214286 35.51785714] ; [18.51785714 15.48214286],0
v2,1,0.562013,0.33623,[134 127] ; [51 42],[136.39830508 124.60169492] ; [48.60169492 44.39830508],0
s1,1,0.652351,0.202948,[ 11 256] ; [ 3 94],[ 10.26923077 256.73076923] ; [ 3.73076923 93.26923077],0
n3,1,0.660511,0.192903,[55 20] ; [24  7],[55.89622642 19.10377358] ; [23.10377358  7.89622642],0
p2,1,0.713978,0.134336,[196  76] ; [68 29],[194.60162602  77.39837398] ; [69.39837398 27.60162602],0
r2,1,0.742559,0.10789,[251  20] ; [87  8],[250.26775956  20.73224044] ; [87.73224044  7.26775956],0
b5,1,0.769551,0.085827,[179  94] ; [62 35],[177.81891892  95.18108108] ; [63.18108108 33.81891892],0
a8,1,0.780561,0.077611,[ 29 216] ; [10 83],[ 28.26923077 216.73076923] ; [10.73076923 82.26923077],0
b4,1,0.89663,0.016879,[164 109] ; [59 38],[164.53783784 108.46216216] ; [58.46216216 38.53783784],0
a1,1,0.909963,0.012788,[ 12 261] ; [ 4 93],[ 11.80540541 261.19459459] ; [ 4.19459459 92.80540541],0
p7,1,0.956326,0.002999,[112 155] ; [41 56],[112.22802198 154.77197802] ; [40.77197802 56.22802198],0
s5,1,0.96483,0.001944,[ 78 186] ; [28 66],[ 78.16759777 185.83240223] ; [27.83240223 66.16759777],0
p6,1,0.995766,2.8e-05,[ 65 206] ; [23 73],[ 64.98092643 206.01907357] ; [23.01907357 72.98092643],0
u2,1,1.0,0.0,[38 38] ; [17 17],[38. 38.] ; [17. 17.],0
