Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,43.123691,[113 180] ; [100  38],[144.80046404 148.19953596] ; [68.19953596 69.80046404],1
s8,1,4.4e-05,16.693402,[ 82 220] ; [66 75],[100.89390519 201.10609481] ; [47.10609481 93.89390519],1
s7,1,4.5e-05,16.631525,[ 96 193] ; [72 61],[115.0521327 173.9478673] ; [52.9478673 80.0521327],1
v1,1,0.000128,14.669428,[108 187] ; [77 60],[126.33101852 168.66898148] ; [58.66898148 78.33101852],1
n4,1,0.001327,10.30527,[196 105] ; [113  28],[210.42760181  90.57239819] ; [98.57239819 42.42760181],0
n5,1,0.001673,9.877611,[183 115] ; [108  33],[197.53530752 100.46469248] ; [93.46469248 47.53530752],0
p3,1,0.003976,8.294798,[ 81 221] ; [57 84],[ 94.07674944 207.92325056] ; [43.92325056 97.07674944],0
r2,1,0.005314,7.769204,[258  38] ; [135   6],[266.19679634  29.80320366] ; [126.80320366  14.19679634],0
n6,1,0.005537,7.695215,[217  83] ; [119  22],[228.57142857  71.42857143] ; [107.42857143  33.57142857],0
u1,1,0.006136,7.509998,[ 43 260] ; [ 35 106],[ 53.22972973 249.77027027] ; [ 24.77027027 116.22972973],0
r1,1,0.008874,6.848026,[202  98] ; [112  29],[213.60544218  86.39455782] ; [100.39455782  40.60544218],0
d5,1,0.009223,6.7791,[221  81] ; [119  22],[231.78329571  70.21670429] ; [108.21670429  32.78329571],0
s6,1,0.011602,6.370688,[161 139] ; [93 47],[173.18181818 126.81818182] ; [80.81818182 59.18181818],0
p10,1,0.011907,6.324719,[188 110] ; [106  35],[199.57175399  98.42824601] ; [94.42824601 46.57175399],0
d2,1,0.012147,6.289218,[126 175] ; [76 63],[138.18636364 162.81363636] ; [63.81363636 75.18636364],0
r4,1,0.022654,5.194867,[229  74] ; [120  21],[238.16891892  64.83108108] ; [110.83108108  30.16891892],0
v4,1,0.034965,4.446878,[257  42] ; [131  10],[263.66363636  35.33636364] ; [124.33636364  16.66363636],0
s2,1,0.036795,4.359897,[126 175] ; [73 66],[136.13409091 164.86590909] ; [62.86590909 76.13409091],0
p12,1,0.03909,4.256959,[ 10 291] ; [ 11 130],[ 14.30090498 286.69909502] ; [  6.69909502 134.30090498],0
r3,1,0.04046,4.198474,[262  39] ; [131   9],[268.23809524  32.76190476] ; [124.76190476  15.23809524],0
d4,1,0.051664,3.78663,[225  77] ; [116  24],[232.99095023  69.00904977] ; [108.00904977  31.99095023],0
d1,1,0.052754,3.751703,[142 161] ; [80 61],[151.5 151.5] ; [70.5 70.5],0
a2,1,0.054966,3.683117,[ 63 240] ; [ 41 100],[ 70.97297297 232.02702703] ; [ 33.02702703 107.97297297],0
p11,1,0.056471,3.63811,[189 114] ; [101  40],[197.90540541 105.09459459] ; [92.09459459 48.90540541],0
a3,1,0.06674,3.361441,[198 103] ; [105  36],[206.34162896  94.65837104] ; [96.65837104 44.34162896],0
a6,1,0.099833,2.708208,[193 110] ; [101  40],[200.63513514 102.36486486] ; [93.36486486 47.63513514],0
a5,1,0.103592,2.649347,[191 112] ; [100  41],[198.58783784 104.41216216] ; [92.41216216 48.58783784],0
a7,1,0.168941,1.892319,[198 104] ; [101  39],[204.29411765  97.70588235] ; [94.70588235 45.29411765],0
u3,1,0.179604,1.800899,[53 51] ; [23 13],[56.45714286 47.54285714] ; [19.54285714 16.45714286],0
s4,1,0.186295,1.746678,[ 58 242] ; [ 20 121],[ 53.06122449 246.93877551] ; [ 24.93877551 116.06122449],0
d3,1,0.186663,1.743762,[181 120] ; [94 47],[187.27375566 113.72624434] ; [87.72624434 53.27375566],0
u2,1,0.188345,1.730513,[51 51] ; [22 13],[54.35036496 47.64963504] ; [18.64963504 16.35036496],0
p9,1,0.233847,1.417309,[208  89] ; [105  34],[213.21330275  83.78669725] ; [99.78669725 39.21330275],0
b4,1,0.244872,1.352326,[178 125] ; [91 50],[183.57432432 119.42567568] ; [85.42567568 55.57432432],0
b1,1,0.283784,1.148878,[128 175] ; [52 89],[122.83783784 180.16216216] ; [57.16216216 83.83783784],0
p7,1,0.284499,1.14547,[116 183] ; [61 77],[121.10526316 177.89473684] ; [55.89473684 82.10526316],0
p4,1,0.337973,0.918103,[112 190] ; [59 82],[116.57336343 185.42663657] ; [54.42663657 86.57336343],0
a1,1,0.362089,0.830633,[ 15 288] ; [ 10 131],[ 17.06081081 285.93918919] ; [  7.93918919 133.06081081],0
p1,1,0.543788,0.368563,[ 17 285] ; [  6 135],[ 15.67945824 286.32054176] ; [  7.32054176 133.67945824],0
n3,1,0.587105,0.294888,[78 35] ; [28 10],[79.32450331 33.67549669] ; [26.67549669 11.32450331],0
n1,1,0.687923,0.161343,[39 75] ; [14 23],[40.01324503 73.98675497] ; [12.98675497 24.01324503],0
u4,1,0.690487,0.158558,[  3 300] ; [  2 139],[  3.41216216 299.58783784] ; [  1.58783784 139.41216216],0
a4,1,0.70617,0.142133,[133 168] ; [65 76],[134.83710407 166.16289593] ; [63.16289593 77.83710407],0
