Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,37.675257,[21 29] ; [104  15],[36.98224852 13.01775148] ; [88.01775148 30.98224852],1
v3,1,0.000573,11.860812,[ 7 44] ; [47 68],[16.59036145 34.40963855] ; [37.40963855 77.59036145],1
r1,1,0.003832,8.361732,[27 24] ; [89 29],[35.00591716 15.99408284] ; [80.99408284 37.00591716],0
n6,1,0.004438,8.095238,[34 17] ; [102  17],[40.8 10.2] ; [95.2 23.8],0
p3,1,0.020071,5.405732,[15 36] ; [57 60],[21.85714286 29.14285714] ; [50.14285714 66.85714286],0
v1,1,0.020514,5.367639,[15 36] ; [56 59],[21.81325301 29.18674699] ; [49.18674699 65.81325301],0
s6,1,0.021943,5.250296,[22 29] ; [71 43],[28.74545455 22.25454545] ; [64.25454545 49.74545455],0
a5,1,0.024756,5.040855,[20 31] ; [69 50],[26.7 24.3] ; [62.3 56.7],0
a6,1,0.04131,4.163265,[24 27] ; [76 43],[30. 21.] ; [70. 49.],0
p8,1,0.050168,3.83583,[18 33] ; [59 55],[23.8 27.2] ; [53.2 60.8],0
a4,1,0.054446,3.698963,[ 7 44] ; [32 85],[11.83928571 39.16071429] ; [27.16071429 89.83928571],0
b4,1,0.056123,3.648416,[21 30] ; [68 51],[26.7 24.3] ; [62.3 56.7],0
r4,1,0.067777,3.336051,[40 11] ; [106  13],[43.8  7.2] ; [102.2  16.8],0
s5,1,0.068971,3.307339,[ 7 44] ; [30 83],[11.50609756 39.49390244] ; [25.49390244 87.50609756],0
p1,1,0.069945,3.284314,[ 3 48] ; [19 99],[ 6.63905325 44.36094675] ; [ 15.36094675 102.63905325],0
d3,1,0.07501,3.16983,[ 9 40] ; [38 81],[13.70833333 35.29166667] ; [33.29166667 85.70833333],0
s3,1,0.075824,3.152221,[19 32] ; [59 54],[24.25609756 26.74390244] ; [53.74390244 59.25609756],0
b5,1,0.084636,2.973551,[24 27] ; [73 46],[29.1 21.9] ; [67.9 51.1],0
r2,1,0.088251,2.905983,[44  7] ; [112   7],[46.8  4.2] ; [109.2   9.8],0
p11,1,0.114436,2.491869,[34 17] ; [93 26],[38.1 12.9] ; [88.9 30.1],0
p6,1,0.117295,2.453079,[11 40] ; [39 77],[15.26946108 35.73053892] ; [34.73053892 81.26946108],0
p12,1,0.148826,2.084243,[ 1 50] ; [  9 108],[ 3.03571429 47.96428571] ; [  6.96428571 110.03571429],0
p2,1,0.156186,2.010767,[35 16] ; [93 25],[38.62721893 12.37278107] ; [89.37278107 28.62721893],0
n1,1,0.165985,1.918837,[ 6 16] ; [13 15],[ 8.36 13.64] ; [10.64 17.36],0
p5,1,0.181259,1.78727,[ 3 48] ; [ 15 102],[ 5.46428571 45.53571429] ; [ 12.53571429 104.46428571],0
s7,1,0.20107,1.634583,[15 34] ; [45 64],[18.60759494 30.39240506] ; [41.39240506 67.60759494],0
a2,1,0.231465,1.431838,[ 2 49] ; [ 11 108],[ 3.9 47.1] ; [  9.1 109.9],0
b1,1,0.260709,1.26499,[24 27] ; [45 74],[20.7 30.3] ; [48.3 70.7],0
p4,1,0.261652,1.259996,[22 29] ; [62 56],[25.34911243 25.65088757] ; [58.65088757 59.34911243],0
b3,1,0.283433,1.150553,[ 4 19] ; [22 55],[ 5.98 17.02] ; [20.02 56.98],0
b2,1,0.283433,1.150553,[ 4 19] ; [22 55],[ 5.98 17.02] ; [20.02 56.98],0
a8,1,0.425086,0.636212,[ 4 46] ; [13 93],[ 5.44871795 44.55128205] ; [11.55128205 94.44871795],0
a3,1,0.431087,0.619894,[23 28] ; [61 57],[25.34911243 25.65088757] ; [58.65088757 59.34911243],0
u3,1,0.446802,0.578752,[15 13] ; [26 32],[13.34883721 14.65116279] ; [27.65116279 30.34883721],0
p7,1,0.47072,0.520285,[28 23] ; [70 45],[30.10843373 20.89156627] ; [67.89156627 47.10843373],0
p10,1,0.488804,0.479157,[34 16] ; [85 31],[35.84337349 14.15662651] ; [83.15662651 32.84337349],0
a1,1,0.534681,0.385488,[ 1 50] ; [  1 118],[ 0.6 50.4] ; [  1.4 117.6],0
p9,1,0.536772,0.381555,[36 14] ; [88 27],[37.57575758 12.42424242] ; [86.42424242 28.57575758],0
u2,1,0.547177,0.362398,[14 14] ; [25 33],[12.69767442 15.30232558] ; [26.30232558 31.69767442],0
s4,1,0.627639,0.235277,[ 8 43] ; [22 95],[ 9.10714286 41.89285714] ; [20.89285714 96.10714286],0
a7,1,0.658966,0.194782,[28 22] ; [71 48],[29.28994083 20.71005917] ; [69.71005917 49.28994083],0
s2,1,0.676949,0.17358,[19 32] ; [39 76],[17.81927711 33.18072289] ; [40.18072289 74.81927711],0
r3,1,0.710017,0.13826,[46  5] ; [105  14],[45.3  5.7] ; [105.7  13.3],0
s1,1,0.719121,0.129336,[ 2 49] ; [  6 109],[ 2.45783133 48.54216867] ; [  5.54216867 109.45783133],0
s8,1,0.721882,0.126697,[16 35] ; [40 77],[17. 34.] ; [39. 78.],0
d2,1,0.728956,0.120072,[12 39] ; [31 88],[12.9 38.1] ; [30.1 88.9],0
v2,1,0.774696,0.081932,[20 29] ; [48 63],[20.825 28.175] ; [47.175 63.825],0
n3,1,0.8152,0.054627,[20  3] ; [22  4],[19.71428571  3.28571429] ; [22.28571429  3.71428571],0
n2,1,0.965365,0.001886,[19  4] ; [23  5],[18.94117647  4.05882353] ; [23.05882353  4.94117647],0
d5,1,0.979253,0.000676,[23 27] ; [55 64],[23.07692308 26.92307692] ; [54.92307692 64.07692308],0
