Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,40.49933,[41 59] ; [190  58],[66.37931034 33.62068966] ; [164.62068966  83.37931034],1
d4,1,0.193633,1.689755,[74 26] ; [200  49],[78.51002865 21.48997135] ; [195.48997135  53.51002865],0
p1,1,0.25307,1.306276,[11 89] ; [ 18 230],[ 8.33333333 91.66666667] ; [ 20.66666667 227.33333333],0
p5,1,0.26569,1.238862,[15 84] ; [ 27 222],[11.94827586 87.05172414] ; [ 30.05172414 218.94827586],0
n4,1,0.28234,1.155794,[79 21] ; [183  66],[75.07163324 24.92836676] ; [186.92836676  62.07163324],0
p11,1,0.30265,1.06248,[82 18] ; [215  34],[85.10028653 14.89971347] ; [211.89971347  37.10028653],0
v1,1,0.304021,1.056472,[46 52] ; [129 114],[50.29325513 47.70674487] ; [124.70674487 118.29325513],0
n2,1,0.312689,1.019285,[16 10] ; [35 13],[17.91891892  8.08108108] ; [33.08108108 14.91891892],0
u2,1,0.323793,0.973564,[17 17] ; [48 32],[19.38596491 14.61403509] ; [45.61403509 34.38596491],0
p7,1,0.339163,0.913593,[58 39] ; [160  85],[61.83040936 35.16959064] ; [156.16959064  88.83040936],0
r2,1,0.356385,0.850593,[87 10] ; [229  18],[89.10465116  7.89534884] ; [226.89534884  20.10465116],0
p4,1,0.381328,0.766417,[52 46] ; [145 104],[55.63688761 42.36311239] ; [141.36311239 107.63688761],0
a5,1,0.396806,0.717983,[69 31] ; [183  66],[72.20630372 27.79369628] ; [179.79369628  69.20630372],0
p2,1,0.510061,0.433942,[81 17] ; [212  36],[82.98843931 15.01156069] ; [210.01156069  37.98843931],0
a1,1,0.539167,0.377086,[ 2 98] ; [  8 241],[ 2.86532951 97.13467049] ; [  7.13467049 241.86532951],0
p12,1,0.542742,0.370482,[ 4 95] ; [ 14 234],[ 5.13544669 93.86455331] ; [ 12.86455331 235.13544669],0
p6,1,0.555821,0.346991,[27 71] ; [ 76 171],[29.25797101 68.74202899] ; [ 73.74202899 173.25797101],0
a3,1,0.69896,0.149556,[66 34] ; [169  79],[67.52873563 32.47126437] ; [167.47126437  80.52873563],0
a4,1,0.714288,0.134031,[39 61] ; [102 146],[40.51724138 59.48275862] ; [100.48275862 147.51724138],0
s7,1,0.717492,0.130909,[30 67] ; [ 68 167],[28.63253012 68.36746988] ; [ 69.36746988 165.63253012],0
p8,1,0.738303,0.111624,[55 45] ; [139 105],[56.39534884 43.60465116] ; [137.60465116 106.39534884],0
p3,1,0.772697,0.083434,[48 51] ; [125 124],[49.21551724 49.78448276] ; [123.78448276 125.21551724],0
s8,1,0.817479,0.053263,[27 73] ; [ 70 178],[27.87356322 72.12643678] ; [ 69.12643678 178.87356322],0
n1,1,0.822025,0.050598,[ 8 18] ; [16 32],[ 8.43243243 17.56756757] ; [15.56756757 32.43243243],0
p9,1,0.857781,0.032112,[92  7] ; [230  19],[91.60344828  7.39655172] ; [230.39655172  18.60344828],0
n6,1,0.877002,0.023954,[85 15] ; [210  39],[84.52722063 15.47277937] ; [210.47277937  38.52722063],0
s6,1,0.989397,0.000177,[47 50] ; [119 127],[46.94460641 50.05539359] ; [119.05539359 126.94460641],0
b4,1,0.995047,3.9e-05,[59 41] ; [147 102],[59.02578797 40.97421203] ; [146.97421203 102.02578797],0
