Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,83.512405,[24 66] ; [187  45],[58.97515528 31.02484472] ; [152.02484472  79.97515528],1
a5,1,4.1e-05,16.822708,[48 43] ; [178  56],[63.28 27.72] ; [162.72  71.28],1
a4,1,0.000522,12.037037,[28 63] ; [122 112],[42. 49.] ; [108. 126.],1
n6,1,0.000659,11.600968,[60 31] ; [194  39],[71.33950617 19.66049383] ; [182.66049383  50.33950617],1
p11,1,0.000763,11.328727,[47 44] ; [167  67],[59.92 31.08] ; [154.08  79.92],1
a8,1,0.003942,8.310566,[ 4 85] ; [ 35 173],[11.68686869 77.31313131] ; [ 27.31313131 180.68686869],0
p6,1,0.004126,8.227588,[11 78] ; [ 64 169],[20.72981366 68.27018634] ; [ 54.27018634 178.72981366],0
s4,1,0.007607,7.123683,[24 67] ; [ 32 199],[15.82608696 75.17391304] ; [ 40.17391304 190.82608696],0
a2,1,0.011047,6.457804,[18 73] ; [ 80 154],[27.44 63.56] ; [ 70.56 163.44],0
d2,1,0.011334,6.412219,[34 57] ; [123 109],[44.23219814 46.76780186] ; [112.76780186 119.23219814],0
r4,1,0.011621,6.36782,[71 20] ; [208  26],[78.12 12.88] ; [200.88  33.12],0
u1,1,0.015663,5.840373,[13 78] ; [ 63 171],[21.28 69.72] ; [ 54.72 179.28],0
s8,1,0.016847,5.712293,[24 67] ; [ 95 139],[33.32 57.68] ; [ 85.68 148.32],0
s7,1,0.018268,5.570226,[27 60] ; [102 121],[36.20322581 50.79677419] ; [ 92.79677419 130.20322581],0
n1,1,0.022572,5.201146,[ 9 32] ; [24 30],[14.24210526 26.75789474] ; [18.75789474 35.24210526],0
p4,1,0.02525,5.006629,[32 59] ; [114 119],[41.00617284 49.99382716] ; [104.99382716 128.00617284],0
p3,1,0.039461,4.240915,[24 66] ; [ 91 143],[31.94444444 58.05555556] ; [ 83.05555556 150.94444444],0
v3,1,0.048887,3.879223,[22 65] ; [ 83 141],[29.37299035 57.62700965] ; [ 75.62700965 148.37299035],0
v2,1,0.063729,3.437582,[39 45] ; [131  94],[46.21359223 37.78640777] ; [123.78640777 101.21359223],0
