Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,79.47611,[12 37] ; [112  10],[35.53216374 13.46783626] ; [88.46783626 33.53216374],1
s6,1,4e-06,21.363476,[34 14] ; [115   5],[42.57142857  5.42857143] ; [106.42857143  13.57142857],1
s7,1,6e-06,20.338144,[19 27] ; [92 26],[31.13414634 14.86585366] ; [79.86585366 38.13414634],1
s8,1,0.000168,14.162422,[20 29] ; [86 34],[30.73372781 18.26627219] ; [75.26627219 44.73372781],1
v3,1,0.03102,4.651847,[19 30] ; [69 52],[25.36470588 23.63529412] ; [62.63529412 58.36470588],0
r2,1,0.03605,4.39475,[45  4] ; [120   2],[47.28070175  1.71929825] ; [117.71929825   4.28070175],0
n2,1,0.059329,3.556034,[8 3] ; [21  1],[9.66666667 1.33333333] ; [19.33333333  2.66666667],0
v1,1,0.080028,3.064324,[28 21] ; [86 35],[32.85882353 16.14117647] ; [81.14117647 39.85882353],0
b1,1,0.206486,1.595895,[15 34] ; [50 72],[18.62573099 30.37426901] ; [46.37426901 75.62573099],0
p2,1,0.226206,1.464562,[43  6] ; [113   8],[44.96470588  4.03529412] ; [111.03529412   9.96470588],0
d1,1,0.227232,1.458107,[29 20] ; [84 38],[32.38011696 16.61988304] ; [80.61988304 41.38011696],0
a3,1,0.310066,1.030393,[34 15] ; [93 28],[36.60588235 12.39411765] ; [90.39411765 30.60588235],0
d4,1,0.321451,0.983034,[40  9] ; [105  15],[42.04142012  6.95857988] ; [102.95857988  17.04142012],0
u2,1,0.340023,0.910345,[9 6] ; [13 16],[7.5 7.5] ; [14.5 14.5],0
a8,1,0.340384,0.908986,[ 9 36] ; [16 99],[ 7.03125 37.96875] ; [17.96875 97.03125],0
a5,1,0.346791,0.885163,[42  7] ; [97 25],[39.83040936  9.16959064] ; [99.16959064 22.83040936],0
d3,1,0.353052,0.862455,[33 16] ; [90 31],[35.45294118 13.54705882] ; [87.54705882 33.45294118],0
p10,1,0.420396,0.649208,[47  2] ; [112   9],[45.82941176  3.17058824] ; [113.17058824   7.82941176],0
p12,1,0.482112,0.494082,[ 6 43] ; [ 20 101],[ 7.49411765 41.50588235] ; [ 18.50588235 102.49411765],0
b5,1,0.482832,0.49246,[20 29] ; [57 65],[22.06432749 26.93567251] ; [54.93567251 67.06432749],0
n3,1,0.490691,0.475011,[8 2] ; [15  7],[7.1875 2.8125] ; [15.8125  6.1875],0
