Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,70.052035,[308  61] ; [47 61],[274.62264151  94.37735849] ; [80.37735849 27.62264151],1
n6,1,0.0,25.696522,[324  46] ; [72 36],[306.52719665  63.47280335] ; [89.47280335 18.52719665],1
a5,1,6.4e-05,15.994252,[278  93] ; [60 49],[261.24583333 109.75416667] ; [76.75416667 32.24583333],1
d1,1,0.000129,14.656652,[220 151] ; [42 67],[202.50416667 168.49583333] ; [59.49583333 49.50416667],1
p3,1,0.000157,14.286219,[184 185] ; [32 77],[166.74476987 202.25523013] ; [49.25523013 59.74476987],1
p4,1,0.000279,13.209129,[227 143] ; [45 63],[210.54393305 159.45606695] ; [61.45606695 46.54393305],1
d5,1,0.000304,13.046306,[305  66] ; [72 37],[291.38958333  79.61041667] ; [85.61041667 23.38958333],1
d2,1,0.000331,12.884378,[181 190] ; [32 77],[164.63125 206.36875] ; [48.36875 60.63125],1
v3,1,0.000463,12.257522,[148 211] ; [23 80],[132.87662338 226.12337662] ; [38.12337662 64.87662338],1
s7,1,0.000716,11.446673,[157 196] ; [28 79],[141.9673913 211.0326087] ; [43.0326087 63.9673913],1
p10,1,0.001444,10.149303,[316  50] ; [80 29],[305.12842105  60.87157895] ; [90.87157895 18.12842105],0
r2,1,0.001466,10.121492,[345  20] ; [93 16],[337.27848101  27.72151899] ; [100.72151899   8.27848101],0
a4,1,0.003293,8.637497,[163 206] ; [31 78],[149.76150628 219.23849372] ; [44.23849372 64.76150628],0
s3,1,0.003346,8.60869,[188 179] ; [38 70],[174.61473684 192.38526316] ; [51.38526316 56.61473684],0
a2,1,0.003839,8.358505,[ 84 287] ; [11 98],[ 73.42708333 297.57291667] ; [21.57291667 87.42708333],0
r3,1,0.00495,7.897687,[361   9] ; [100   9],[356.0960334  13.9039666] ; [104.9039666   4.0960334],0
s6,1,0.005177,7.816471,[220 149] ; [48 60],[207.32075472 161.67924528] ; [60.67924528 47.32075472],0
s8,1,0.005309,7.770972,[153 217] ; [29 80],[140.58455115 229.41544885] ; [41.41544885 67.58455115],0
r1,1,0.005532,7.696748,[295  75] ; [73 36],[284.25887265  85.74112735] ; [83.74112735 25.25887265],0
s2,1,0.020437,5.374138,[151 217] ; [31 77],[140.70588235 227.29411765] ; [41.29411765 66.70588235],0
r4,1,0.022445,5.210967,[333  38] ; [89 20],[326.17083333  44.82916667] ; [95.82916667 13.17083333],0
a3,1,0.030457,4.683325,[262 109] ; [65 44],[252.74375 118.25625] ; [74.25625 34.74375],0
d4,1,0.031117,4.646507,[301  70] ; [78 31],[292.93541667  78.06458333] ; [86.06458333 22.93541667],0
p1,1,0.036571,4.370267,[ 27 342] ; [  2 106],[ 22.43396226 346.56603774] ; [  6.56603774 101.43396226],0
u1,1,0.038367,4.288657,[ 60 311] ; [  9 100],[ 53.33125 317.66875] ; [15.66875 93.33125],0
p12,1,0.040346,4.203257,[ 26 340] ; [  2 107],[ 21.57473684 344.42526316] ; [  6.42526316 102.57473684],0
p6,1,0.054114,3.709166,[121 244] ; [25 82],[112.90254237 252.09745763] ; [33.09745763 73.90254237],0
v2,1,0.063137,3.453013,[205 149] ; [49 54],[196.75273523 157.24726477] ; [57.24726477 45.75273523],0
v1,1,0.067602,3.340303,[191 166] ; [46 60],[182.74082073 174.25917927] ; [54.25917927 51.74082073],0
v4,1,0.069556,3.293465,[352  17] ; [99 10],[348.15690377  20.84309623] ; [102.84309623   6.15690377],0
a8,1,0.080746,3.049813,[ 54 284] ; [ 9 91],[ 48.61643836 289.38356164] ; [14.38356164 85.61643836],0
a6,1,0.106909,2.599332,[268 103] ; [70 39],[261.24583333 109.75416667] ; [76.75416667 32.24583333],0
p9,1,0.123036,2.378244,[319  49] ; [88 21],[313.99580713  54.00419287] ; [93.00419287 15.99580713],0
a1,1,0.131884,2.270182,[ 14 357] ; [  1 108],[ 11.59375 359.40625] ; [  3.40625 105.59375],0
p2,1,0.134431,2.240573,[315  53] ; [86 22],[310.01680672  57.98319328] ; [90.98319328 17.01680672],0
b3,1,0.173806,1.849807,[ 88 155] ; [14 39],[ 83.73648649 159.26351351] ; [18.26351351 34.73648649],0
b2,1,0.173806,1.849807,[ 88 155] ; [14 39],[ 83.73648649 159.26351351] ; [18.26351351 34.73648649],0
n2,1,0.186745,1.743112,[46 22] ; [28  7],[48.85436893 19.14563107] ; [25.14563107  9.85436893],0
s4,1,0.207744,1.587079,[ 38 330] ; [16 93],[ 41.66037736 326.33962264] ; [12.33962264 96.66037736],0
a7,1,0.278967,1.172114,[274  96] ; [75 34],[269.58246347 100.41753653] ; [79.41753653 29.58246347],0
u4,1,0.332348,0.939729,[  9 362] ; [  1 108],[  7.72916667 363.27083333] ; [  2.27083333 106.72916667],0
p8,1,0.333812,0.934051,[189 174] ; [51 58],[184.57627119 178.42372881] ; [55.42372881 53.57627119],0
s1,1,0.393899,0.726873,[  8 358] ; [  1 108],[  6.93473684 359.06526316] ; [  2.06526316 106.93473684],0
n1,1,0.399602,0.709523,[23 45] ; [ 9 26],[21.12621359 46.87378641] ; [10.87378641 24.12621359],0
p7,1,0.410246,0.678087,[227 136] ; [61 44],[223.38461538 139.61538462] ; [64.61538462 40.38461538],0
b4,1,0.568078,0.325909,[219 152] ; [61 48],[216.41666667 154.58333333] ; [63.58333333 45.41666667],0
u3,1,0.650375,0.205427,[57 51] ; [25 19],[58.26315789 49.73684211] ; [23.73684211 20.26315789],0
p5,1,0.679254,0.170967,[ 20 348] ; [  7 101],[ 20.87394958 347.12605042] ; [  6.12605042 101.87394958],0
n3,1,0.758545,0.09449,[51 17] ; [26 10],[50.34615385 17.65384615] ; [26.65384615  9.34615385],0
b5,1,0.800135,0.064097,[233 138] ; [67 42],[231.875 139.125] ; [68.125 40.875],0
u2,1,0.843131,0.039161,[65 44] ; [27 17],[65.54248366 43.45751634] ; [26.45751634 17.54248366],0
d3,1,0.851751,0.034926,[252 119] ; [73 36],[251.19791667 119.80208333] ; [73.80208333 35.19791667],0
b1,1,0.94836,0.004195,[134 237] ; [39 70],[133.71458333 237.28541667] ; [39.28541667 69.71458333],0
