Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,102.67139,[273   4] ; [22 18],[257.77602524  19.22397476] ; [37.22397476  2.77602524],1
v4,1,0.0,70.096402,[274   3] ; [28 13],[263.06289308  13.93710692] ; [38.93710692  2.06289308],1
r2,1,0.0,63.833005,[262  13] ; [22 18],[247.93650794  27.06349206] ; [36.06349206  3.93650794],1
r1,1,0.0,52.20163,[230  47] ; [13 28],[211.66981132  65.33018868] ; [31.33018868  9.66981132],1
a6,1,2e-06,22.879263,[204  73] ; [15 26],[190.76415094  86.23584906] ; [28.23584906 12.76415094],1
d5,1,3.9e-05,16.906748,[235  41] ; [24 17],[225.50157729  50.49842271] ; [33.49842271  7.50157729],1
p9,1,6.5e-05,15.938064,[266  11] ; [32  8],[260.39747634  16.60252366] ; [37.60252366  2.39747634],1
v2,1,0.000379,12.635215,[164 104] ; [13 28],[153.51456311 114.48543689] ; [23.48543689 17.51456311],1
s6,1,0.000419,12.447471,[140 132] ; [ 9 32],[129.48242812 142.51757188] ; [19.51757188 21.48242812],1
p11,1,0.000631,11.680826,[236  41] ; [26 15],[228.22012579  48.77987421] ; [33.77987421  7.22012579],1
n4,1,0.001015,10.799091,[215  62] ; [22 19],[206.44339623  70.55660377] ; [30.55660377 10.44339623],0
p3,1,0.001051,10.736081,[146 131] ; [10 30],[136.31545741 140.68454259] ; [19.68454259 20.31545741],0
p7,1,0.001657,9.89547,[184  91] ; [16 23],[175.15923567  99.84076433] ; [24.84076433 14.15923567],0
a7,1,0.002033,9.519931,[211  65] ; [22 19],[202.86435331  73.13564669] ; [30.13564669 10.86435331],0
d1,1,0.002394,9.219976,[158 119] ; [13 28],[148.95283019 128.04716981] ; [22.04716981 18.95283019],0
p2,1,0.006301,7.462259,[239  38] ; [27 12],[233.17088608  43.82911392] ; [32.82911392  6.17088608],0
n6,1,0.007692,7.103769,[244  33] ; [29 11],[238.55205047  38.44794953] ; [34.44794953  5.55205047],0
a5,1,0.009933,6.64696,[214  63] ; [24 17],[207.31446541  69.68553459] ; [30.68553459 10.31446541],0
b1,1,0.01073,6.509497,[ 86 191] ; [21 20],[ 93.20440252 183.79559748] ; [13.79559748 27.20440252],0
d4,1,0.013607,6.088375,[228  49] ; [27 14],[222.12264151  54.87735849] ; [32.87735849  8.12264151],0
d3,1,0.013851,6.056982,[192  84] ; [20 20],[185.16455696  90.83544304] ; [26.83544304 13.16455696],0
s5,1,0.015577,5.850059,[ 74 197] ; [ 4 37],[ 67.75 203.25] ; [10.25 30.75],0
s1,1,0.017343,5.66131,[  4 271] ; [ 3 38],[  6.09177215 268.90822785] ; [ 0.90822785 40.09177215],0
v3,1,0.02254,5.20358,[109 160] ; [ 9 32],[102.39354839 166.60645161] ; [15.60645161 25.39354839],0
p8,1,0.03263,4.565109,[161 111] ; [17 24],[154.68370607 117.31629393] ; [23.31629393 17.68370607],0
p4,1,0.039175,4.253262,[172 105] ; [18 22],[166.02523659 110.97476341] ; [23.97476341 16.02523659],0
a8,1,0.06333,3.447966,[ 31 213] ; [ 1 38],[ 27.59010601 216.40989399] ; [ 4.40989399 34.59010601],0
p6,1,0.085034,2.96595,[100 175] ; [ 9 31],[ 95.15873016 179.84126984] ; [13.84126984 26.15873016],0
a2,1,0.091637,2.845373,[ 58 219] ; [ 4 37],[ 54.00628931 222.99371069] ; [ 7.99371069 33.00628931],0
v1,1,0.094905,2.789145,[155 119] ; [17 23],[150.08917197 123.91082803] ; [21.91082803 18.08917197],0
b5,1,0.114008,2.497766,[171 106] ; [20 21],[166.37421384 110.62578616] ; [24.62578616 16.37421384],0
a4,1,0.131085,2.279607,[122 154] ; [13 28],[117.53943218 158.46056782] ; [17.46056782 23.53943218],0
u1,1,0.136106,2.221439,[ 45 232] ; [ 3 38],[ 41.81132075 235.18867925] ; [ 6.18867925 34.81132075],0
n3,1,0.140621,2.171156,[38 14] ; [11  9],[35.38888889 16.61111111] ; [13.61111111  6.38888889],0
s8,1,0.190967,1.710141,[ 81 195] ; [ 8 33],[ 77.48895899 198.51104101] ; [11.51104101 29.48895899],0
a1,1,0.263237,1.251655,[ 10 267] ; [ 3 38],[ 11.32389937 265.67610063] ; [ 1.67610063 39.32389937],0
u3,1,0.276912,1.182184,[48 39] ; [6 9],[46.05882353 40.94117647] ; [7.94117647 7.05882353],0
s4,1,0.332661,0.938511,[ 32 241] ; [ 7 34],[ 33.90764331 239.09235669] ; [ 5.09235669 35.90764331],0
u2,1,0.342549,0.900869,[52 35] ; [7 8],[50.32352941 36.67647059] ; [8.67647059 6.32352941],0
b4,1,0.345784,0.888869,[154 123] ; [26 15],[156.79245283 120.20754717] ; [23.20754717 17.79245283],0
p12,1,0.389917,0.739201,[ 16 261] ; [ 1 39],[ 14.85488959 262.14511041] ; [ 2.14511041 37.85488959],0
d2,1,0.42961,0.623877,[119 157] ; [15 26],[116.66876972 159.33123028] ; [17.33123028 23.66876972],0
b2,1,0.441266,0.592988,[63 93] ; [ 7 15],[61.34831461 94.65168539] ; [ 8.65168539 13.34831461],0
b3,1,0.441266,0.592988,[63 93] ; [ 7 15],[61.34831461 94.65168539] ; [ 8.65168539 13.34831461],0
n1,1,0.469884,0.522248,[14 39] ; [ 7 13],[15.24657534 37.75342466] ; [ 5.75342466 14.24657534],0
a3,1,0.486575,0.484092,[190  86] ; [26 15],[188.06309148  87.93690852] ; [27.93690852 13.06309148],0
s7,1,0.552823,0.352284,[ 84 177] ; [11 29],[ 82.37541528 178.62458472] ; [12.62458472 27.37541528],0
n2,1,0.638578,0.220607,[34 19] ; [14  6],[34.84931507 18.15068493] ; [13.15068493  6.84931507],0
p1,1,0.69239,0.15651,[ 22 255] ; [ 4 37],[ 22.64779874 254.35220126] ; [ 3.35220126 37.64779874],0
n5,1,0.693825,0.154976,[209  66] ; [30 11],[207.99050633  67.00949367] ; [31.00949367  9.99050633],0
s2,1,0.868637,0.027354,[ 43 232] ; [ 6 35],[ 42.64240506 232.35759494] ; [ 6.35759494 34.64240506],0
p5,1,0.967606,0.001649,[ 34 243] ; [ 5 35],[ 34.07886435 242.92113565] ; [ 4.92113565 35.07886435],0
