Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,82.632382,[333  26] ; [40 36],[307.83218391  51.16781609] ; [65.16781609 10.83218391],1
p9,1,0.0,50.790498,[337  24] ; [49 27],[318.86956522  42.13043478] ; [67.13043478  8.86956522],1
p8,1,2.1e-05,18.129177,[250 109] ; [34 43],[233.8440367 125.1559633] ; [50.1559633 26.8440367],1
n5,1,0.000201,13.824277,[296  65] ; [47 28],[283.99770642  77.00229358] ; [59.00229358 15.99770642],1
b1,1,0.001326,10.305914,[144 218] ; [46 31],[156.67425968 205.32574032] ; [33.32574032 43.67425968],0
n6,1,0.001452,10.138729,[324  38] ; [57 18],[315.61098398  46.38901602] ; [65.38901602  9.61098398],0
n4,1,0.001797,9.745709,[307  55] ; [53 23],[297.53424658  64.46575342] ; [62.46575342 13.53424658],0
p7,1,0.003339,8.612423,[283  74] ; [49 28],[273.09677419  83.90322581] ; [58.90322581 18.09677419],0
v4,1,0.011356,6.408663,[354   8] ; [71  6],[350.45558087  11.54441913] ; [74.54441913  2.45558087],0
p2,1,0.013351,6.122029,[322  38] ; [61 16],[315.51487414  44.48512586] ; [67.48512586  9.51487414],0
b5,1,0.020386,5.378573,[197 165] ; [53 24],[206.15034169 155.84965831] ; [43.84965831 33.15034169],0
a6,1,0.028155,4.818565,[257 104] ; [45 32],[248.9086758 112.0913242] ; [53.0913242 23.9086758],0
a5,1,0.053447,3.729902,[290  72] ; [54 23],[283.66287016  78.33712984] ; [60.33712984 16.66287016],0
a3,1,0.059393,3.554258,[275  86] ; [50 26],[268.47826087  92.52173913] ; [56.52173913 19.47826087],0
v3,1,0.075152,3.16674,[167 184] ; [26 46],[160.14893617 190.85106383] ; [32.85106383 39.14893617],0
b3,1,0.076195,3.144259,[104 137] ; [12 30],[ 98.7844523 142.2155477] ; [17.2155477 24.7844523],0
b2,1,0.076195,3.144259,[104 137] ; [12 30],[ 98.7844523 142.2155477] ; [17.2155477 24.7844523],0
n1,1,0.081105,3.042627,[17 32] ; [11  8],[20.17647059 28.82352941] ; [ 7.82352941 11.17647059],0
p12,1,0.091817,2.842224,[ 42 317] ; [ 4 73],[ 37.87614679 321.12385321] ; [ 8.12385321 68.87614679],0
p4,1,0.092914,2.823145,[298  64] ; [57 20],[292.73348519  69.26651481] ; [62.26651481 14.73348519],0
v1,1,0.107648,2.588419,[219 131] ; [40 36],[212.79342723 137.20657277] ; [46.20657277 29.79342723],0
v2,1,0.109216,2.56553,[222 129] ; [40 35],[215.87323944 135.12676056] ; [46.12676056 28.87323944],0
p5,1,0.143232,2.142887,[ 67 292] ; [ 9 68],[ 62.57798165 296.42201835] ; [13.42201835 63.57798165],0
s4,1,0.153314,2.038968,[ 60 298] ; [18 58],[ 64.34101382 293.65898618] ; [13.65898618 62.34101382],0
r4,1,0.156736,2.005435,[344  18] ; [70  7],[341.38496583  20.61503417] ; [72.61503417  4.38496583],0
r1,1,0.204981,1.606527,[298  62] ; [59 18],[294.09610984  65.90389016] ; [62.90389016 14.09610984],0
s8,1,0.222627,1.487356,[194 167] ; [35 41],[189.17391304 171.82608696] ; [39.82608696 36.17391304],0
u2,1,0.248637,1.330945,[53 34] ; [12 13],[50.49107143 36.50892857] ; [14.50892857 10.49107143],0
