Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,27.572537,[71 73] ; [ 25 106],[50.26909091 93.73090909] ; [45.73090909 85.26909091],1
v1,1,0.000117,14.845233,[89 53] ; [52 80],[73.0729927 68.9270073] ; [67.9270073 64.0729927],1
r3,1,0.009515,6.723422,[143   3] ; [120  12],[138.12230216   7.87769784] ; [124.87769784   7.12230216],0
d3,1,0.012379,6.2558,[114  34] ; [83 48],[104.50179211  43.49820789] ; [92.49820789 38.50179211],0
b1,1,0.014071,6.029218,[ 40 108] ; [54 78],[49.68571429 98.31428571] ; [44.31428571 87.68571429],0
n1,1,0.014516,5.974239,[ 8 28] ; [21 22],[13.21518987 22.78481013] ; [15.78481013 27.21518987],0
s7,1,0.016948,5.701707,[90 56] ; [61 68],[80.16727273 65.83272727] ; [70.83272727 58.16727273],0
d1,1,0.026577,4.918055,[88 60] ; [61 71],[78.75714286 69.24285714] ; [70.24285714 61.75714286],0
a1,1,0.030638,4.673113,[ 10 138] ; [  2 130],[  6.34285714 141.65714286] ; [  5.65714286 126.34285714],0
r1,1,0.042531,4.113962,[127  21] ; [100  31],[120.41577061  27.58422939] ; [106.58422939  24.41577061],0
d4,1,0.042531,4.113962,[127  21] ; [100  31],[120.41577061  27.58422939] ; [106.58422939  24.41577061],0
s1,1,0.052097,3.772649,[  3 140] ; [  9 121],[  6.28571429 136.71428571] ; [  5.71428571 124.28571429],0
p1,1,0.059726,3.544974,[  4 144] ; [ 10 121],[  7.4265233 140.5734767] ; [  6.5734767 124.4265233],0
d5,1,0.064315,3.422473,[123  25] ; [97 34],[116.70250896  31.29749104] ; [103.29749104  27.70250896],0
a7,1,0.07241,3.227529,[117  31] ; [92 40],[110.47142857  37.52857143] ; [98.52857143 33.47142857],0
s2,1,0.091944,2.839999,[99 48] ; [76 56],[92.20430108 54.79569892] ; [82.79569892 49.20430108],0
a5,1,0.094528,2.795523,[110  38] ; [86 46],[103.6  44.4] ; [92.4 39.6],0
u1,1,0.118715,2.434187,[ 28 120] ; [ 16 116],[ 23.25714286 124.74285714] ; [ 20.74285714 111.25714286],0
a6,1,0.13464,2.238178,[103  45] ; [80 51],[97.07526882 50.92473118] ; [85.92473118 45.07526882],0
r4,1,0.167898,1.901614,[128  20] ; [121  11],[131.61428571  16.38571429] ; [117.38571429  14.61428571],0
