Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,1e-06,25.230251,[99 36] ; [11 27],[85.83815029 49.16184971] ; [24.16184971 13.83815029],1
p9,1,3.4e-05,17.161774,[113  20] ; [19 17],[103.8816568  29.1183432] ; [28.1183432  7.8816568],1
s1,1,0.000233,13.546118,[  1 133] ; [ 5 33],[  4.6744186 129.3255814] ; [ 1.3255814 36.6744186],1
p7,1,0.000974,10.876561,[76 52] ; [11 27],[67.08433735 60.91566265] ; [19.91566265 18.08433735],1
p10,1,0.00346,8.547693,[104  29] ; [20 17],[97.01176471 35.98823529] ; [26.98823529 10.01176471],0
r3,1,0.004102,8.237895,[128   6] ; [31  7],[123.87209302  10.12790698] ; [35.12790698  2.87209302],0
v4,1,0.004102,8.237895,[128   6] ; [31  7],[123.87209302  10.12790698] ; [35.12790698  2.87209302],0
s8,1,0.013403,6.11516,[50 85] ; [ 6 32],[43.69942197 91.30057803] ; [12.30057803 25.69942197],0
a6,1,0.025478,4.991081,[100  35] ; [21 17],[94.42196532 40.57803468] ; [26.57803468 11.42196532],0
r2,1,0.025792,4.969933,[123  11] ; [30  8],[119.19767442  14.80232558] ; [33.80232558  4.19767442],0
n2,1,0.027279,4.873054,[31 14] ; [ 6 10],[27.29508197 17.70491803] ; [9.70491803 6.29508197],0
n3,1,0.028101,4.821883,[34 12] ; [7 9],[30.41935484 15.58064516] ; [10.58064516  5.41935484],0
r4,1,0.036236,4.385985,[113  22] ; [26 12],[108.46820809  26.53179191] ; [30.53179191  7.46820809],0
s3,1,0.040993,4.176321,[71 63] ; [13 25],[65.44186047 68.55813953] ; [18.55813953 19.44186047],0
p3,1,0.046949,3.947226,[53 82] ; [ 8 29],[47.87790698 87.12209302] ; [13.12209302 23.87790698],0
p8,1,0.052912,3.746696,[67 66] ; [12 25],[61.80588235 71.19411765] ; [17.19411765 19.80588235],0
s6,1,0.061376,3.499817,[86 48] ; [18 20],[81.02325581 52.97674419] ; [22.97674419 15.02325581],0
d2,1,0.062884,3.459642,[42 93] ; [18 20],[46.82080925 88.17919075] ; [13.17919075 24.82080925],0
