Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s1,1,0.152839,2.043682,[1 2] ; [ 3 35],[0.29268293 2.70731707] ; [ 3.70731707 34.29268293],0
a2,1,0.245159,1.350682,[1 2] ; [ 4 34],[0.36585366 2.63414634] ; [ 4.63414634 33.36585366],0
p6,1,0.33931,0.913035,[1 1] ; [ 8 30],[0.45 1.55] ; [ 8.55 29.45],0
b1,1,0.35737,0.847115,[1 2] ; [23 15],[1.75609756 1.24390244] ; [22.24390244 15.75609756],0
p10,1,0.409217,0.681075,[2 1] ; [16 22],[1.31707317 1.68292683] ; [16.68292683 21.31707317],0
p11,1,0.409217,0.681075,[2 1] ; [16 22],[1.31707317 1.68292683] ; [16.68292683 21.31707317],0
r1,1,0.519718,0.414453,[1 2] ; [20 18],[1.53658537 1.46341463] ; [19.46341463 18.53658537],0
d1,1,0.519718,0.414453,[2 1] ; [18 20],[1.46341463 1.53658537] ; [18.53658537 19.46341463],0
a7,1,0.519718,0.414453,[1 2] ; [20 18],[1.53658537 1.46341463] ; [19.46341463 18.53658537],0
p9,1,0.578216,0.309127,[2 1] ; [19 19],[1.53658537 1.46341463] ; [19.46341463 18.53658537],0
r4,1,0.638839,0.220264,[1 2] ; [18 20],[1.3902439 1.6097561] ; [17.6097561 20.3902439],0
s3,1,0.638839,0.220264,[1 2] ; [18 20],[1.3902439 1.6097561] ; [17.6097561 20.3902439],0
a5,1,0.638839,0.220264,[2 1] ; [20 18],[1.6097561 1.3902439] ; [20.3902439 17.6097561],0
a6,1,0.638839,0.220264,[2 1] ; [20 18],[1.6097561 1.3902439] ; [20.3902439 17.6097561],0
v2,1,0.701599,0.146813,[1 2] ; [17 21],[1.31707317 1.68292683] ; [16.68292683 21.31707317],0
d3,1,0.701599,0.146813,[2 1] ; [21 17],[1.68292683 1.31707317] ; [21.31707317 16.68292683],0
p8,1,0.728904,0.12012,[1 2] ; [ 9 28],[0.75 2.25] ; [ 9.25 27.75],0
b4,1,0.766543,0.088149,[2 1] ; [22 16],[1.75609756 1.24390244] ; [22.24390244 15.75609756],0
d5,1,0.791701,0.06975,[2 1] ; [28 10],[2.19512195 0.80487805] ; [27.80487805 10.19512195],0
a3,1,0.833748,0.044057,[2 1] ; [23 15],[1.82926829 1.17073171] ; [23.17073171 14.82926829],0
s6,1,0.849286,0.036111,[1 2] ; [14 22],[1.15384615 1.84615385] ; [13.84615385 22.15384615],0
p2,1,0.884059,0.021265,[1 1] ; [17 21],[0.9 1.1] ; [17.1 20.9],0
p3,1,0.903319,0.014755,[1 2] ; [14 24],[1.09756098 1.90243902] ; [13.90243902 24.09756098],0
a4,1,0.949823,0.00396,[1 2] ; [13 24],[1.05 1.95] ; [12.95 24.05],0
r3,1,0.949873,0.003952,[2 1] ; [26 12],[2.04878049 0.95121951] ; [25.95121951 12.04878049],0
v1,1,0.949873,0.003952,[1 2] ; [12 26],[0.95121951 2.04878049] ; [12.04878049 25.95121951],0
n6,1,1.0,0.0,[1 1] ; [19 19],[1. 1.] ; [19. 19.],0
