Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,51.971764,[138  42] ; [26 59],[111.39622642  68.60377358] ; [52.60377358 32.39622642],1
d4,1,5e-06,20.913882,[152  28] ; [50 35],[137.20754717  42.79245283] ; [64.79245283 20.20754717],1
a6,1,6e-06,20.57454,[132  48] ; [38 47],[115.47169811  64.52830189] ; [54.52830189 30.47169811],1
r4,1,1.9e-05,18.279108,[148  32] ; [49 36],[133.81132075  46.18867925] ; [63.18867925 21.81132075],1
d5,1,2.1e-05,18.105998,[143  37] ; [46 39],[128.37735849  51.62264151] ; [60.62264151 24.37735849],1
d1,1,0.000428,12.406758,[101  79] ; [28 57],[87.62264151 92.37735849] ; [41.37735849 43.62264151],1
u1,1,0.000457,12.282522,[ 32 148] ; [ 2 83],[ 23.09433962 156.90566038] ; [10.90566038 74.09433962],1
r3,1,0.000805,11.228893,[161  18] ; [63 22],[151.87878788  27.12121212] ; [72.12121212 12.87878788],1
r1,1,0.001333,10.295649,[133  47] ; [46 39],[121.58490566  58.41509434] ; [57.41509434 27.58490566],0
b5,1,0.002937,8.846369,[125  55] ; [43 42],[114.11320755  65.88679245] ; [53.88679245 31.11320755],0
b1,1,0.005042,7.864309,[ 53 127] ; [40 45],[ 63.16981132 116.83018868] ; [29.83018868 55.16981132],0
a2,1,0.005265,7.786064,[ 43 137] ; [ 8 77],[ 34.64150943 145.35849057] ; [16.35849057 68.64150943],0
u3,1,0.006074,7.52818,[43 26] ; [11 22],[36.52941176 32.47058824] ; [17.47058824 15.52941176],0
v3,1,0.00651,7.403481,[ 63 112] ; [15 64],[ 53.74015748 121.25984252] ; [24.25984252 54.74015748],0
v4,1,0.008824,6.858129,[158  22] ; [63 21],[150.68181818  29.31818182] ; [70.31818182 13.68181818],0
p2,1,0.012143,6.289832,[118  62] ; [42 43],[108.67924528  71.32075472] ; [51.32075472 33.67924528],0
r2,1,0.016282,5.772206,[161  17] ; [67 17],[154.90076336  23.09923664] ; [73.09923664 10.90076336],0
v2,1,0.018195,5.57726,[84 88] ; [26 53],[75.37848606 96.62151394] ; [34.62151394 44.37848606],0
a5,1,0.024622,5.050275,[123  57] ; [46 39],[114.79245283  65.20754717] ; [54.20754717 30.79245283],0
p4,1,0.030509,4.680367,[ 49 130] ; [13 72],[ 42.03787879 136.96212121] ; [19.96212121 65.03787879],0
p10,1,0.034177,4.485829,[118  59] ; [44 39],[110.28461538  66.71538462] ; [51.71538462 31.28461538],0
b4,1,0.048852,3.880443,[118  62] ; [45 40],[110.71698113  69.28301887] ; [52.28301887 32.71698113],0
u2,1,0.056799,3.628458,[39 30] ; [12 21],[34.5 34.5] ; [16.5 16.5],0
s6,1,0.061897,3.48581,[95 83] ; [34 49],[87.97701149 90.02298851] ; [41.02298851 41.97701149],0
