Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,25.959248,[ 18 268] ; [16 40],[ 28.43274854 257.56725146] ; [ 5.56725146 50.43274854],1
p12,1,6e-06,20.55237,[ 22 263] ; [16 40],[ 31.75953079 253.24046921] ; [ 6.24046921 49.75953079],1
p4,1,2.5e-05,17.779325,[191  95] ; [53  3],[204.04678363  81.95321637] ; [39.95321637 16.04678363],1
p8,1,2.7e-05,17.651245,[169 113] ; [50  6],[182.71597633  99.28402367] ; [36.28402367 19.71597633],1
p3,1,3.2e-05,17.265812,[161 126] ; [48  8],[174.87755102 112.12244898] ; [34.12244898 21.87755102],1
s5,1,0.000674,11.559161,[112 162] ; [34 17],[123.08923077 150.91076923] ; [22.91076923 28.08923077],1
a1,1,0.000914,10.994305,[ 10 277] ; [ 8 48],[ 15.06122449 271.93877551] ; [ 2.93877551 53.06122449],1
b5,1,0.000926,10.969365,[181 106] ; [22 34],[169.85714286 117.14285714] ; [33.14285714 22.85714286],1
p6,1,0.001722,9.824949,[129 156] ; [37 17],[139.55752212 145.44247788] ; [26.44247788 27.55752212],0
s7,1,0.002065,9.4907,[201  74] ; [50  4],[209.80243161  65.19756839] ; [41.19756839 12.80243161],0
s1,1,0.003525,8.513649,[  7 274] ; [ 6 50],[ 10.83976261 270.16023739] ; [ 2.16023739 53.83976261],0
u4,1,0.007891,7.058116,[  6 281] ; [ 5 51],[  9.20408163 277.79591837] ; [ 1.79591837 54.20408163],0
v1,1,0.022399,5.214543,[167 111] ; [42 13],[174.48048048 103.51951952] ; [34.51951952 20.48048048],0
p7,1,0.025803,4.969181,[204  75] ; [48  7],[210.50299401  68.49700599] ; [41.49700599 13.50299401],0
v3,1,0.037878,4.310506,[127 151] ; [33 21],[133.97590361 144.02409639] ; [26.02409639 27.97590361],0
a2,1,0.047124,3.940967,[ 83 204] ; [ 9 47],[ 76.97959184 210.02040816] ; [15.02040816 40.97959184],0
a6,1,0.049618,3.854333,[197  89] ; [31 25],[190.66666667  95.33333333] ; [37.33333333 18.66666667],0
n5,1,0.064191,3.425647,[223  61] ; [50  6],[228.03529412  55.96470588] ; [44.96470588 11.03529412],0
