Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.001166,10.543491,[ 4 40] ; [4 3],[ 6.90196078 37.09803922] ; [1.09803922 5.90196078],0
r4,1,0.005,7.879325,[ 9 35] ; [5 2],[12.07843137 31.92156863] ; [1.92156863 5.07843137],0
v2,1,0.064059,3.429046,[10 33] ; [4 3],[12.04 30.96] ; [1.96 5.04],0
s6,1,0.091058,2.855561,[11 32] ; [4 3],[12.9 30.1] ; [2.1 4.9],0
r3,1,0.119622,2.422263,[24 20] ; [6 1],[25.88235294 18.11764706] ; [4.11764706 2.88235294],0
p12,1,0.134262,2.242525,[ 1 42] ; [1 6],[ 1.72 41.28] ; [0.28 6.72],0
s7,1,0.174359,1.845064,[ 5 36] ; [2 4],[ 6.10638298 34.89361702] ; [0.89361702 5.10638298],0
a5,1,0.201652,1.63037,[24 20] ; [2 5],[22.43137255 21.56862745] ; [3.56862745 3.43137255],0
n5,1,0.210493,1.568034,[27 17] ; [6 1],[28.47058824 15.52941176] ; [4.52941176 2.47058824],0
b4,1,0.210493,1.568034,[27 17] ; [6 1],[28.47058824 15.52941176] ; [4.52941176 2.47058824],0
n6,1,0.22144,1.495017,[20 23] ; [5 2],[21.5 21.5] ; [3.5 3.5],0
n4,1,0.249755,1.324675,[28 16] ; [6 1],[29.33333333 14.66666667] ; [4.66666667 2.33333333],0
d2,1,0.267224,1.23094,[22 21] ; [2 5],[20.64 22.36] ; [3.36 3.64],0
u2,1,0.28497,1.143235,[ 5 16] ; [2 2],[ 5.88 15.12] ; [1.12 2.88],0
d4,1,0.294211,1.100249,[29 15] ; [6 1],[30.19607843 13.80392157] ; [4.80392157 2.19607843],0
p4,1,0.325436,0.966975,[11 33] ; [3 4],[12.07843137 31.92156863] ; [1.92156863 5.07843137],0
a8,1,0.343765,0.896341,[ 6 36] ; [2 5],[ 6.85714286 35.14285714] ; [1.14285714 5.85714286],0
r2,1,0.348226,0.87991,[22 20] ; [5 2],[23.14285714 18.85714286] ; [3.85714286 3.14285714],0
u3,1,0.382677,0.762085,[ 2 19] ; [1 3],[ 2.52 18.48] ; [0.48 3.52],0
p7,1,0.400731,0.706131,[13 31] ; [1 6],[12.07843137 31.92156863] ; [1.92156863 5.07843137],0
d1,1,0.465668,0.532236,[19 25] ; [2 5],[18.11764706 25.88235294] ; [2.88235294 4.11764706],0
a6,1,0.490508,0.475412,[19 25] ; [4 3],[19.84313725 24.15686275] ; [3.15686275 3.84313725],0
p8,1,0.562705,0.335043,[ 8 34] ; [2 5],[ 8.57142857 33.42857143] ; [1.42857143 5.57142857],0
a7,1,0.564972,0.331169,[20 24] ; [4 3],[20.70588235 23.29411765] ; [3.29411765 3.70588235],0
a3,1,0.601596,0.272596,[23 20] ; [3 4],[22.36 20.64] ; [3.64 3.36],0
p3,1,0.613995,0.254398,[10 34] ; [1 6],[ 9.49019608 34.50980392] ; [1.50980392 5.49019608],0
s2,1,0.627691,0.235205,[ 9 35] ; [2 5],[ 9.49019608 34.50980392] ; [1.50980392 5.49019608],0
p2,1,0.658827,0.194952,[16 27] ; [2 5],[15.48 27.52] ; [2.52 4.48],0
a1,1,0.667701,0.184303,[ 4 40] ; [1 6],[ 4.31372549 39.68627451] ; [0.68627451 6.31372549],0
b1,1,0.725486,0.123297,[22 22] ; [4 3],[22.43137255 21.56862745] ; [3.56862745 3.43137255],0
b3,1,0.750709,0.100936,[12 16] ; [1 2],[11.74193548 16.25806452] ; [1.25806452 1.74193548],0
b2,1,0.750709,0.100936,[12 16] ; [1 2],[11.74193548 16.25806452] ; [1.25806452 1.74193548],0
p11,1,0.810501,0.057495,[21 23] ; [3 4],[20.70588235 23.29411765] ; [3.29411765 3.70588235],0
b5,1,0.810501,0.057495,[21 23] ; [3 4],[20.70588235 23.29411765] ; [3.29411765 3.70588235],0
p1,1,0.823629,0.049675,[ 5 39] ; [1 6],[ 5.17647059 38.82352941] ; [0.82352941 6.17647059],0
r1,1,0.831756,0.045135,[17 27] ; [3 4],[17.25490196 26.74509804] ; [2.74509804 4.25490196],0
d5,1,0.831756,0.045135,[27 17] ; [4 3],[26.74509804 17.25490196] ; [4.25490196 2.74509804],0
p6,1,0.85879,0.031654,[ 5 37] ; [1 6],[ 5.14285714 36.85714286] ; [0.85714286 6.14285714],0
p10,1,0.86785,0.027685,[17 26] ; [3 4],[17.2 25.8] ; [2.8 4.2],0
d3,1,0.897928,0.016456,[20 24] ; [3 4],[19.84313725 24.15686275] ; [3.15686275 3.84313725],0
p9,1,0.947628,0.004315,[19 24] ; [3 4],[18.92 24.08] ; [3.08 3.92],0
s3,1,0.960484,0.002455,[18 25] ; [3 4],[18.06 24.94] ; [2.94 4.06],0
