Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,3e-06,21.855294,[20 35] ; [80 28],[33.74233129 21.25766871] ; [66.25766871 41.74233129],1
r3,1,6e-06,20.520026,[38 19] ; [102   7],[48.07228916  8.92771084] ; [91.92771084 17.07228916],1
b1,1,0.000363,12.714734,[35 23] ; [35 75],[24.16666667 33.83333333] ; [45.83333333 64.16666667],1
p10,1,0.000775,11.301259,[22 34] ; [72 36],[32.09756098 23.90243902] ; [61.90243902 46.09756098],1
r4,1,0.002465,9.16627,[33 25] ; [87 23],[41.42857143 16.57142857] ; [78.57142857 31.42857143],0
p2,1,0.00345,8.552754,[32 26] ; [84 25],[40.28742515 17.71257485] ; [75.71257485 33.28742515],0
r2,1,0.004052,8.260284,[40 17] ; [97 13],[46.76047904 10.23952096] ; [90.23952096 19.76047904],0
v4,1,0.013322,6.125859,[43 14] ; [98 11],[48.41566265  8.58433735] ; [92.58433735 16.41566265],0
p8,1,0.015929,5.810648,[16 42] ; [51 58],[23.26946108 34.73053892] ; [43.73053892 65.26946108],0
p7,1,0.0166,5.738213,[20 37] ; [57 47],[27.26086957 29.73913043] ; [49.73913043 54.26086957],0
n6,1,0.025962,4.958578,[36 22] ; [86 24],[42.11904762 15.88095238] ; [79.88095238 30.11904762],0
a1,1,0.029905,4.71474,[ 4 54] ; [  1 109],[ 1.72619048 56.27380952] ; [  3.27380952 106.72619048],0
s5,1,0.03186,4.606025,[ 6 51] ; [26 80],[11.19018405 45.80981595] ; [20.80981595 85.19018405],0
d3,1,0.036884,4.355743,[23 33] ; [64 46],[29.34939759 26.65060241] ; [57.65060241 52.34939759],0
n3,1,0.037804,4.313835,[12 14] ; [22  8],[15.78571429 10.21428571] ; [18.21428571 11.78571429],0
a8,1,0.039168,4.253583,[ 2 52] ; [15 89],[ 5.81012658 48.18987342] ; [11.18987342 92.81012658],0
b5,1,0.042173,4.128258,[41 17] ; [60 50],[34.86904762 23.13095238] ; [66.13095238 43.86904762],0
a7,1,0.053639,3.723903,[30 27] ; [74 35],[35.71084337 21.28915663] ; [68.28915663 40.71084337],0
s6,1,0.053962,3.713879,[21 37] ; [56 52],[26.90361446 31.09638554] ; [50.09638554 57.90361446],0
a4,1,0.06286,3.46026,[ 4 54] ; [19 91],[ 7.94047619 50.05952381] ; [15.05952381 94.94047619],0
n2,1,0.086482,2.938674,[14 12] ; [22  7],[17.01818182  8.98181818] ; [18.98181818 10.01818182],0
a3,1,0.089018,2.892038,[19 39] ; [51 59],[24.16666667 33.83333333] ; [45.83333333 64.16666667],0
p4,1,0.107648,2.588415,[16 41] ; [44 64],[20.72727273 36.27272727] ; [39.27272727 68.72727273],0
b3,1,0.11351,2.504655,[10 23] ; [ 9 47],[ 7.04494382 25.95505618] ; [11.95505618 44.04494382],0
b2,1,0.11351,2.504655,[10 23] ; [ 9 47],[ 7.04494382 25.95505618] ; [11.95505618 44.04494382],0
v2,1,0.140178,2.176005,[12 43] ; [34 69],[16.01265823 38.98734177] ; [29.98734177 73.01265823],0
d2,1,0.155584,2.016633,[18 40] ; [23 86],[14.23952096 43.76047904] ; [26.76047904 82.23952096],0
s1,1,0.182252,1.779162,[ 5 53] ; [  4 104],[ 3.14457831 54.85542169] ; [  5.85542169 102.14457831],0
a6,1,0.197952,1.657421,[24 34] ; [57 53],[27.96428571 30.03571429] ; [53.03571429 56.96428571],0
n4,1,0.202734,1.622571,[27 31] ; [62 47],[30.91017964 27.08982036] ; [58.08982036 50.91017964],0
s7,1,0.209183,1.57707,[12 40] ; [36 74],[15.40740741 36.59259259] ; [32.59259259 77.40740741],0
s3,1,0.216401,1.528078,[23 34] ; [54 53],[26.76219512 30.23780488] ; [50.23780488 56.76219512],0
n5,1,0.339516,0.912259,[31 27] ; [66 42],[33.89156627 24.10843373] ; [63.10843373 44.89156627],0
s8,1,0.348821,0.877743,[12 46] ; [30 80],[14.5 43.5] ; [27.5 82.5],0
n1,1,0.396818,0.717949,[ 6 20] ; [10 20],[ 7.42857143 18.57142857] ; [ 8.57142857 21.42857143],0
p12,1,0.482421,0.493386,[ 1 57] ; [  4 105],[ 1.73652695 56.26347305] ; [  3.26347305 105.73652695],0
p6,1,0.510189,0.433679,[13 44] ; [30 79],[14.76506024 42.23493976] ; [28.23493976 80.76506024],0
v3,1,0.513596,0.426734,[13 43] ; [20 86],[11.40740741 44.59259259] ; [21.59259259 84.40740741],0
p1,1,0.51613,0.421619,[ 6 52] ; [  8 100],[ 4.89156627 53.10843373] ; [ 9.10843373 98.89156627],0
s2,1,0.528378,0.397509,[20 38] ; [43 66],[21.88023952 36.11976048] ; [41.11976048 67.88023952],0
r1,1,0.546217,0.364138,[32 26] ; [66 44],[33.83333333 24.16666667] ; [64.16666667 45.83333333],0
u2,1,0.556644,0.345549,[17 21] ; [30 29],[18.41237113 19.58762887] ; [28.58762887 30.41237113],0
p5,1,0.644536,0.212859,[ 3 55] ; [  4 105],[ 2.43113772 55.56886228] ; [  4.56886228 104.43113772],0
d4,1,0.645073,0.212168,[34 23] ; [69 40],[35.36746988 21.63253012] ; [67.63253012 41.36746988],0
