Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000642,11.650216,[12  3] ; [ 9 24],[6.5625 8.4375] ; [14.4375 18.5625],1
s5,1,0.001303,10.338462,[9 7] ; [ 4 28],[ 4.33333333 11.66666667] ; [ 8.66666667 23.33333333],0
r1,1,0.003204,8.687756,[13  3] ; [12 21],[8.16326531 7.83673469] ; [16.83673469 16.16326531],0
s2,1,0.0067,7.351638,[9 7] ; [ 6 27],[ 4.89795918 11.10204082] ; [10.10204082 22.89795918],0
p3,1,0.008234,6.981818,[9 7] ; [ 6 26],[ 5. 11.] ; [10. 22.],0
p8,1,0.009937,6.646154,[11  4] ; [11 22],[6.875 8.125] ; [15.125 17.875],0
n6,1,0.009981,6.638328,[15  1] ; [19 14],[11.10204082  4.89795918] ; [22.89795918 10.10204082],0
n4,1,0.014274,6.003924,[14  2] ; [17 16],[10.12244898  5.87755102] ; [20.87755102 12.12244898],0
s8,1,0.026053,4.952507,[8 7] ; [ 7 26],[ 4.6875 10.3125] ; [10.3125 22.6875],0
n1,1,0.043047,4.093567,[7 2] ; [ 7 12],[4.5 4.5] ; [9.5 9.5],0
p1,1,0.059482,3.551778,[ 3 13] ; [ 1 32],[ 1.30612245 14.69387755] ; [ 2.69387755 30.30612245],0
b4,1,0.069007,3.306482,[13  3] ; [18 15],[10.12244898  5.87755102] ; [20.87755102 12.12244898],0
s3,1,0.096053,2.769892,[7 7] ; [ 8 24],[4.56521739 9.43478261] ; [10.43478261 21.56521739],0
n2,1,0.100993,2.689785,[8 1] ; [11  8],[6.10714286 2.89285714] ; [12.89285714  6.10714286],0
p9,1,0.14311,2.144194,[12  3] ; [18 13],[9.7826087 5.2173913] ; [20.2173913 10.7826087],0
n5,1,0.174149,1.846864,[14  2] ; [23 10],[12.08163265  3.91836735] ; [24.91836735  8.08163265],0
a7,1,0.181082,1.788724,[11  5] ; [16 17],[8.81632653 7.18367347] ; [18.18367347 14.81632653],0
a4,1,0.186449,1.745455,[ 3 12] ; [13 20],[ 5. 10.] ; [11. 22.],0
s1,1,0.194763,1.681214,[ 2 14] ; [ 1 32],[ 0.97959184 15.02040816] ; [ 2.02040816 30.97959184],0
p12,1,0.194763,1.681214,[ 2 14] ; [ 1 32],[ 0.97959184 15.02040816] ; [ 2.02040816 30.97959184],0
b3,1,0.257899,1.28,[3 9] ; [ 9 11],[4.5 7.5] ; [ 7.5 12.5],0
b2,1,0.257899,1.28,[3 9] ; [ 9 11],[4.5 7.5] ; [ 7.5 12.5],0
d1,1,0.261496,1.260819,[8 8] ; [11 22],[6.20408163 9.79591837] ; [12.79591837 20.20408163],0
p11,1,0.265948,1.23753,[9 7] ; [13 20],[7.18367347 8.81632653] ; [14.81632653 18.18367347],0
n3,1,0.280077,1.166717,[6 2] ; [10  9],[4.74074074 3.25925926] ; [11.25925926  7.74074074],0
a3,1,0.295912,1.092525,[11  4] ; [19 14],[9.375 5.625] ; [20.625 12.375],0
p4,1,0.296709,1.088929,[8 8] ; [11 21],[6.33333333 9.66666667] ; [12.66666667 19.33333333],0
p6,1,0.335375,0.92803,[ 6 10] ; [ 8 25],[ 4.57142857 11.42857143] ; [ 9.42857143 23.57142857],0
a5,1,0.342774,0.900029,[11  5] ; [18 15],[9.46938776 6.53061224] ; [19.53061224 13.46938776],0
b5,1,0.342774,0.900029,[11  5] ; [18 15],[9.46938776 6.53061224] ; [19.53061224 13.46938776],0
u2,1,0.345099,0.891396,[2 3] ; [9 5],[2.89473684 2.10526316] ; [8.10526316 5.89473684],0
v1,1,0.353749,0.859963,[7 9] ; [10 23],[ 5.55102041 10.44897959] ; [11.44897959 21.55102041],0
d5,1,0.353749,0.859963,[9 7] ; [23 10],[10.44897959  5.55102041] ; [21.55102041 11.44897959],0
v3,1,0.368688,0.808081,[ 5 10] ; [ 7 26],[ 3.75 11.25] ; [ 8.25 24.75],0
a2,1,0.372719,0.794581,[ 1 15] ; [ 5 28],[ 1.95918367 14.04081633] ; [ 4.04081633 28.95918367],0
v2,1,0.3779,0.777521,[6 9] ; [ 9 24],[ 4.6875 10.3125] ; [10.3125 22.6875],0
s7,1,0.49168,0.472847,[6 8] ; [10 21],[4.97777778 9.02222222] ; [11.02222222 19.97777778],0
u3,1,0.509893,0.434286,[2 3] ; [8 6],[2.63157895 2.36842105] ; [7.36842105 6.63157895],0
p7,1,0.539361,0.376725,[7 9] ; [10 19],[6.04444444 9.95555556] ; [10.95555556 18.04444444],0
p5,1,0.563024,0.334495,[ 3 13] ; [ 4 28],[ 2.33333333 13.66666667] ; [ 4.66666667 27.33333333],0
p10,1,0.57921,0.307514,[11  5] ; [20 13],[10.12244898  5.87755102] ; [20.87755102 12.12244898],0
d2,1,0.597746,0.278409,[ 6 10] ; [15 18],[6.85714286 9.14285714] ; [14.14285714 18.85714286],0
b1,1,0.618743,0.247638,[9 7] ; [21 12],[9.79591837 6.20408163] ; [20.20408163 12.79591837],0
