Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,126.675136,[  4 118] ; [249 157],[58.45833333 63.54166667] ; [194.54166667 211.45833333],1
s2,1,0.006298,7.462987,[26 94] ; [141 263],[38.24427481 81.75572519] ; [128.75572519 275.24427481],0
p1,1,0.007278,7.203033,[ 13 109] ; [ 17 386],[  6.97142857 115.02857143] ; [ 23.02857143 379.97142857],0
p9,1,0.013957,6.043601,[76 43] ; [299  98],[86.48255814 32.51744186] ; [288.51744186 108.48255814],0
r2,1,0.019557,5.451017,[103  18] ; [367  31],[109.5761079  11.4238921] ; [360.4238921  37.5761079],0
u2,1,0.020696,5.352186,[26 44] ; [68 57],[33.74358974 36.25641026] ; [60.25641026 64.74358974],0
b4,1,0.028578,4.792848,[60 62] ; [245 161],[70.47348485 51.52651515] ; [234.52651515 171.47348485],0
p4,1,0.044677,4.030808,[47 75] ; [196 205],[56.68451243 65.31548757] ; [186.31548757 214.68451243],0
v4,1,0.047081,3.942501,[101  19] ; [366  38],[106.94656489  13.05343511] ; [360.05343511  43.94656489],0
p2,1,0.060176,3.532526,[84 38] ; [312  92],[91.84790875 30.15209125] ; [304.15209125  99.84790875],0
u3,1,0.063574,3.441612,[27 43] ; [66 60],[33.21428571 36.78571429] ; [59.78571429 66.21428571],0
p11,1,0.115539,2.476771,[79 43] ; [293 113],[85.95454545 36.04545455] ; [286.04545455 119.95454545],0
n5,1,0.117173,2.454705,[86 34] ; [257 145],[78.85057471 41.14942529] ; [264.14942529 137.85057471],0
p7,1,0.132137,2.267222,[56 63] ; [218 179],[63.18992248 55.81007752] ; [210.81007752 186.18992248],0
n6,1,0.134971,2.234375,[85 36] ; [310  93],[91.21183206 29.78816794] ; [303.78816794  99.21183206],0
b2,1,0.135997,2.222673,[15 52] ; [ 68 145],[19.86071429 47.13928571] ; [ 63.13928571 149.86071429],0
b3,1,0.135997,2.222673,[15 52] ; [ 68 145],[19.86071429 47.13928571] ; [ 63.13928571 149.86071429],0
s7,1,0.160346,1.970956,[22 92] ; [100 289],[27.6500994 86.3499006] ; [ 94.3499006 294.6500994],0
s3,1,0.200441,1.63916,[42 77] ; [167 232],[48.01351351 70.98648649] ; [160.98648649 238.01351351],0
p3,1,0.289085,1.123877,[40 81] ; [155 249],[44.94285714 76.05714286] ; [150.05714286 253.94285714],0
s1,1,0.348775,0.877911,[  6 112] ; [ 13 388],[  4.31984586 113.68015414] ; [ 14.68015414 386.31984586],0
v1,1,0.350511,0.871606,[48 73] ; [177 221],[52.4566474 68.5433526] ; [172.5433526 225.4566474],0
a8,1,0.371104,0.799965,[  9 103] ; [ 41 333],[ 11.52263374 100.47736626] ; [ 38.47736626 335.52263374],0
p12,1,0.440929,0.593864,[  5 117] ; [ 11 392],[  3.71809524 118.28190476] ; [ 12.28190476 390.71809524],0
p8,1,0.516044,0.421793,[47 73] ; [170 230],[50.07692308 69.92307692] ; [166.92307692 233.07692308],0
b1,1,0.55293,0.352095,[49 73] ; [151 255],[46.21212121 75.78787879] ; [153.78787879 252.21212121],0
b5,1,0.557922,0.343315,[70 52] ; [245 161],[72.78409091 49.21590909] ; [242.21590909 163.78409091],0
s4,1,0.563651,0.333421,[22 99] ; [ 64 337],[ 19.9348659 101.0651341] ; [ 66.0651341 334.9348659],0
p6,1,0.585821,0.296918,[27 93] ; [ 99 298],[29.24564797 90.75435203] ; [ 96.75435203 300.24564797],0
n3,1,0.586243,0.296249,[30 11] ; [72 33],[28.64383562 12.35616438] ; [73.35616438 31.64383562],0
v3,1,0.605671,0.266527,[32 87] ; [115 277],[34.23287671 84.76712329] ; [112.76712329 279.23287671],0
n1,1,0.646647,0.210153,[13 29] ; [37 69],[14.18918919 27.81081081] ; [35.81081081 70.18918919],0
a1,1,0.728745,0.120267,[  6 116] ; [ 17 389],[  5.31439394 116.68560606] ; [ 17.68560606 388.31439394],0
n4,1,0.752589,0.099368,[84 37] ; [275 130],[82.58365019 38.41634981] ; [276.41634981 128.58365019],0
n2,1,0.837694,0.041961,[29 13] ; [75 31],[29.51351351 12.48648649] ; [74.48648649 31.51351351],0
