Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,40.230618,[300  35] ; [52 33],[280.76190476  54.23809524] ; [71.23809524 13.76190476],1
p9,1,1.3e-05,18.96344,[307  29] ; [63 22],[295.29691211  40.70308789] ; [74.70308789 10.29691211],1
p8,1,0.000108,14.98317,[196 137] ; [31 56],[179.97857143 153.02142857] ; [47.02142857 39.97857143],1
n5,1,0.000429,12.403316,[275  61] ; [56 31],[262.92198582  73.07801418] ; [68.07801418 18.92198582],1
n4,1,0.000552,11.932616,[277  60] ; [56 30],[265.29787234  71.70212766] ; [67.70212766 18.29787234],1
p7,1,0.001825,9.717283,[230  93] ; [46 40],[217.96577017 105.03422983] ; [58.03422983 27.96577017],0
n6,1,0.003496,8.528825,[294  40] ; [65 21],[285.49047619  48.50952381] ; [73.50952381 12.49047619],0
b1,1,0.003562,8.494691,[126 211] ; [48 40],[137.97176471 199.02823529] ; [36.02823529 51.97176471],0
p2,1,0.00585,7.595881,[295  41] ; [67 21],[286.86792453  49.13207547] ; [75.13207547 12.86792453],0
p12,1,0.009981,6.638206,[ 44 292] ; [ 3 85],[ 37.24528302 298.75471698] ; [ 9.75471698 78.24528302],0
p1,1,0.019571,5.449774,[ 29 306] ; [15 72],[ 34.92890995 300.07109005] ; [ 9.07109005 77.92890995],0
p3,1,0.032553,4.569138,[188 148] ; [38 50],[179.09433962 156.90566038] ; [46.90566038 41.09433962],0
s8,1,0.033858,4.501877,[220 115] ; [47 41],[211.45390071 123.54609929] ; [55.54609929 32.45390071],0
v3,1,0.043129,4.09032,[142 184] ; [26 57],[133.90709046 192.09290954] ; [34.09290954 48.90709046],0
a3,1,0.061125,3.506597,[258  78] ; [59 29],[251.20754717  84.79245283] ; [65.79245283 22.20754717],0
s1,1,0.100495,2.697678,[ 13 320] ; [ 7 79],[ 15.89498807 317.10501193] ; [ 4.10501193 81.89498807],0
r1,1,0.126993,2.328879,[278  57] ; [78  9],[282.60663507  52.39336493] ; [73.39336493 13.60663507],0
a5,1,0.129006,2.304423,[253  84] ; [59 29],[247.39764706  89.60235294] ; [64.60235294 23.39764706],0
a4,1,0.143529,2.139712,[163 173] ; [35 53],[156.90566038 179.09433962] ; [41.09433962 46.90566038],0
a6,1,0.154587,2.026398,[231 104] ; [53 34],[225.45023697 109.54976303] ; [58.54976303 28.45023697],0
v4,1,0.162177,1.953813,[326   9] ; [83  5],[323.91252955  11.08747045] ; [85.08747045  2.91252955],0
v1,1,0.198712,1.651818,[184 138] ; [43 44],[178.71393643 143.28606357] ; [48.28606357 38.71393643],0
d4,1,0.24131,1.372926,[290  45] ; [71 16],[286.57582938  48.42417062] ; [74.42417062 12.57582938],0
b3,1,0.251381,1.315614,[ 84 133] ; [13 31],[ 80.64750958 136.35249042] ; [16.35249042 27.64750958],0
b2,1,0.251381,1.315614,[ 84 133] ; [13 31],[ 80.64750958 136.35249042] ; [16.35249042 27.64750958],0
s4,1,0.27509,1.19119,[ 76 257] ; [25 63],[ 79.88836105 253.11163895] ; [21.11163895 66.88836105],0
p6,1,0.282396,1.155525,[139 192] ; [31 56],[134.61722488 196.38277512] ; [35.38277512 51.61722488],0
p4,1,0.298513,1.080824,[218 117] ; [52 36],[213.82978723 121.17021277] ; [56.17021277 31.82978723],0
