Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,4e-06,21.314905,[10 31] ; [14  1],[17.57142857 23.42857143] ; [6.42857143 8.57142857],1
b1,1,0.696858,0.151762,[25 16] ; [10  5],[25.625 15.375] ; [9.375 5.625],0
n5,1,0.696858,0.151762,[25 16] ; [10  5],[25.625 15.375] ; [9.375 5.625],0
d1,1,0.711289,0.136993,[ 9 32] ; [ 4 11],[ 9.51785714 31.48214286] ; [ 3.48214286 11.51785714],0
a2,1,0.719567,0.128908,[ 4 37] ; [ 1 14],[ 3.66071429 37.33928571] ; [ 1.33928571 13.66071429],0
r3,1,0.739136,0.110887,[22 18] ; [9 6],[22.54545455 17.45454545] ; [8.45454545 6.54545455],0
u1,1,0.792366,0.069295,[ 2 39] ; [ 1 14],[ 2.19642857 38.80357143] ; [ 0.80357143 14.19642857],0
a3,1,0.825693,0.048501,[20 20] ; [7 8],[19.63636364 20.36363636] ; [7.36363636 7.63636364],0
r1,1,0.848645,0.036423,[12 29] ; [ 4 11],[11.71428571 29.28571429] ; [ 4.28571429 10.71428571],0
d2,1,0.861693,0.030352,[10 31] ; [ 4 11],[10.25 30.75] ; [ 3.75 11.25],0
b2,1,0.900415,0.015659,[ 7 19] ; [3 9],[ 6.84210526 19.15789474] ; [3.15789474 8.84210526],0
b3,1,0.900415,0.015659,[ 7 19] ; [3 9],[ 6.84210526 19.15789474] ; [3.15789474 8.84210526],0
s1,1,0.933301,0.007004,[ 3 38] ; [ 1 14],[ 2.92857143 38.07142857] ; [ 1.07142857 13.92857143],0
p1,1,0.933301,0.007004,[ 3 38] ; [ 1 14],[ 2.92857143 38.07142857] ; [ 1.07142857 13.92857143],0
n3,1,0.97021,0.001395,[13  9] ; [3 2],[13.03703704  8.96296296] ; [2.96296296 2.03703704],0
a4,1,0.990292,0.000148,[11 30] ; [ 4 11],[10.98214286 30.01785714] ; [ 4.01785714 10.98214286],0
