Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.00159,9.97126,[17 31] ; [11  2],[22.03278689 25.96721311] ; [5.96721311 7.03278689],0
a3,1,0.034405,4.474485,[22 28] ; [10  3],[25.3968254 24.6031746] ; [6.6031746 6.3968254],0
n3,1,0.074982,3.170437,[11  4] ; [1 3],[9.47368421 5.52631579] ; [2.52631579 1.47368421],0
b4,1,0.075785,3.153055,[29 21] ; [11  2],[31.74603175 18.25396825] ; [8.25396825 4.74603175],0
p5,1,0.133706,2.248944,[ 2 48] ; [ 2 11],[ 3.17460317 46.82539683] ; [ 0.82539683 12.17460317],0
u2,1,0.179767,1.799546,[ 8 20] ; [2 1],[ 9.03225806 18.96774194] ; [0.96774194 2.03225806],0
b5,1,0.189284,1.72318,[33 17] ; [6 7],[30.95238095 19.04761905] ; [8.04761905 4.95238095],0
b1,1,0.192625,1.697429,[17 33] ; [ 2 11],[15.07936508 34.92063492] ; [3.92063492 9.07936508],0
s2,1,0.209062,1.577908,[22 27] ; [3 9],[20.08196721 28.91803279] ; [4.91803279 7.08196721],0
n5,1,0.210316,1.569252,[36 14] ; [7 6],[34.12698413 15.87301587] ; [8.87301587 4.12698413],0
a8,1,0.246701,1.341889,[ 1 47] ; [ 1 10],[ 1.62711864 46.37288136] ; [ 0.37288136 10.62711864],0
r4,1,0.297703,1.084454,[40 10] ; [12  1],[41.26984127  8.73015873] ; [10.73015873  2.26984127],0
p3,1,0.368803,0.807692,[20 30] ; [7 6],[21.42857143 28.57142857] ; [5.57142857 7.42857143],0
n4,1,0.368803,0.807692,[30 20] ; [6 7],[28.57142857 21.42857143] ; [7.42857143 5.57142857],0
a4,1,0.378556,0.775385,[18 32] ; [ 3 10],[16.66666667 33.33333333] ; [4.33333333 8.66666667],0
d5,1,0.3995,0.70983,[36 13] ; [8 5],[34.77419355 14.22580645] ; [9.22580645 3.77419355],0
d2,1,0.417445,0.657497,[17 33] ; [6 7],[18.25396825 31.74603175] ; [4.74603175 8.25396825],0
p10,1,0.423384,0.640904,[37 13] ; [11  2],[38.0952381 11.9047619] ; [9.9047619 3.0952381],0
s3,1,0.520282,0.413333,[26 24] ; [5 7],[25. 25.] ; [6. 6.],0
n2,1,0.539222,0.376984,[10  5] ; [2 2],[9.47368421 5.52631579] ; [2.52631579 1.47368421],0
n6,1,0.549314,0.358548,[42  8] ; [10  3],[41.26984127  8.73015873] ; [10.73015873  2.26984127],0
a5,1,0.629514,0.232721,[31 19] ; [9 4],[31.74603175 18.25396825] ; [8.25396825 4.74603175],0
r3,1,0.659735,0.193846,[44  6] ; [12  1],[44.44444444  5.55555556] ; [11.55555556  1.44444444],0
p7,1,0.707204,0.141086,[24 26] ; [7 6],[24.6031746 25.3968254] ; [6.3968254 6.6031746],0
p6,1,0.730003,0.119109,[13 37] ; [4 9],[13.49206349 36.50793651] ; [3.50793651 9.49206349],0
a2,1,0.744031,0.106615,[ 6 44] ; [ 2 11],[ 6.34920635 43.65079365] ; [ 1.65079365 11.34920635],0
p11,1,0.763709,0.090368,[33 17] ; [8 5],[32.53968254 17.46031746] ; [8.46031746 4.53968254],0
s6,1,0.77816,0.079365,[34 14] ; [8 4],[33.6 14.4] ; [8.4 3.6],0
d3,1,0.790389,0.070653,[32 17] ; [9 4],[32.40322581 16.59677419] ; [8.59677419 4.40322581],0
b3,1,0.796052,0.066801,[ 4 18] ; [2 7],[ 4.25806452 17.74193548] ; [1.74193548 7.25806452],0
b2,1,0.796052,0.066801,[ 4 18] ; [2 7],[ 4.25806452 17.74193548] ; [1.74193548 7.25806452],0
a7,1,0.800273,0.064006,[36 13] ; [10  3],[36.35483871 12.64516129] ; [9.64516129 3.35483871],0
u1,1,0.800641,0.063765,[ 5 45] ; [ 1 12],[ 4.76190476 45.23809524] ; [ 1.23809524 11.76190476],0
p4,1,0.80482,0.061065,[25 25] ; [6 7],[24.6031746 25.3968254] ; [6.3968254 6.6031746],0
a6,1,0.817421,0.053298,[29 21] ; [8 5],[29.36507937 20.63492063] ; [7.63492063 5.36507937],0
v1,1,0.817421,0.053298,[21 29] ; [5 8],[20.63492063 29.36507937] ; [5.36507937 7.63492063],0
r1,1,0.825762,0.048462,[33 17] ; [9 4],[33.33333333 16.66666667] ; [8.66666667 4.33333333],0
d4,1,0.829218,0.046528,[37 13] ; [10  3],[37.3015873 12.6984127] ; [9.6984127 3.3015873],0
p2,1,0.843907,0.038769,[36 14] ; [9 4],[35.71428571 14.28571429] ; [9.28571429 3.71428571],0
s5,1,0.846736,0.037359,[14 32] ; [4 8],[14.27586207 31.72413793] ; [3.72413793 8.27586207],0
p8,1,0.869554,0.02697,[18 32] ; [5 8],[18.25396825 31.74603175] ; [4.74603175 8.25396825],0
p9,1,0.944501,0.004846,[38 12] ; [10  3],[38.0952381 11.9047619] ; [9.9047619 3.0952381],0
s8,1,0.944501,0.004846,[12 38] ; [ 3 10],[11.9047619 38.0952381] ; [3.0952381 9.9047619],0
d1,1,0.992089,9.8e-05,[23 27] ; [6 7],[23.01587302 26.98412698] ; [5.98412698 7.01587302],0
