Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.003546,8.502967,[ 5 22] ; [24 21],[10.875 16.125] ; [18.125 26.875],0
p2,1,0.006055,7.533894,[14 13] ; [37  8],[19.125  7.875] ; [31.875 13.125],0
p6,1,0.006913,7.295435,[ 1 26] ; [13 30],[ 5.4 21.6] ; [ 8.6 34.4],0
s7,1,0.007741,7.09241,[ 2 25] ; [15 27],[ 6.65217391 20.34782609] ; [10.34782609 31.65217391],0
s3,1,0.014306,6.0,[ 7 20] ; [25 20],[12. 15.] ; [20. 25.],0
p3,1,0.014456,5.981538,[ 3 24] ; [17 28],[ 7.5 19.5] ; [12.5 32.5],0
n3,1,0.016148,5.78669,[7 7] ; [12  1],[9.85185185 4.14814815] ; [9.14814815 3.85185185],0
a3,1,0.021825,5.259686,[ 9 18] ; [27 17],[13.69014085 13.30985915] ; [22.30985915 21.69014085],0
s8,1,0.022706,5.190864,[ 3 24] ; [16 29],[ 7.125 19.875] ; [11.875 33.125],0
d4,1,0.029145,4.759031,[10 17] ; [28 16],[14.45070423 12.54929577] ; [23.54929577 20.45070423],0
r1,1,0.031486,4.626279,[11 16] ; [30 15],[15.375 11.625] ; [25.625 19.375],0
p8,1,0.045137,4.013532,[ 7 20] ; [22 22],[11.02816901 15.97183099] ; [17.97183099 26.02816901],0
s2,1,0.057363,3.61204,[ 6 21] ; [20 25],[ 9.75 17.25] ; [16.25 28.75],0
u2,1,0.06345,3.444829,[ 6 12] ; [11  6],[8.74285714 9.25714286] ; [8.25714286 8.74285714],0
a7,1,0.076553,3.136597,[11 16] ; [28 17],[14.625 12.375] ; [24.375 20.625],0
d2,1,0.078983,3.085714,[ 3 24] ; [13 32],[ 6. 21.] ; [10. 35.],0
n5,1,0.120888,2.405774,[14 13] ; [15 30],[10.875 16.125] ; [18.125 26.875],0
p9,1,0.170532,1.878261,[21  6] ; [28 17],[18.375  8.625] ; [30.625 14.375],0
s4,1,0.178676,1.808605,[ 7 20] ; [ 6 39],[ 4.875 22.125] ; [ 8.125 36.875],0
a6,1,0.179937,1.798142,[10 17] ; [24 21],[12.75 14.25] ; [21.25 23.75],0
b4,1,0.196868,1.66546,[18  9] ; [23 22],[15.375 11.625] ; [25.625 19.375],0
d3,1,0.211894,1.558442,[ 8 19] ; [20 25],[10.5 16.5] ; [17.5 27.5],0
b3,1,0.217044,1.52381,[3 4] ; [ 5 20],[1.75 5.25] ; [ 6.25 18.75],0
b2,1,0.217044,1.52381,[3 4] ; [ 5 20],[1.75 5.25] ; [ 6.25 18.75],0
a4,1,0.235375,1.408083,[ 3 24] ; [10 35],[ 4.875 22.125] ; [ 8.125 36.875],0
r4,1,0.3017,1.066667,[16 11] ; [32 13],[18.  9.] ; [30. 15.],0
v3,1,0.307432,1.041678,[ 4 23] ; [11 33],[ 5.70422535 21.29577465] ; [ 9.29577465 34.70422535],0
r3,1,0.327187,0.96,[21  6] ; [39  6],[22.5  4.5] ; [37.5  7.5],0
v1,1,0.33821,0.917203,[ 8 19] ; [18 26],[ 9.88732394 17.11267606] ; [16.11267606 27.88732394],0
a5,1,0.352043,0.866079,[ 9 18] ; [20 25],[10.875 16.125] ; [18.125 26.875],0
p5,1,0.389084,0.741802,[ 1 26] ; [ 4 40],[ 1.90140845 25.09859155] ; [ 3.09859155 40.90140845],0
a2,1,0.402082,0.70209,[ 1 26] ; [ 4 41],[ 1.875 25.125] ; [ 3.125 41.875],0
a8,1,0.412172,0.672527,[ 2 24] ; [ 6 36],[ 3.05882353 22.94117647] ; [ 4.94117647 37.05882353],0
r2,1,0.482225,0.493827,[19  8] ; [35 10],[20.25  6.75] ; [33.75 11.25],0
v4,1,0.50431,0.445854,[21  6] ; [37  7],[22.05633803  4.94366197] ; [35.94366197  8.05633803],0
n2,1,0.579997,0.30624,[11  3] ; [9 4],[10.37037037  3.62962963] ; [9.62962963 3.37037037],0
s1,1,0.595163,0.282353,[ 1 26] ; [ 3 42],[ 1.5 25.5] ; [ 2.5 42.5],0
p1,1,0.595163,0.282353,[ 2 25] ; [ 2 43],[ 1.5 25.5] ; [ 2.5 42.5],0
p11,1,0.605577,0.266667,[17 10] ; [31 14],[18.  9.] ; [30. 15.],0
s6,1,0.624206,0.24,[11 16] ; [21 24],[12. 15.] ; [20. 25.],0
b1,1,0.624206,0.24,[11 16] ; [21 24],[12. 15.] ; [20. 25.],0
u3,1,0.625444,0.23829,[ 7 11] ; [8 9],[ 7.71428571 10.28571429] ; [7.28571429 9.71428571],0
s5,1,0.67321,0.17787,[ 5 22] ; [10 34],[ 5.70422535 21.29577465] ; [ 9.29577465 34.70422535],0
n6,1,0.703866,0.144482,[18  9] ; [28 17],[17.25  9.75] ; [28.75 16.25],0
b5,1,0.758639,0.094414,[16 11] ; [25 20],[15.375 11.625] ; [25.625 19.375],0
p10,1,0.758639,0.094414,[16 11] ; [25 20],[15.375 11.625] ; [25.625 19.375],0
v2,1,0.877203,0.023875,[ 8 18] ; [14 29],[ 8.28985507 17.71014493] ; [13.71014493 29.28985507],0
n1,1,0.918011,0.010597,[ 3 11] ; [ 3 10],[ 3.11111111 10.88888889] ; [ 2.88888889 10.11111111],0
