Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.003508,8.522465,[7 3] ; [ 3 16],[3.44827586 6.55172414] ; [ 6.55172414 12.44827586],0
b4,1,0.00442,8.102679,[1 9] ; [13  7],[4.66666667 5.33333333] ; [ 9.33333333 10.66666667],0
p3,1,0.004701,7.991037,[5 5] ; [ 1 18],[2.06896552 7.93103448] ; [ 3.93103448 15.06896552],0
p8,1,0.014443,5.983158,[6 3] ; [ 4 16],[3.10344828 5.89655172] ; [ 6.89655172 13.10344828],0
s2,1,0.015314,5.88,[4 6] ; [ 1 19],[1.66666667 8.33333333] ; [ 3.33333333 16.66666667],0
p7,1,0.017706,5.625,[9 1] ; [ 9 11],[6. 4.] ; [12.  8.],0
p9,1,0.047987,3.91045,[7 3] ; [ 6 13],[4.48275862 5.51724138] ; [ 8.51724138 10.48275862],0
n1,1,0.052353,3.764444,[3 1] ; [2 8],[1.42857143 2.57142857] ; [3.57142857 6.42857143],0
s5,1,0.057579,3.605769,[3 7] ; [ 1 19],[1.33333333 8.66666667] ; [ 2.66666667 17.33333333],0
s7,1,0.074791,3.174603,[3 4] ; [ 2 16],[1.4 5.6] ; [ 3.6 14.4],0
u3,1,0.094381,2.798017,[3 2] ; [2 9],[1.5625 3.4375] ; [3.4375 7.5625],0
p2,1,0.121335,2.4,[7 3] ; [ 8 12],[5. 5.] ; [10. 10.],0
p6,1,0.147569,2.097198,[4 6] ; [ 3 16],[2.4137931 7.5862069] ; [ 4.5862069 14.4137931],0
v3,1,0.165857,1.92,[3 7] ; [ 2 18],[1.66666667 8.33333333] ; [ 3.33333333 16.66666667],0
s8,1,0.165857,1.92,[3 7] ; [ 2 18],[1.66666667 8.33333333] ; [ 3.33333333 16.66666667],0
v1,1,0.170904,1.875,[5 5] ; [ 5 15],[3.33333333 6.66666667] ; [ 6.66666667 13.33333333],0
v4,1,0.195709,1.674107,[7 3] ; [ 9 11],[5.33333333 4.66666667] ; [10.66666667  9.33333333],0
a1,1,0.196706,1.666667,[2 8] ; [ 1 19],[1. 9.] ; [ 2. 18.],0
p10,1,0.233297,1.420648,[6 4] ; [ 7 12],[4.48275862 5.51724138] ; [ 8.51724138 10.48275862],0
s6,1,0.2839,1.148325,[5 5] ; [ 6 14],[3.66666667 6.33333333] ; [ 7.33333333 12.66666667],0
r3,1,0.297365,1.085973,[7 3] ; [10 10],[5.66666667 4.33333333] ; [11.33333333  8.66666667],0
p11,1,0.300623,1.071429,[6 4] ; [ 8 12],[4.66666667 5.33333333] ; [ 9.33333333 10.66666667],0
a7,1,0.300623,1.071429,[4 6] ; [12  8],[5.33333333 4.66666667] ; [10.66666667  9.33333333],0
r4,1,0.332922,0.9375,[3 7] ; [ 3 17],[2. 8.] ; [ 4. 16.],0
s4,1,0.332922,0.9375,[3 7] ; [ 3 17],[2. 8.] ; [ 4. 16.],0
d1,1,0.332922,0.9375,[1 9] ; [ 5 15],[2. 8.] ; [ 4. 16.],0
n4,1,0.429195,0.625,[3 7] ; [ 9 11],[4. 6.] ; [ 8. 12.],0
d5,1,0.438578,0.6,[6 4] ; [ 9 11],[5. 5.] ; [10. 10.],0
b5,1,0.438578,0.6,[4 6] ; [11  9],[5. 5.] ; [10. 10.],0
d2,1,0.559305,0.340909,[2 8] ; [ 6 14],[2.66666667 7.33333333] ; [ 5.33333333 14.66666667],0
a4,1,0.583882,0.3,[4 6] ; [ 6 14],[3.33333333 6.66666667] ; [ 6.66666667 13.33333333],0
d4,1,0.592097,0.287081,[7 3] ; [12  8],[6.33333333 3.66666667] ; [12.66666667  7.33333333],0
n3,1,0.732678,0.116667,[2 2] ; [6 4],[2.28571429 1.71428571] ; [5.71428571 4.28571429],0
a8,1,0.778733,0.078944,[1 8] ; [ 3 17],[1.24137931 7.75862069] ; [ 2.75862069 17.24137931],0
r1,1,0.788776,0.07177,[4 6] ; [ 7 13],[3.66666667 6.33333333] ; [ 7.33333333 12.66666667],0
n5,1,0.794459,0.067873,[4 6] ; [ 9 11],[4.33333333 5.66666667] ; [ 8.66666667 11.33333333],0
a6,1,0.794459,0.067873,[4 6] ; [ 9 11],[4.33333333 5.66666667] ; [ 8.66666667 11.33333333],0
a5,1,0.795809,0.066964,[5 5] ; [ 9 11],[4.66666667 5.33333333] ; [ 9.33333333 10.66666667],0
v2,1,0.856395,0.032749,[3 6] ; [ 7 12],[3.21428571 5.78571429] ; [ 6.78571429 12.21428571],0
a3,1,0.892772,0.01817,[5 5] ; [ 9 10],[4.82758621 5.17241379] ; [9.17241379 9.82758621],0
s1,1,1.0,0.0,[1 9] ; [ 2 18],[1. 9.] ; [ 2. 18.],0
n2,1,1.0,0.0,[2 2] ; [5 5],[2. 2.] ; [5. 5.],0
d3,1,1.0,0.0,[4 6] ; [ 8 12],[4. 6.] ; [ 8. 12.],0
