Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,45.302795,[164  13] ; [4 9],[156.50526316  20.49473684] ; [11.49473684  1.50526316],1
v4,1,5e-06,20.820564,[171   5] ; [9 4],[167.61904762   8.38095238] ; [12.38095238  0.61904762],1
r1,1,9.3e-05,15.277875,[139  37] ; [4 9],[133.16402116  42.83597884] ; [9.83597884 3.16402116],1
d5,1,0.001346,10.278382,[136  38] ; [5 8],[131.19786096  42.80213904] ; [9.80213904 3.19786096],0
s1,1,0.002873,8.886399,[ 12 163] ; [4 9],[ 14.89361702 160.10638298] ; [ 1.10638298 11.89361702],0
r2,1,0.003489,8.532287,[168   8] ; [9 3],[165.70212766  10.29787234] ; [11.29787234  0.70212766],0
p10,1,0.008199,6.989516,[146  29] ; [7 6],[142.42021277  32.57978723] ; [10.57978723  2.42021277],0
a7,1,0.012443,6.246617,[126  50] ; [5 8],[121.98941799  54.01058201] ; [9.01058201 3.98941799],0
d4,1,0.012835,6.191649,[144  31] ; [7 6],[140.55851064  34.44148936] ; [10.44148936  2.55851064],0
d1,1,0.019577,5.449205,[100  77] ; [ 3 10],[95.95263158 81.04736842] ; [7.04736842 5.95263158],0
s6,1,0.021649,5.273798,[150  25] ; [8 5],[147.07446809  27.92553191] ; [10.92553191  2.07446809],0
p9,1,0.026915,4.896251,[149  26] ; [8 5],[146.14361702  28.85638298] ; [10.85638298  2.14361702],0
p7,1,0.034655,4.462101,[110  62] ; [4 8],[106.56521739  65.43478261] ; [7.43478261 4.56521739],0
p11,1,0.06371,3.438068,[136  41] ; [7 6],[133.21578947  43.78421053] ; [9.78421053 3.21578947],0
d3,1,0.087611,2.917738,[121  54] ; [6 7],[118.21808511  56.78191489] ; [8.78191489 4.21808511],0
p3,1,0.14516,2.122391,[91 85] ; [4 9],[88.46560847 87.53439153] ; [6.53439153 6.46560847],0
p4,1,0.146246,2.110972,[117  60] ; [6 7],[114.58421053  62.41578947] ; [8.41578947 4.58421053],0
p2,1,0.168,1.900702,[148  28] ; [9 4],[146.2010582  29.7989418] ; [10.7989418  2.2010582],0
a2,1,0.182308,1.778705,[ 42 135] ; [ 1 12],[ 40.05789474 136.94210526] ; [ 2.94210526 10.05789474],0
s4,1,0.208517,1.58169,[ 51 122] ; [6 7],[ 53.01612903 119.98387097] ; [3.98387097 9.01612903],0
b5,1,0.210161,1.570319,[105  72] ; [10  3],[107.13157895  69.86842105] ; [7.86842105 5.13157895],0
s8,1,0.254111,1.300558,[97 80] ; [5 8],[95.02105263 81.97894737] ; [6.97894737 6.02105263],0
a4,1,0.276698,1.183236,[82 95] ; [4 9],[80.11578947 96.88421053] ; [5.88421053 7.11578947],0
u1,1,0.340016,0.910373,[ 32 145] ; [ 1 12],[ 30.74210526 146.25789474] ; [ 2.25789474 10.74210526],0
p8,1,0.388652,0.743155,[90 87] ; [5 8],[88.5 88.5] ; [6.5 6.5],0
v3,1,0.406019,0.690426,[ 36 136] ; [4 9],[ 37.18918919 134.81081081] ; [ 2.81081081 10.18918919],0
p5,1,0.468936,0.524482,[ 26 147] ; [ 1 12],[ 25.11290323 147.88709677] ; [ 1.88709677 11.11290323],0
n6,1,0.500629,0.453602,[148  28] ; [10  3],[147.13227513  28.86772487] ; [10.86772487  2.13227513],0
p1,1,0.51284,0.428268,[ 17 158] ; [ 2 11],[ 17.68617021 157.31382979] ; [ 1.31382979 11.68617021],0
u2,1,0.536052,0.382906,[34 18] ; [2 2],[33.42857143 18.57142857] ; [2.57142857 1.42857143],0
n1,1,0.549441,0.358319,[19 22] ; [2 4],[18.31914894 22.68085106] ; [2.68085106 3.31914894],0
b1,1,0.556258,0.346224,[83 94] ; [5 8],[81.97894737 95.02105263] ; [6.02105263 6.97894737],0
b3,1,0.561712,0.336748,[39 73] ; [4 5],[39.80165289 72.19834711] ; [3.19834711 5.80165289],0
b2,1,0.561712,0.336748,[39 73] ; [4 5],[39.80165289 72.19834711] ; [3.19834711 5.80165289],0
a6,1,0.563393,0.333863,[109  67] ; [7 6],[108.02116402  67.97883598] ; [7.97883598 5.02116402],0
d2,1,0.597291,0.279102,[81 95] ; [5 8],[80.08465608 95.91534392] ; [5.91534392 7.08465608],0
s3,1,0.605078,0.267405,[153  24] ; [11  1],[153.58730159  23.41269841] ; [10.41269841  1.58730159],0
b4,1,0.627933,0.234874,[94 83] ; [6 7],[93.15789474 83.84210526] ; [6.84210526 6.15789474],0
n2,1,0.63891,0.22017,[31 10] ; [4 2],[30.53191489 10.46808511] ; [4.46808511 1.53191489],0
s7,1,0.667152,0.184952,[109  60] ; [7 5],[108.30939227  60.69060773] ; [7.69060773 4.30939227],0
n5,1,0.670675,0.180814,[132  45] ; [9 4],[131.35263158  45.64736842] ; [9.64736842 3.35263158],0
a1,1,0.76085,0.092638,[ 10 167] ; [ 1 12],[ 10.24736842 166.75263158] ; [ 0.75263158 12.24736842],0
a5,1,0.786412,0.073426,[116  61] ; [9 4],[116.44736842  60.55263158] ; [8.55263158 4.44736842],0
n3,1,0.788823,0.071738,[25 16] ; [4 2],[25.29787234 15.70212766] ; [3.70212766 2.29787234],0
s5,1,0.80426,0.061424,[78 94] ; [5 7],[77.58695652 94.41304348] ; [5.41304348 6.58695652],0
u3,1,0.808922,0.058475,[36 16] ; [3 1],[36.21428571 15.78571429] ; [2.78571429 1.21428571],0
v1,1,0.826113,0.048263,[74 98] ; [6 7],[74.37837838 97.62162162] ; [5.62162162 7.37837838],0
n4,1,0.876981,0.023962,[132  44] ; [10  3],[132.23280423  43.76719577] ; [9.76719577 3.23280423],0
p6,1,0.906613,0.013762,[ 71 106] ; [5 8],[ 70.8 106.2] ; [5.2 7.8],0
a3,1,0.950001,0.003932,[124  53] ; [9 4],[123.9  53.1] ; [9.1 3.9],0
